Iteration,InitialReturnMean,StdIWNorm,InitialReturnMin,EpLenMean,InitialReturnStd,J_sample_variance,EmpiricalD2,EpThisIter,MaxIWNorm,MeanEntropy,EpisodesSoFar,TimeElapsed,OptimizationReturnMax,OptimizationReturnMean,MeanIWNorm,EpRewMean,Weights,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,MinIW,MaxIW,ESSClassic,ReturnMeanIW,ESSRenyi,Bound,VarianceInit,InitialBound,LearnableVariance,ReturnStepMax,MinIWNorm,StdIW,MeanIW,OptimizationReturnMin
62,405.9263,0.0021267654,293.7547,43.76,85.00424,103195.766,1.0481502,100,0.018314136,0.11802922,6200,378.71637201309204,573.8266,112.17161,0.010414735,405.92630629357836,[-0.081  0.298  0.042  0.04  -0.046 -0.041  0.492 -0.256  0.     0.  0.    -1.301],9.359978,214685,867.5813,0.62937135,1.8314137,95.996864,421.4278,95.40617,154.96094,-1,145.65192,True,9.359978,0.006293713,0.21267654,1.0414735,
63,400.93225,0.00391635,278.29044,43.24,82.04739,104815.99,1.1434841,100,0.021468796,0.10653394,6300,386.44948959350586,415.12357,122.64182,0.010602152,400.93226136878167,[-0.086  0.298  0.04   0.037 -0.047 -0.039  0.482 -0.253  0.     0.  0.    -1.301],9.359944,219009,693.414,0.41385663,2.1468797,87.99329,434.24463,87.45203,211.79642,-1,192.90804,True,9.359944,0.004138566,0.39163503,1.0602152,
64,402.3503,0.0025238267,284.96167,43.39,84.260284,95827.39,1.0519842,100,0.020067832,0.10811341,6400,394.2593846321106,422.51007,117.38867,0.0102933645,402.3503442347171,[-0.09   0.3    0.041  0.037 -0.047 -0.044  0.491 -0.264  0.     0.  0.    -1.312],9.359857,223348,707.47174,0.43122056,2.0067832,94.32912,413.6853,95.058464,195.99709,-1,190.10883,True,9.359857,0.0043122056,0.2523827,1.0293365,
65,410.13013,0.0046334467,295.53497,44.27,67.51153,126142.99,1.193243,100,0.034648027,0.094261125,6500,402.3226718902588,307.2198,114.59511,0.011249564,410.13007826845484,[-0.09   0.301  0.042  0.04  -0.047 -0.046  0.498 -0.262  0.     0.  0.    -1.311],9.359992,227775,602.75476,0.31780428,3.464803,85.49614,465.49338,83.80522,267.96643,-1,229.30365,True,9.359992,0.0031780426,0.4633447,1.1249564,
66,407.5162,0.00358592,286.4316,43.97,78.12104,108563.69,1.1240321,100,0.019609638,0.09026775,6600,411.4920103549957,369.8414,121.084625,0.010784473,407.51623675799215,[-0.092  0.298  0.039  0.039 -0.048 -0.053  0.481 -0.258  0.     0.  0.    -1.325],9.359987,232172,656.273,0.46837908,1.9609638,90.044556,444.3507,88.96543,235.61578,-1,210.63434,True,9.359987,0.0046837907,0.358592,1.0784473,
67,412.2778,0.0024750608,286.56802,44.49,82.289825,96984.62,1.0529032,100,0.01732314,0.08688332,6700,419.86661076545715,475.2053,125.709785,0.010183234,412.2778148177304,[-0.096  0.303  0.041  0.037 -0.047 -0.047  0.497 -0.263  0.     0.  0.    -1.329],9.35991,236621,761.7733,0.4712501,1.732314,94.42208,425.38422,94.975494,190.8851,-1,183.74585,True,9.35991,0.0047125006,0.24750608,1.0183235,
68,404.86386,0.01927936,266.46283,43.7,79.715385,387411.84,1.8917602,100,0.13047239,0.0984549,6800,427.3932180404663,399.36267,138.40105,0.013157067,404.8638842832893,[-0.09   0.304  0.04   0.042 -0.043 -0.046  0.497 -0.262  0.     0.  0.    -1.332],9.359983,240991,665.8255,0.103153706,13.047239,31.77455,551.6638,52.86082,276.92834,-1,205.11623,True,9.359983,0.0010315371,1.9279361,1.3157067,
69,410.73386,0.012669299,286.20496,44.29,84.63418,196031.58,1.5800208,100,0.07195766,0.109229855,6900,434.5130281448364,448.0819,124.528915,0.012222034,410.7338671132825,[-0.092  0.307  0.038  0.044 -0.04  -0.034  0.467 -0.254  0.     0.  0.    -1.32 ],9.359977,245420,734.28687,0.16655749,7.1957664,48.203716,500.22067,63.290306,223.32358,-1,190.44778,True,9.359977,0.0016655748,1.2669299,1.2222035,
70,403.38477,0.001930407,259.22736,43.51,81.21099,82511.01,1.0389342,100,0.016831206,0.09397147,7000,443.31137895584106,430.1264,144.15735,0.010327122,403.38470925479277,[-0.092  0.313  0.04   0.056 -0.028 -0.031  0.476 -0.245  0.     0.  0.    -1.31 ],9.359965,249771,689.35376,0.52709794,1.6831207,96.62384,419.23126,96.25249,208.43767,-1,196.57858,True,9.359965,0.0052709794,0.19304071,1.0327122,
71,417.36484,0.007176221,314.71234,44.99,82.97876,171349.02,1.2836695,100,0.044403017,0.11843625,7100,451.50669622421265,384.71393,102.65249,0.011540285,417.36482856162905,[-0.094  0.319  0.039  0.055 -0.026 -0.029  0.476 -0.247  0.     0.  0.    -1.325],9.359901,254270,699.4263,0.3849484,4.440302,72.11438,498.82416,77.90167,261.09097,-1,207.53697,True,9.359901,0.003849484,0.7176221,1.1540285,
72,408.58682,0.009868812,295.1684,44.04,77.32399,163902.75,1.6350282,100,0.053511675,0.1106491,7200,460.5101673603058,364.2287,113.41842,0.012787914,408.5868195673439,[-0.102  0.32   0.041  0.049 -0.028 -0.033  0.491 -0.249  0.     0.  0.    -1.301],9.359995,258674,659.3971,0.0671019,5.3511677,62.67367,516.1377,61.161022,263.18988,-1,210.7677,True,9.359995,0.000671019,0.9868812,1.2787915,
73,408.73804,0.0041217576,267.9331,44.07,71.45361,93630.42,1.140281,100,0.022640774,0.102887735,7300,468.57275199890137,393.48145,140.80493,0.010692519,408.738031963105,[-0.1    0.312  0.041  0.037 -0.04  -0.043  0.502 -0.26   0.     0.  0.    -1.308],9.359909,263081,661.41455,0.28524014,2.2640774,87.06286,436.79062,87.697685,224.90527,-1,210.31372,True,9.359909,0.0028524015,0.41217574,1.0692519,
74,409.46432,0.046462454,297.11572,44.15,69.87139,566579.5,2.8937244,100,0.4583879,0.107495256,7400,477.52225041389465,343.2185,112.348656,0.015586198,409.4643655017321,[-0.105  0.309  0.039  0.035 -0.04  -0.04   0.484 -0.256  0.     0.  0.    -1.316],9.3599415,267496,640.3342,0.074224286,45.83879,10.114946,631.39746,34.55754,304.61664,-1,217.3641,True,9.3599415,0.00074224285,4.6462455,1.5586199,
75,411.38,0.5104661,285.5403,44.36,89.17552,17370078.0,45.965775,100,4.887246,0.13938959,7500,486.24526810646057,458.84683,125.83967,0.070137985,411.379985432164,[-0.102  0.322  0.044  0.045 -0.028 -0.017  0.502 -0.234  0.     0.  0.    -1.311],9.359869,271932,744.38715,0.003507947,488.7246,1.8528925,2547.911,2.1755316,1033.8708,-1,188.06384,True,9.359869,3.507947e-05,51.046608,7.013798,
76,380.32172,0.0030097135,266.79144,41.01,66.48973,85723.11,1.0943923,100,0.02073247,0.13792604,7600,492.84914207458496,320.25366,113.53023,0.010431229,380.3216685653775,[-1.027e-01  3.252e-01  4.361e-02  2.306e-02 -5.222e-02  2.259e-04  4.705e-01 -1.914e-01  0.000e+00  0.000e+00  0.000e+00 -1.280e+00],9.359885,276033,587.0451,0.5714542,2.073247,92.31487,401.9375,91.37491,217.6995,-1,204.20813,True,9.359885,0.005714542,0.30097136,1.0431229,
77,380.5402,0.20617296,239.51518,41.05,64.5193,44135196.0,16.490963,100,2.074503,0.030698765,7700,499.7701916694641,366.15173,141.025,0.031869177,380.5401738628459,[-0.105  0.324  0.044  0.027 -0.044 -0.002  0.475 -0.192  0.     0.  0.    -1.281],9.359916,280138,605.66693,0.0007165328,207.4503,2.333584,1600.1823,6.063927,862.3152,-1,198.84012,True,9.359916,7.165328e-06,20.617294,3.1869173,
78,403.23483,0.003284878,267.8222,43.49,89.07491,108266.42,1.0836025,100,0.02614069,0.04087449,7800,509.07078218460083,574.5849,135.41261,0.010910803,403.2348153342702,[-0.138  0.346  0.052  0.04  -0.039 -0.014  0.499 -0.178  0.     0.  0.    -1.388],9.3598795,284487,842.4071,0.5230295,2.614069,91.689186,444.1431,92.28476,181.06891,-1,150.51268,True,9.3598795,0.005230295,0.3284878,1.0910803,
79,393.8945,0.1610733,259.318,42.51,75.048256,16530261.0,10.998552,100,1.6237904,0.034583904,7900,516.4697561264038,385.32544,134.5765,0.028057652,393.8945067871664,[-0.137  0.352  0.054  0.04  -0.04  -0.008  0.513 -0.173  0.     0.  0.    -1.378],9.359949,288738,644.64343,0.01672258,162.37904,2.9449217,1285.8079,9.092106,644.438,-1,200.50148,True,9.359949,0.00016722581,16.10733,2.8057654,
80,404.89548,0.044517342,266.6829,43.67,75.86089,3771815.0,2.7862842,100,0.4443852,0.08476326,8000,525.5111200809479,427.96,138.21254,0.014995477,404.89543810136934,[-0.163  0.35   0.046  0.045 -0.037 -0.036  0.487 -0.215  0.     0.  0.    -1.384],9.359973,293105,694.6429,0.034364298,44.438522,10.190267,741.8196,35.890095,393.96677,-1,196.50256,True,9.359973,0.00034364298,4.451735,1.4995478,
81,399.84512,0.003409453,275.8391,43.14,79.12278,100231.08,1.1105193,100,0.023688652,0.09185363,8100,533.7611072063446,381.46667,124.00603,0.0106540285,399.845129611028,[-0.171  0.353  0.05   0.037 -0.041 -0.048  0.497 -0.217  0.     0.  0.    -1.334],9.359929,297419,657.3058,0.36584786,2.3688653,90.71037,431.96664,90.047966,224.16368,-1,202.6534,True,9.359929,0.0036584784,0.3409453,1.065403,
82,402.5551,0.005486042,294.46594,43.42,82.099075,125000.49,1.2100177,100,0.037694182,0.08693983,8200,541.9808506965637,509.90344,108.08918,0.010986672,402.5551194074994,[-0.176  0.352  0.045  0.037 -0.041 -0.052  0.481 -0.225  0.     0.  0.    -1.327],9.359872,301761,804.3694,0.24203756,3.7694185,80.042465,448.90906,82.64342,183.46524,-1,161.24431,True,9.359872,0.0024203756,0.5486042,1.0986669,
83,407.16183,0.03414412,285.4177,43.91,84.85262,606795.7,2.51779,100,0.2866761,0.0101132095,8300,550.7679464817047,413.08243,121.74419,0.015101442,407.1618776622909,[-0.179  0.351  0.044  0.035 -0.041 -0.051  0.469 -0.213  0.     0.  0.    -1.332],9.359987,306152,698.5001,0.05223323,28.667612,16.361132,664.85394,39.71737,332.34946,-1,197.61185,True,9.359987,0.00052233227,3.4144115,1.5101444,
84,404.98615,0.0039570415,285.42633,43.67,89.25135,111580.89,1.1286412,100,0.025597291,0.0012203455,8400,557.8495607376099,484.4084,119.559784,0.010872998,404.9861131889201,[-0.171  0.347  0.043  0.038 -0.039 -0.04   0.476 -0.222  0.     0.  0.    -1.409],9.359951,310519,769.8347,0.4003734,2.559729,88.30432,440.49265,88.60211,195.13666,-1,174.03572,True,9.359951,0.004003734,0.3957042,1.0872997,
85,411.26886,0.0058113355,257.2258,44.36,79.5712,108138.766,1.262844,100,0.033586074,0.00028264523,8500,564.7093892097473,379.26248,154.04308,0.011279331,411.26887700592175,[-0.178  0.346  0.041  0.033 -0.045 -0.044  0.469 -0.221  0.     0.  0.    -1.418],9.35999,314955,636.4883,0.25046846,3.3586073,79.02316,468.51505,79.18635,253.9364,-1,220.32239,True,9.35999,0.0025046845,0.5811336,1.127933,
86,399.6299,0.004347211,276.45404,43.13,70.18738,96134.445,1.1306359,100,0.029208856,-0.0034438064,8600,571.081485748291,440.7356,123.175896,0.010674702,399.62994059686486,[-0.179  0.344  0.039  0.031 -0.046 -0.056  0.461 -0.221  0.     0.  0.    -1.419],9.359877,319268,717.18964,0.42043874,2.9208856,85.77449,426.475,88.44581,197.69576,-1,184.47307,True,9.359877,0.0042043873,0.4347211,1.0674702,
87,416.20108,0.007393134,275.7577,44.89,76.883766,127298.586,1.2956456,100,0.0413696,-0.011760296,8700,577.7603278160095,385.0938,140.44342,0.01133892,416.2011071630097,[-0.175  0.344  0.039  0.037 -0.039 -0.054  0.46  -0.216  0.     0.  0.    -1.422],9.359915,323757,660.8515,0.27906275,4.13696,70.169426,481.35828,77.1816,255.6912,-1,217.94568,True,9.359915,0.0027906273,0.73931336,1.133892,
88,407.5691,0.002793811,294.32968,43.97,83.2655,109102.35,1.075199,100,0.020722251,-0.008626496,8800,586.5039715766907,469.93265,113.239426,0.01057423,407.5691138599882,[-0.175  0.345  0.034  0.036 -0.042 -0.05   0.433 -0.215  0.     0.  0.    -1.431],9.359973,328154,764.2623,0.45131302,2.072225,93.47483,432.86035,93.006035,195.11713,-1,178.29044,True,9.359973,0.00451313,0.27938107,1.0574229,
89,407.60486,0.13880959,267.67404,43.94,81.30463,1931115.8,5.797327,100,1.3917896,0.029020308,8900,593.9654793739319,425.12326,139.93079,0.02561324,407.6048340080563,[-0.172  0.352  0.036  0.032 -0.041 -0.048  0.448 -0.212  0.     0.  0.    -1.428],9.359976,332548,692.7973,0.020770272,139.17896,3.2926807,962.2406,17.249329,461.81293,-1,199.76569,True,9.359976,0.00020770272,13.880956,2.5613241,
90,391.54993,0.006741296,257.49976,42.24,99.31513,180907.25,1.3007618,100,0.043085597,0.020846602,9000,603.4703688621521,674.57056,134.05017,0.011380838,391.5499345288049,[-0.174  0.343  0.032  0.044 -0.03  -0.055  0.415 -0.194  0.     0.  0.    -1.39 ],9.35985,336772,932.0703,0.18464804,4.30856,74.026726,465.05008,76.87803,146.13959,-1,111.92883,True,9.35985,0.0018464803,0.6741296,1.1380839,
91,393.22614,0.001437044,239.0828,42.45,95.649635,70153.85,1.0187979,100,0.014668261,0.015452681,9100,612.5716738700867,637.0293,154.1433,0.010114993,393.22609800534224,[-0.161  0.338  0.029  0.039 -0.033 -0.052  0.405 -0.198  0.     0.  0.    -1.398],9.359952,341017,876.11206,0.69702756,1.4668261,98.021515,400.2901,98.1549,134.99762,-1,130.39249,True,9.359952,0.0069702757,0.1437044,1.0114992,
92,393.51233,0.005765446,266.63348,42.46,76.897675,110165.07,1.1415763,100,0.057029705,0.021035278,9200,619.5343432426453,376.56262,126.87883,0.010502384,393.51231599904236,[-0.162  0.339  0.029  0.038 -0.033 -0.055  0.407 -0.203  0.     0.  0.    -1.403],9.359986,345263,643.1961,0.2963641,5.7029705,76.8425,420.46198,87.598175,214.29593,-1,200.55348,True,9.359986,0.002963641,0.5765446,1.0502381,
93,397.9254,0.0016794399,294.6757,42.95,74.700035,98575.875,1.0278648,100,0.015673824,0.01709454,9300,627.931339263916,432.21262,103.24975,0.010279829,397.9254365930233,[-0.154  0.348  0.03   0.043 -0.04  -0.048  0.426 -0.2    0.     0.  0.    -1.398],9.359881,349558,726.8883,0.6306348,1.5673825,97.40033,406.45724,97.289055,185.37344,-1,179.85896,True,9.359881,0.006306348,0.16794398,1.0279828,
94,390.26553,0.0047468236,239.37979,42.13,69.788124,82962.734,1.1739075,100,0.024586687,0.015945742,9400,635.0207803249359,412.20468,150.88573,0.0108783385,390.2655283728935,[-0.153  0.346  0.029  0.043 -0.037 -0.052  0.422 -0.2    0.     0.  0.    -1.402],9.359886,353771,651.5845,0.22658177,2.4586687,84.00492,430.4661,85.185585,218.67441,-1,194.7902,True,9.359886,0.0022658177,0.47468236,1.0878339,
95,394.69446,0.09284884,267.2677,42.6,69.15252,5182596.0,8.829218,100,0.8289434,-0.01200189,9500,643.3630096912384,330.50903,127.426796,0.024501428,394.69449736095316,[-0.148  0.347  0.032  0.038 -0.04  -0.056  0.44  -0.206  0.     0.  0.    -1.403],9.359961,358031,597.77673,5.4544744e-05,82.89434,6.5101967,1100.5598,11.326032,567.6897,-1,215.36148,True,9.359961,5.4544745e-07,9.284885,2.450143,
96,411.2058,0.0035974246,258.24332,44.33,92.117676,91993.95,1.1052302,100,0.021628825,-0.0108746365,9600,651.3740496635437,590.46387,152.96251,0.010582471,411.2058178264335,[-0.136  0.343  0.031  0.033 -0.045 -0.052  0.46  -0.233  0.     0.  0.    -1.431],9.359979,362464,848.70715,0.31873247,2.1628826,89.64104,439.48474,90.47889,171.81119,-1,156.5937,True,9.359979,0.0031873246,0.35974246,1.0582471,
97,418.61566,0.0070665306,284.64728,45.17,74.26756,143863.95,1.3478656,100,0.042367138,-0.025875079,9700,660.351690530777,379.99213,133.96841,0.011251015,418.61568808182966,[-0.144  0.342  0.031  0.039 -0.043 -0.056  0.466 -0.239  0.     0.  0.    -1.43 ],9.359994,366981,664.6394,0.10790083,4.236714,71.71113,485.2176,74.191376,253.72845,-1,219.22385,True,9.359994,0.0010790082,0.70665306,1.1251014,
98,417.9747,0.0053078327,295.4739,45.06,75.98804,139402.45,1.2005813,100,0.040459637,-0.043892246,9800,670.1729533672333,392.5319,122.50076,0.011065318,417.9746777868537,[-0.145  0.342  0.029  0.042 -0.042 -0.057  0.47  -0.252  0.     0.  0.    -1.445],9.359912,371487,688.0058,0.25396872,4.045964,81.294556,471.96344,83.292984,245.80692,-1,211.57297,True,9.359912,0.002539687,0.5307833,1.1065319,
99,421.44388,0.02573756,294.73358,45.47,80.18352,648837.5,1.6663332,100,0.26441884,-0.049163923,9900,677.2262148857117,369.10956,126.71028,0.012164235,421.44387162830543,[-0.15   0.34   0.03   0.036 -0.045 -0.063  0.472 -0.254  0.     0.  0.    -1.463],9.359972,376034,663.84314,0.14074266,26.441885,18.258926,547.286,60.01201,290.2064,-1,222.29092,True,9.359972,0.0014074265,2.573756,1.2164235,
100,403.77835,0.002763417,276.65662,43.57,70.89542,92698.79,1.0630689,100,0.019483441,-0.030565264,10000,684.2026371955872,307.81232,127.12175,0.010565425,403.7783707591561,[-0.159  0.341  0.028  0.036 -0.04  -0.079  0.465 -0.259  0.     0.  0.    -1.468],9.359945,380391,584.46893,0.5321369,1.9483442,93.59703,423.78165,94.06728,242.99625,-1,228.43771,True,9.359945,0.005321369,0.2763417,1.0565424,
101,420.1162,0.0010430482,266.3994,45.29,81.32392,83389.78,1.0155447,100,0.014980006,-0.029260479,10100,693.1949257850647,479.76923,153.71681,0.010197953,420.1162181183736,[-0.158  0.339  0.028  0.033 -0.041 -0.078  0.46  -0.259  0.     0.  0.    -1.45 ],9.359997,384920,746.16864,0.7948227,1.4980006,98.96471,430.76355,98.46933,205.17984,-1,196.26562,True,9.359997,0.007948226,0.10430482,1.0197954,
102,413.1324,0.002557186,304.26624,44.56,77.71996,119238.87,1.0901405,100,0.02073111,-0.027376177,10200,700.6582019329071,518.9309,108.86615,0.010760419,413.13238623253005,[-0.169  0.344  0.026  0.033 -0.043 -0.081  0.458 -0.263  0.     0.  0.    -1.448],9.359922,389376,823.19714,0.4101209,2.073111,94.65429,447.19342,91.7313,189.3439,-1,166.17323,True,9.359922,0.004101209,0.2557186,1.076042,
103,421.28882,0.00550829,287.85767,45.46,81.04598,120676.93,1.2051903,100,0.03469059,-0.022653362,10300,707.8335702419281,364.08813,133.4312,0.010761226,421.2888574065091,[-0.173  0.342  0.024  0.034 -0.04  -0.087  0.452 -0.272  0.     0.  0.    -1.446],9.359976,393922,651.9458,0.28434664,3.469059,79.23898,459.99078,82.97445,245.27669,-1,225.70512,True,9.359976,0.0028434664,0.550829,1.0761226,
104,413.84988,0.0048609166,284.46655,44.69,83.8594,128426.42,1.2528342,100,0.026034623,-0.03102688,10400,714.6971309185028,420.42468,129.38333,0.011309384,413.84989053650315,[-0.178  0.345  0.022  0.029 -0.045 -0.089  0.439 -0.267  0.     0.  0.    -1.442],9.359908,398391,704.89124,0.1964261,2.6034625,84.4068,480.19583,79.81902,243.50024,-1,202.38252,True,9.359908,0.0019642608,0.48609164,1.1309385,
105,417.30493,0.0060705347,277.07053,45.02,87.17706,137875.83,1.2401805,100,0.03208845,-0.035719454,10500,721.3505201339722,581.3744,140.23438,0.010885268,417.30490630659,[-0.179  0.351  0.02   0.033 -0.041 -0.08   0.427 -0.253  0.     0.  0.    -1.45 ],9.359885,402893,858.4449,0.24636646,3.2088451,76.27703,466.7766,80.63342,179.9786,-1,159.77145,True,9.359885,0.0024636644,0.60705346,1.088527,
106,425.25433,0.00549794,257.3679,45.88,88.53727,110674.01,1.2469193,100,0.032679584,-0.036644116,10600,728.5283987522125,542.86487,167.88641,0.011446924,425.2543118305509,[-0.179  0.352  0.018  0.039 -0.04  -0.075  0.411 -0.242  0.     0.  0.    -1.455],9.359997,407481,800.2328,0.21606904,3.2679584,81.25545,486.787,80.197655,218.7117,-1,185.18448,True,9.359997,0.0021606905,0.54979396,1.1446924,
107,421.6306,0.006406261,275.57947,45.45,90.080795,160475.86,1.234009,100,0.04291792,-0.068505205,10700,735.8414127826691,517.3235,146.05118,0.011371988,421.6306264967332,[-0.181  0.356  0.017  0.043 -0.037 -0.085  0.424 -0.253  0.     0.  0.    -1.456],9.359935,412026,792.90295,0.22582369,4.291792,75.91006,498.69693,81.03668,234.45578,-1,183.75972,True,9.359935,0.0022582368,0.64062613,1.1371989,
108,422.71265,0.0049868794,287.12262,45.57,92.769684,152469.95,1.1862549,100,0.03813342,-0.06353263,10800,744.4300038814545,580.5245,135.5901,0.010784443,422.712709407789,[-0.175  0.357  0.019  0.04  -0.039 -0.075  0.42  -0.242  0.     0.  0.    -1.487],9.359957,416583,867.6471,0.42681322,3.813342,82.38406,472.2605,84.29892,188.76031,-1,162.41861,True,9.359957,0.004268132,0.498688,1.0784441,
109,402.0838,0.016463727,275.7644,43.38,71.664825,221272.64,1.9880649,100,0.09196964,-0.05769833,10900,750.8570199012756,405.1795,126.3194,0.013707748,402.0838092005065,[-0.167  0.355  0.018  0.045 -0.035 -0.07   0.416 -0.241  0.     0.  0.    -1.482],9.359988,420921,680.9439,0.03393752,9.196964,40.941193,563.2057,50.30017,275.16898,-1,197.80061,True,9.359988,0.0003393752,1.6463726,1.3707747,
110,408.37225,0.0052637127,284.80322,44.07,67.82625,118603.31,1.1547213,100,0.045935974,-0.05920377,11000,757.8950276374817,367.77728,123.56905,0.010709741,408.37227115427794,[-0.165  0.361  0.021  0.037 -0.044 -0.081  0.445 -0.25   0.     0.  0.    -1.477],9.359933,425328,652.5805,0.2989973,4.5935974,80.543785,444.776,86.60098,234.4011,-1,212.59814,True,9.359933,0.0029899732,0.52637124,1.0709742,
111,414.51755,0.17685606,313.3731,44.72,83.275764,2221018.2,11.309435,100,1.7789149,-0.09209867,11100,766.4803109169006,432.66876,101.14443,0.028324995,414.51753880472546,[-0.167  0.357  0.017  0.036 -0.047 -0.09   0.427 -0.253  0.     0.  0.    -1.478],9.359961,429800,746.0419,0.0014871244,177.8915,2.500922,1106.3949,8.842175,353.72437,-1,190.70497,True,9.359961,1.4871243e-05,17.685606,2.8324995,
112,400.326,0.040319905,267.76816,43.2,72.60761,762811.4,4.2425737,100,0.25062957,-0.086524904,11200,775.368494272232,388.6517,132.55782,0.017710764,400.3259750436103,[-0.14   0.352  0.024  0.052 -0.035 -0.096  0.434 -0.229  0.     0.  0.    -1.511],9.359968,434120,656.41986,0.046100326,25.062958,16.1739,732.66736,23.570599,327.04898,-1,203.40001,True,9.359968,0.00046100325,4.0319905,1.7710762,
113,403.10294,0.00449204,294.54483,43.49,75.39884,123910.664,1.1466471,100,0.033517953,-0.098825976,11300,783.2625532150269,399.09555,108.5581,0.010867958,403.102932857534,[-0.139  0.355  0.029  0.055 -0.032 -0.108  0.48  -0.256  0.     0.  0.    -1.505],9.359967,438469,693.6404,0.27711907,3.3517954,85.40873,444.3512,87.21079,221.52283,-1,195.01083,True,9.359967,0.0027711906,0.449204,1.0867959,
