ESSRenyi,EpisodesSoFar,OptimizationReturnMin,ReturnStepMax,MeanEntropy,InitialReturnMin,ESSClassic,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,LearnableVariance,J_sample_variance,Weights,Iteration,MinIW,TimestepsSoFar,MaxIWNorm,ReturnMeanIW,InitialReturnStd,ReturnStepMaxmin,OptimizationReturnMax,InitialBound,InitialReturnMean,EpRewMean,OptimizationReturnMean,StdIWNorm,MinIWNorm,VarianceInit,EpLenMean,StdIW,MeanIWNorm,MeanIW,EpThisIter,MaxIW
47.096,12300,,9.359985,0.058655098,303.4558,28.09396,2.1233225,971.9096190929413,1486.4918,545.77765,True,3633146.2,[-2.724e-01  1.056e-02 -2.073e-02  1.443e-02 -6.503e-04  1.548e-01 -9.092e-02 -6.631e-01  0.000e+00  0.000e+00  0.000e+00 -1.361e+00],123,0.084712364,604580,0.20505492,1195.5957,239.25887,9.359985,1183.036,383.42102,829.3685,829.3684807733625,525.9127,0.021570377,0.0008471236,-1,89.52,2.1570377,0.013482844,1.3482845,100,20.505493
87.82293,12400,,9.359979,0.057140436,341.84998,81.40014,1.1386548,985.636551618576,1568.2491,406.1953,True,324185.75,[-0.267  0.011 -0.022  0.008 -0.007  0.156 -0.096 -0.655  0.     0.  0.    -1.36 ],124,0.20110214,613749,0.049409177,908.2284,234.04031,9.359979,1226.3992,378.82217,849.2969,849.2968360699175,507.44687,0.005093212,0.0020110214,-1,91.69,0.50932115,0.010654904,1.0654902,100,4.940918
96.496414,12500,,9.35997,0.053328026,351.00775,95.86683,1.0363079,999.8104267120361,1447.9365,418.2109,True,199403.75,[-0.262  0.011 -0.023  0.005 -0.011  0.156 -0.099 -0.661  0.     0.  0.    -1.362],125,0.56904125,622700,0.017172568,860.4073,217.72446,9.35997,1096.9287,395.60504,829.986,829.9860600956936,478.97827,0.0021299466,0.0056904126,-1,89.51,0.21299466,0.010257957,1.0257957,100,1.7172568
58.66006,12600,,9.359926,0.06084181,387.5681,15.38869,1.7047374,1017.8062522411346,1640.4763,561.1334,True,9970290.0,[-0.26   0.009 -0.025  0.005 -0.011  0.152 -0.104 -0.661  0.     0.  0.    -1.366],126,0.21287602,631973,0.29200354,1203.7026,235.32098,9.359926,1252.9082,367.55502,859.6979,859.6978723183508,472.12976,0.028507577,0.00212876,-1,92.73,2.8507571,0.012157573,1.2157573,100,29.200354
89.09038,12700,,9.359886,0.06061165,302.56512,89.98352,1.1224557,1031.3727672100067,1278.0449,463.1268,True,219383.86,[-0.259  0.01  -0.025  0.011 -0.004  0.158 -0.102 -0.661  0.     0.  0.    -1.358],127,0.24926175,640707,0.027455773,869.3381,221.58438,9.359886,975.4798,425.93805,809.35156,809.351552087506,506.7864,0.0035445576,0.0024926174,-1,87.34,0.35445574,0.010623954,1.0623956,100,2.7455773
92.58559,12800,,9.359934,0.06307602,349.80057,92.725746,1.0800817,1046.800107717514,1545.4308,413.777,True,221226.55,[-0.251  0.006 -0.026  0.012 -0.005  0.154 -0.103 -0.664  0.     0.  0.    -1.358],128,0.470059,649825,0.019111618,895.61285,229.78519,9.359934,1195.6302,380.67108,844.3003,844.3002876962901,494.49973,0.0029848914,0.00470059,-1,91.18,0.29848918,0.010656988,1.0656989,100,1.9111619
92.6105,12900,,9.359945,0.062058736,314.12662,94.69405,1.0797912,1059.4861607551575,1414.9597,436.6992,True,192029.12,[-0.251  0.009 -0.027  0.009 -0.007  0.154 -0.098 -0.663  0.     0.  0.    -1.356],129,0.50159556,658747,0.021761512,877.7973,212.02051,9.359945,1100.8331,401.95895,826.4469,826.4468388701356,512.32025,0.0024835097,0.0050159553,-1,89.22,0.24835098,0.010491691,1.0491691,100,2.1761513
89.49662,13000,,9.359959,0.058423348,343.69534,91.6156,1.1173606,1074.2798357009888,1408.2532,461.27875,True,220158.92,[-0.251  0.009 -0.027  0.01  -0.007  0.152 -0.096 -0.665  0.     0.  0.    -1.357],130,0.5147282,667820,0.020112433,907.85815,214.23831,9.359959,1064.5579,417.75754,840.2336,840.2335389789,496.53824,0.0033065043,0.0051472816,-1,90.73,0.33065045,0.010929941,1.0929941,100,2.0112433
95.10584,13100,,9.359942,0.054910086,380.086,94.822105,1.0514601,1088.4927883148193,1416.291,432.2981,True,241089.56,[-0.251  0.008 -0.027  0.006 -0.011  0.15  -0.096 -0.661  0.     0.  0.    -1.361],131,0.53367764,676800,0.019983083,867.9806,209.66257,9.359942,1036.2051,407.0442,831.9314,831.9314731436202,451.84546,0.0024251668,0.0053367764,-1,89.8,0.24251668,0.010378158,1.0378158,100,1.9983083
88.67314,13200,,9.359923,0.056248058,312.35654,89.14942,1.1277372,1103.133240699768,1506.941,428.76447,True,229958.08,[-0.257  0.009 -0.027  0.004 -0.012  0.153 -0.095 -0.662  0.     0.  0.    -1.364],132,0.36901146,685823,0.026438752,908.85315,195.98824,9.359923,1194.5845,383.2851,835.36743,835.367367061582,523.0108,0.0037343989,0.0036901145,-1,90.23,0.37343988,0.010704187,1.0704187,100,2.6438754
80.70736,13300,,9.359965,0.04346286,334.60236,81.827446,1.2390444,1116.6319556236267,1339.3578,499.6663,True,339109.97,[-2.534e-01  1.023e-02 -2.817e-02  5.219e-03 -1.146e-02  1.503e-01 -9.131e-02 -6.655e-01  1.088e-03  0.000e+00  0.000e+00 -1.363e+00],133,0.064194046,694704,0.040527035,946.92755,204.36832,9.359965,1004.75543,420.93213,822.7395,822.7395301480187,488.13718,0.0052446923,0.00064194045,-1,88.81,0.52446926,0.011129141,1.1129141,100,4.0527034
90.123085,13400,,9.359881,0.04171547,387.57965,79.76006,1.1095936,1131.0392379760742,1295.4553,500.08566,True,392667.72,[-2.644e-01  1.635e-02 -3.228e-02  4.771e-03 -1.279e-02  1.525e-01 -9.557e-02 -6.768e-01  1.088e-03  0.000e+00  0.000e+00 -1.375e+00],134,0.20010164,703673,0.05167032,909.4647,218.37149,9.359881,907.8757,441.8591,830.4956,830.4956758498848,442.91602,0.005328708,0.0020010164,-1,89.69,0.53287077,0.010578156,1.0578157,100,5.1670322
97.68456,13500,,9.359993,0.04151165,332.70886,98.50487,1.0237032,1147.425024986267,1394.4409,454.17667,True,171622.27,[-2.585e-01  1.266e-02 -3.244e-02  6.157e-03 -1.187e-02  1.482e-01 -9.742e-02 -6.842e-01  1.088e-03  0.000e+00  0.000e+00 -1.377e+00],135,0.6619958,712943,0.0152791925,877.4378,225.4538,9.359993,1061.732,440.92648,859.25867,859.2587148656488,526.54987,0.0012539655,0.006619958,-1,92.7,0.12539656,0.010178271,1.017827,100,1.5279193
13.932971,13600,,9.359997,0.038978692,388.7041,3.0203083,7.1772203,1161.181580543518,1315.2385,1399.5327,True,100189760.0,[-2.577e-01  1.057e-02 -3.241e-02  5.277e-03 -1.223e-02  1.458e-01 -9.944e-02 -6.826e-01  1.088e-03  0.000e+00  0.000e+00 -1.377e+00],136,0.024462936,722175,1.419508,2456.603,185.66127,9.359997,926.5344,461.5785,856.1501,856.1500479559542,467.44592,0.14096045,0.00024462937,-1,92.32,14.0960455,0.024876108,2.4876113,100,141.9508
90.50656,13700,,9.359941,0.038598515,359.77228,88.72643,1.1048923,1176.1560440063477,1623.8159,403.8938,True,223331.36,[-2.483e-01  1.077e-02 -3.266e-02  7.743e-03 -9.950e-03  1.509e-01 -9.289e-02 -6.893e-01  1.088e-03  0.000e+00  0.000e+00 -1.380e+00],137,0.36329502,731536,0.02185745,915.95044,219.08565,9.359941,1264.0437,381.0087,868.15344,868.1534425092173,508.38113,0.0037848586,0.0036329501,-1,93.61,0.37848586,0.010618066,1.0618067,100,2.185745
93.38828,13800,,9.359851,0.040737145,321.95795,92.732925,1.0707982,1187.745172739029,1382.3318,465.12982,True,202792.48,[-2.500e-01  9.922e-03 -3.219e-02  1.045e-02 -7.550e-03  1.504e-01 -8.969e-02 -6.899e-01  1.088e-03  0.000e+00  0.000e+00 -1.380e+00],138,0.54992664,740739,0.019464033,894.2583,227.60272,9.359851,1060.3738,437.7788,852.47833,852.4783424135692,530.5204,0.00292832,0.005499266,-1,92.03,0.292832,0.010460595,1.0460594,100,1.9464034
88.01988,13900,,9.359972,0.03694584,352.75104,85.548836,1.136107,1199.985332250595,1664.1864,416.14935,True,287513.28,[-2.520e-01  9.933e-03 -3.223e-02  7.672e-03 -1.078e-02  1.527e-01 -8.976e-02 -6.924e-01  1.088e-03  0.000e+00  0.000e+00 -1.378e+00],139,0.4139294,750149,0.029475648,948.2978,235.97333,9.359972,1311.4353,372.66312,871.919,871.9189914868596,519.1679,0.0044105267,0.004139294,-1,94.1,0.4410527,0.010731147,1.0731146,100,2.9475648
34.869854,14000,,9.359979,0.032693405,332.03812,8.453969,2.8678067,1215.0012261867523,1365.9839,855.3977,True,24988776.0,[-2.579e-01  1.069e-02 -3.241e-02  7.775e-03 -1.137e-02  1.573e-01 -9.336e-02 -6.908e-01  1.088e-03  0.000e+00  0.000e+00 -1.382e+00],140,0.0050291116,759626,0.5027961,1549.3694,208.89847,9.359979,1033.9458,468.2601,878.05524,878.0552235509174,546.0171,0.04991604,5.0291113e-05,-1,94.77,4.991604,0.015168782,1.5168784,100,50.279613
77.93005,14100,,9.35983,0.045690734,367.5229,72.292046,1.2832019,1231.681113243103,1250.6436,532.45807,True,408137.97,[-2.442e-01  5.253e-03 -3.020e-02  9.397e-03 -8.559e-03  1.509e-01 -8.442e-02 -6.990e-01  1.088e-03  0.000e+00  0.000e+00 -1.386e+00],141,0.39486217,768720,0.036958423,957.4711,209.77641,9.35983,883.12067,467.2818,842.47485,842.474860638944,474.95197,0.0069995206,0.0039486215,-1,90.94,0.69995207,0.011306064,1.1306063,100,3.6958425
80.10672,14200,,9.359893,0.041318905,325.19263,73.89703,1.2483348,1248.6937563419342,1264.4878,496.9599,True,343233.53,[-0.24  -0.003 -0.028  0.009 -0.008  0.148 -0.094 -0.697 -0.008  0.  0.    -1.373],142,0.31372747,777724,0.042431597,920.7994,212.12941,9.359893,939.29517,454.53687,833.8832,833.8832290746425,508.6906,0.0064600217,0.0031372746,-1,90.04,0.6460022,0.010869329,1.0869328,100,4.24316
7.2014217,14300,,9.359934,0.048061777,358.20523,1.9783826,13.886147,1262.0711145401,1452.9995,1515.0208,True,196474430.0,[-0.247 -0.004 -0.028  0.008 -0.009  0.149 -0.101 -0.694 -0.008  0.  0.    -1.378],143,0.010003509,786809,2.529859,3139.3633,202.64651,9.359934,1094.7943,406.0661,841.9659,841.9659445523222,483.7607,0.25108215,0.00010003509,-1,90.85,25.108215,0.035670567,3.5670571,100,252.9859
97.47417,14400,,9.359934,0.04537243,351.12195,97.561424,1.0259129,1277.3128507137299,1362.222,463.682,True,180225.52,[-0.273  0.011 -0.031  0.006 -0.011  0.156 -0.098 -0.698 -0.008  0.  0.    -1.371],144,0.6024052,795963,0.014651067,877.6096,192.59674,9.359934,1011.1001,439.0071,847.6736,847.6736876812887,496.55173,0.001624869,0.006024052,-1,91.54,0.16248691,0.010277518,1.0277518,100,1.4651067
69.67057,14500,,9.359953,0.038669705,294.55453,38.80483,1.4353263,1288.9809324741364,1512.0465,527.5177,True,890359.7,[-0.272  0.009 -0.032  0.005 -0.012  0.154 -0.102 -0.705 -0.008  0.  0.    -1.374],145,0.2595381,805328,0.14981148,1070.9703,226.40846,9.359953,1217.492,413.60257,867.2165,867.2164562711341,572.66187,0.015477308,0.002595381,-1,93.65,1.5477308,0.012324797,1.2324797,100,14.981148
91.48461,14600,,9.359901,0.04129827,323.54218,89.84661,1.09308,1301.124132156372,1286.0646,484.374,True,195617.66,[-0.264  0.008 -0.034  0.006 -0.012  0.147 -0.107 -0.686 -0.008  0.  0.    -1.38 ],146,0.56532174,814456,0.025578426,887.74994,183.04634,9.359901,962.5224,459.99365,845.81305,845.8130066643356,522.2709,0.003489095,0.0056532174,-1,91.28,0.3489095,0.010379069,1.0379068,100,2.5578427
95.53044,14700,,9.359909,0.04195832,361.16205,95.68594,1.0467868,1316.4376454353333,1423.111,445.36133,True,196485.5,[-0.263  0.006 -0.034  0.008 -0.01   0.147 -0.112 -0.686 -0.008  0.  0.    -1.378],147,0.5708671,823711,0.015801856,882.16785,205.71921,9.359909,1061.949,430.82443,857.75775,857.7577071830787,496.59567,0.0022058887,0.005708671,-1,92.55,0.22058888,0.010388784,1.0388783,100,1.5801857
79.157715,14800,,9.359857,0.033290874,370.88947,75.35202,1.2633008,1331.2320749759674,1366.3672,494.8382,True,361961.66,[-0.263  0.008 -0.035  0.01  -0.008  0.147 -0.114 -0.683 -0.008  0.  0.    -1.377],148,0.31671527,832741,0.035994466,955.5635,204.59032,9.359857,995.4777,427.17783,837.0881,837.0880505644418,466.1986,0.0065756734,0.0031671526,-1,90.3,0.6575674,0.01149733,1.149733,100,3.5994465
39.31004,14900,,9.359929,0.031238398,295.7323,8.65007,2.5438795,1344.9837782382965,1368.6974,658.74194,True,12867800.0,[-0.266  0.01  -0.037  0.004 -0.014  0.15  -0.114 -0.687 -0.008  0.  0.    -1.386],149,0.026660962,842327,0.45506874,1313.6449,196.9792,9.359929,1072.9651,478.1416,888.75085,888.7508294868873,593.0185,0.044826854,0.00026660963,-1,95.86,4.4826856,0.01379412,1.379412,100,45.506874
8.771548,15000,,9.359972,0.035593547,331.74298,2.675229,11.4004965,1356.577226638794,1389.514,1301.6003,True,200812340.0,[-0.259  0.009 -0.037  0.002 -0.015  0.153 -0.122 -0.684 -0.008  0.  0.    -1.388],150,0.019511573,851400,1.5191963,2709.0928,223.17662,9.359972,1057.771,424.2229,841.0772,841.0771131886817,509.33414,0.15085092,0.00019511573,-1,90.73,15.0850935,0.025010178,2.5010178,100,151.91963
93.28446,15100,,9.359976,0.033896822,294.92297,93.245384,1.0719899,1371.4865429401398,1905.5168,336.53833,True,224547.16,[-0.244  0.004 -0.034  0.014 -0.004  0.15  -0.109 -0.682 -0.008  0.  0.    -1.383],151,0.49254477,860855,0.022647431,928.4125,264.49777,9.359976,1610.5939,304.68695,876.342,876.3419638512995,581.419,0.0028158613,0.0049254475,-1,94.55,0.28158614,0.010462236,1.0462236,100,2.264743
92.42174,15200,,9.3598795,0.037311953,379.42642,91.8683,1.0819966,1384.930926322937,1387.5876,435.07217,True,231900.0,[-0.246  0.004 -0.035  0.014 -0.004  0.147 -0.111 -0.682 -0.008  0.  0.    -1.385],152,0.31659317,869850,0.024233302,868.07886,211.12007,9.3598795,1008.16125,416.80722,833.08344,833.0834683765429,453.65704,0.003088396,0.0031659317,-1,89.95,0.30883962,0.010380673,1.0380673,100,2.4233303
87.170555,15300,,9.35995,0.036148082,323.30847,86.92758,1.1471764,1400.2652833461761,1534.9355,455.3735,True,273292.12,[-0.249  0.005 -0.036  0.013 -0.005  0.146 -0.113 -0.682 -0.008  0.  0.    -1.382],153,0.2047491,879210,0.029363584,948.5774,203.65933,9.35995,1211.6271,406.4251,866.90576,866.9057230363002,543.5973,0.0041872878,0.002047491,-1,93.6,0.4187288,0.01079776,1.079776,100,2.9363585
95.55475,15400,,9.359985,0.03677191,342.9848,96.23323,1.0465205,1412.6581795215607,1526.7712,432.20352,True,196243.94,[-0.244  0.004 -0.037  0.014 -0.004  0.143 -0.112 -0.687 -0.008  0.  0.    -1.383],154,0.6404741,888510,0.017895924,900.7677,216.8846,9.359985,1183.7864,403.34525,861.3766,861.3765989955438,518.3918,0.0020525896,0.0064047407,-1,93.0,0.20525897,0.010374781,1.0374782,100,1.7895925
84.6588,15500,,9.359944,0.032104455,361.37067,81.13456,1.1812122,1426.9749202728271,1401.9116,481.8968,True,344511.97,[-0.24   0.003 -0.038  0.014 -0.004  0.138 -0.116 -0.69  -0.008  0.  0.    -1.382],155,0.27623647,897689,0.030061545,938.9911,208.84602,9.359944,1040.541,429.88718,850.46063,850.4606395380804,489.09,0.005203547,0.0027623647,-1,91.79,0.5203547,0.010791179,1.079118,100,3.0061545
95.99,15600,,9.359968,0.033744775,367.11215,96.256546,1.0417752,1439.8754863739014,1282.8582,462.97296,True,202402.0,[-2.432e-01  5.225e-03 -3.970e-02  1.649e-02 -1.036e-03  1.418e-01 -1.183e-01 -6.912e-01 -7.633e-03  0.000e+00  0.000e+00 -1.387e+00],156,0.5205037,906628,0.017318828,855.7869,192.30406,9.359968,915.746,443.44714,828.3045,828.3045754650509,461.1924,0.002011596,0.005205037,-1,89.39,0.20115961,0.010200467,1.0200467,100,1.7318829
96.323814,15700,,9.359963,0.031740766,395.44916,96.42658,1.0381649,1454.9102447032928,1320.0845,479.98755,True,210990.02,[-0.244  0.002 -0.038  0.015 -0.002  0.141 -0.117 -0.691 -0.008  0.  0.    -1.385],157,0.55812705,915869,0.01702241,883.49927,172.65176,9.359963,924.6353,459.51642,855.5418,855.541762174766,460.09262,0.0019813469,0.0055812704,-1,92.41,0.1981347,0.010292407,1.0292407,100,1.7022411
85.63282,15800,,9.359962,0.027597414,451.46677,88.57393,1.1677766,1468.6879708766937,1461.8748,484.6278,True,341447.06,[-2.436e-01 -3.219e-03 -3.631e-02  1.660e-02 -2.030e-04  1.400e-01 -1.164e-01 -6.936e-01 -7.633e-03  0.000e+00  0.000e+00 -1.387e+00],158,0.44107467,925172,0.024694547,958.5546,198.1153,9.359962,1010.40796,423.02756,861.5899,861.5899615006491,410.1232,0.004005253,0.0044107465,-1,93.03,0.40052533,0.011151534,1.1151533,100,2.4694548
96.30701,15900,,9.35996,0.028543483,362.35422,96.926765,1.038346,1480.865107536316,1695.6343,402.45514,True,224241.94,[-2.468e-01 -5.628e-03 -3.387e-02  1.708e-02  1.472e-04  1.407e-01 -1.197e-01 -6.864e-01 -7.633e-03  0.000e+00  0.000e+00 -1.391e+00],159,0.59108734,934656,0.015942674,920.80676,222.16098,9.35996,1333.28,370.31067,879.0009,879.0009537144828,516.6467,0.0018447472,0.0059108734,-1,94.84,0.18447472,0.010360058,1.0360059,100,1.5942674
36.400196,16000,,9.359985,0.0060362313,380.78833,13.494649,2.747238,1493.450088262558,1938.8931,702.77277,True,16523382.0,[-2.437e-01 -5.317e-03 -3.544e-02  1.686e-02 -3.310e-04  1.392e-01 -1.215e-01 -6.918e-01 -7.633e-03  0.000e+00  0.000e+00 -1.390e+00],160,0.034142617,944317,0.41097984,1666.8754,228.90363,9.359985,1558.1047,314.35858,896.02655,896.0265398812439,515.23816,0.04406621,0.00034142617,-1,96.61,4.406621,0.01740464,1.740464,100,41.097984
91.71367,16100,,9.359851,0.0027295277,314.0716,89.81531,1.09035,1508.106535434723,1378.0122,472.9465,True,254085.36,[-0.226 -0.008 -0.038  0.018  0.004  0.131 -0.128 -0.669 -0.008  0.  0.    -1.413],161,0.5227391,953364,0.03412578,904.6219,199.41197,9.359851,1063.9407,424.7577,838.1614,838.1613441211625,524.0898,0.0035055024,0.005227391,-1,90.47,0.35055026,0.01041002,1.0410019,100,3.412578
86.0893,16200,,9.359961,-0.00013422966,352.70752,82.7681,1.1615845,1522.589670419693,1857.6482,390.724,True,329109.5,[-2.233e-01 -8.715e-03 -3.893e-02  1.588e-02  7.774e-04  1.300e-01 -1.286e-01 -6.756e-01 -7.633e-03  0.000e+00  0.000e+00 -1.416e+00],162,0.4009915,962925,0.032079626,991.3583,224.13391,9.359961,1504.9407,329.8556,887.15,887.1500142205523,534.4425,0.0049675787,0.004009915,-1,95.61,0.4967579,0.010887032,1.0887034,100,3.2079628
72.830635,16300,,9.359963,-0.009296417,369.22385,68.21786,1.3730485,1537.5945150852203,1328.395,562.952,True,411183.8,[-0.223 -0.007 -0.04   0.011 -0.004  0.132 -0.127 -0.674 -0.008  0.  0.    -1.419],163,0.12240909,972257,0.047272805,1029.9247,196.7226,9.359963,959.17114,467.0838,865.60236,865.602398797697,496.37854,0.008212093,0.0012240909,-1,93.32,0.82120943,0.0120312665,1.2031268,100,4.7272806
90.440384,16400,,9.359985,-0.008560621,352.95715,88.87813,1.1057007,1549.8839364051819,1249.758,496.97638,True,211029.67,[-2.281e-01 -1.370e-03 -4.146e-02  1.216e-02 -2.854e-03  1.406e-01 -1.178e-01 -6.824e-01 -7.633e-03  0.000e+00  0.000e+00 -1.428e+00],164,0.3990026,981417,0.032905098,891.2212,199.00883,9.359985,896.8009,473.56668,848.49414,848.494154154449,495.53702,0.0037842814,0.003990026,-1,91.6,0.37842813,0.010697748,1.0697747,100,3.29051
90.375824,16500,,9.359966,-0.01388643,386.39032,87.67131,1.1064906,1566.3656949996948,1585.5422,474.93405,True,321671.66,[-2.312e-01 -6.139e-04 -4.107e-02  1.439e-02 -5.705e-04  1.402e-01 -1.178e-01 -6.791e-01 -7.633e-03  0.000e+00  0.000e+00 -1.427e+00],165,0.29893786,991123,0.034518685,975.28296,233.29085,9.359966,1199.1519,424.10715,899.76984,899.7697972516409,513.37946,0.003964556,0.0029893785,-1,97.06,0.39645562,0.010572187,1.0572187,100,3.4518685
94.59436,16600,,9.359943,-0.015280703,498.98605,95.534294,1.0571455,1580.6864893436432,1554.2173,436.09726,True,325091.5,[-0.223 -0.003 -0.041  0.013 -0.003  0.137 -0.116 -0.673 -0.008  0.  0.    -1.433],166,0.5215341,1000588,0.016017823,915.4998,189.5609,9.359943,1055.2312,409.75662,876.02185,876.0218636121033,377.03577,0.0022677176,0.0052153408,-1,94.65,0.22677177,0.010488723,1.0488724,100,1.6017822
84.15151,16700,,9.359853,-0.017472286,397.43256,79.767685,1.1883328,1596.6990370750427,1320.2603,532.31573,True,347427.5,[-2.247e-01 -1.640e-03 -4.095e-02  1.508e-02 -4.320e-04  1.369e-01 -1.144e-01 -6.705e-01 -7.633e-03  0.000e+00  0.000e+00 -1.434e+00],167,0.32282406,1009980,0.038170077,964.0831,187.95493,9.359853,922.8277,475.07574,871.1538,871.153849469916,473.72128,0.005436593,0.0032282406,-1,93.92,0.5436593,0.010794877,1.0794877,100,3.8170078
91.43837,16800,,9.359984,-0.023112461,276.1153,89.90494,1.0936328,1612.3492922782898,1542.3635,445.23102,True,211913.81,[-0.22  -0.007 -0.038  0.011 -0.005  0.137 -0.109 -0.666 -0.008  0.  0.    -1.436],168,0.44732583,1019432,0.02450079,929.1178,213.10397,9.359984,1266.2483,414.29935,877.0084,877.0084033930591,600.8931,0.003514783,0.0044732583,-1,94.52,0.3514783,0.0104890345,1.0489035,100,2.450079
81.11004,16900,,9.35997,-0.021878125,379.08978,72.181526,1.232893,1628.679868221283,1374.0056,582.12604,True,441048.3,[-0.22  -0.011 -0.036  0.007 -0.008  0.139 -0.106 -0.665 -0.008  0.  0.    -1.442],169,0.10009694,1029070,0.05786291,1039.8171,193.54646,9.35997,994.91583,480.53088,892.7325,892.7325256426053,513.64276,0.0071469727,0.0010009694,-1,96.38,0.71469724,0.011512468,1.1512469,100,5.786291
86.90887,17000,,9.35991,-0.029782603,353.13324,77.22702,1.1506306,1645.0750622749329,1451.687,458.32632,True,518456.47,[-0.21  -0.016 -0.037  0.007 -0.008  0.133 -0.112 -0.668 -0.008  0.  0.    -1.441],170,0.34430104,1038284,0.055640545,925.4826,212.06046,9.35991,1098.5537,418.32986,853.836,853.8360047872535,500.70273,0.005685956,0.0034430104,-1,92.14,0.5685956,0.010470761,1.047076,100,5.5640545
72.77505,17100,,9.359957,-0.030876644,394.45178,61.11562,1.3740973,1660.1320896148682,1528.0559,488.64447,True,408671.62,[-0.206 -0.017 -0.037  0.004 -0.01   0.132 -0.111 -0.673 -0.008  0.  0.    -1.449],171,0.29232833,1047894,0.07086967,1026.0093,213.98827,9.359957,1133.6041,431.53467,889.9514,889.9514317904014,495.49963,0.009318376,0.0029232833,-1,96.1,0.9318376,0.011682309,1.168231,100,7.086967
40.224754,17200,,9.359814,-0.033195946,398.37836,16.508432,2.4860313,1675.2713150978088,1475.9917,599.9305,True,5759127.5,[-0.209 -0.017 -0.038  0.007 -0.008  0.131 -0.12  -0.672 -0.008  0.  0.    -1.45 ],172,0.02504393,1057565,0.2907171,1298.0961,182.73195,9.359814,1077.6133,452.57245,895.37,895.3699670421316,496.99164,0.030348508,0.0002504393,-1,96.71,3.0348508,0.013494876,1.3494877,100,29.071709
89.25703,17300,,9.359928,-0.040496703,416.8689,87.581375,1.12036,1692.228982925415,1529.1724,450.84995,True,282377.12,[-0.216 -0.015 -0.038  0.004 -0.01   0.13  -0.116 -0.673 -0.008  0.  0.    -1.452],173,0.35784465,1067024,0.030815646,936.4251,201.43132,9.359928,1112.3035,418.68027,877.43195,877.431973299287,460.56308,0.0039704405,0.0035784463,-1,94.59,0.3970441,0.010544056,1.0544056,100,3.0815647
41.833874,17400,,9.35995,-0.04034757,380.79294,13.294462,2.3904073,1709.4227275848389,1479.1497,626.5935,True,6574986.5,[-0.213 -0.018 -0.038  0.007 -0.009  0.125 -0.117 -0.675 -0.008  0.  0.    -1.459],174,0.09409003,1076486,0.33688837,1312.6649,170.2129,9.35995,1098.3567,433.51807,877.2629,877.2629184607976,496.47,0.03562734,0.0009409003,-1,94.62,3.562734,0.0139506785,1.3950679,100,33.68884
86.66763,17500,,9.359987,-0.039645687,340.9968,89.13134,1.1538333,1726.7673330307007,1591.5952,499.5171,True,246184.05,[-0.203 -0.019 -0.039  0.002 -0.014  0.125 -0.118 -0.679 -0.008  0.  0.    -1.459],175,0.35242897,1086419,0.02003757,1012.40845,202.6015,9.359987,1250.5984,443.05038,920.529,920.5289562066962,579.53217,0.0037908687,0.0035242897,-1,99.33,0.37908688,0.010855905,1.0855905,100,2.003757
86.11643,17600,,9.36,-0.03890812,371.3022,84.611374,1.1612185,1743.4993886947632,1735.9125,467.3371,True,328167.4,[-0.203 -0.019 -0.039  0.005 -0.01   0.124 -0.12  -0.675 -0.008  0.  0.    -1.459],176,0.43538725,1095903,0.03680679,1028.5221,208.38408,9.36,1364.6104,359.06708,879.84076,879.8407441489834,508.53854,0.0049132016,0.0043538725,-1,94.84,0.4913202,0.011520706,1.1520706,100,3.680679
89.52818,17700,,9.35997,-0.043812245,399.22806,89.34805,1.1169667,1758.705124616623,1561.925,477.205,True,287291.12,[-0.202 -0.019 -0.043  0.007 -0.008  0.125 -0.127 -0.686 -0.008  0.  0.    -1.458],177,0.33496746,1105727,0.024062272,972.42883,212.75165,9.35997,1162.697,441.93094,910.50854,910.5085021847781,511.28043,0.0036340593,0.0033496746,-1,98.24,0.36340597,0.010524954,1.0524954,100,2.4062274
84.87077,17800,,9.359966,-0.0499573,352.96136,84.497795,1.1782619,1771.3196885585785,1523.9347,531.4293,True,358026.34,[-0.201 -0.016 -0.045  0.003 -0.012  0.122 -0.13  -0.692 -0.008  0.  0.    -1.463],178,0.33261037,1115540,0.027802395,1027.6885,218.42653,9.359966,1170.9734,452.84042,910.02075,910.0208474893922,557.05945,0.0047157495,0.0033261036,-1,98.13,0.47157496,0.011009736,1.1009735,100,2.7802396
84.28404,17900,,9.359972,-0.05001459,371.84595,79.117386,1.1864642,1783.5405385494232,1362.578,536.35803,True,366747.06,[-0.206 -0.014 -0.046  0.006 -0.01   0.124 -0.13  -0.686 -0.008  0.  0.    -1.469],179,0.3148167,1125321,0.044578742,981.6142,198.51425,9.359972,990.73206,498.61127,907.3847,907.3846959119143,535.5387,0.0054947645,0.0031481672,-1,97.81,0.5494765,0.010695291,1.0695292,100,4.4578743
91.69012,18000,,9.359957,-0.044533115,408.48944,92.66476,1.09063,1795.3438091278076,1380.7871,528.5555,True,249824.89,[-0.201 -0.012 -0.049  0.003 -0.012  0.122 -0.129 -0.69  -0.008  0.  0.    -1.469],180,0.44343033,1135037,0.023172284,961.15564,175.42398,9.359957,972.29767,486.256,900.4921,900.492139921836,492.00266,0.003005436,0.0044343034,-1,97.16,0.30054358,0.010682119,1.068212,100,2.3172283
