ReturnStepMaxmin,OptimizationReturnMax,Iteration,EpRewMean,LearnableVariance,TimeElapsed,ReturnStepMax,InitialReturnMean,ESSClassic,InitialBound,ReturnMeanIW,InitialReturnStd,MeanEntropy,VarianceInit,EpThisIter,Weights,MinIW,MinIWNorm,MaxIWNorm,EpLenMean,StdIWNorm,J_sample_variance,MaxIW,TimestepsSoFar,Bound,ESSRenyi,MeanIW,EpisodesSoFar,InitialReturnMin,MeanIWNorm,OptimizationReturnMin,StdIW,EmpiricalD2,InitialReturnMax,OptimizationReturnMean
9.359897,1638.342,114,902.5923077654131,True,592.277074098587,9.359897,902.59235,94.86722,316.92993,941.1508,301.34222,0.4469493,-1,100,[-0.097  0.204 -0.237 -0.004 -0.015  0.069 -0.238 -0.892  0.009  0.  0.    -0.976],0.50684977,0.0050684977,0.024585545,97.75,0.00242872,238705.52,2.4585545,659641,341.61957,95.42695,1.0441408,11400,313.86597,0.010441406,,0.242872,1.047922,1952.208,588.7263
9.359912,1581.1333,115,901.4174947199787,True,605.3523914813995,9.359912,901.4176,54.678078,330.09003,1105.2329,310.15378,0.4445474,-1,100,[-0.092  0.205 -0.237 -0.002 -0.013  0.068 -0.237 -0.891  0.009  0.  0.    -0.972],0.123087086,0.0012308708,0.07144817,97.51,0.0107759265,987454.56,7.1448174,669392,410.87036,67.7014,1.1836058,11500,323.2918,0.011836057,,1.0775926,1.4770744,1904.425,578.12573
9.359985,1897.0471,116,942.4096529699635,True,620.0025653839111,9.359985,942.4096,5.2908325,287.75537,1857.3282,329.3868,0.43255624,-1,100,[-9.451e-02  2.030e-01 -2.380e-01  3.083e-04 -1.069e-02  6.763e-02 -2.475e-01 -8.816e-01  7.484e-03  0.000e+00  0.000e+00 -9.744e-01],0.04091057,0.0004091057,0.71890736,102.04,0.07086509,55616336.0,71.89074,679596,740.5127,34.36063,1.6749365,11600,285.13397,0.016749363,,7.0865097,2.9103074,2182.1812,657.2757
9.359965,1496.3289,117,947.3449817849244,True,638.8136937618256,9.359965,947.345,76.67656,410.44495,1114.0356,323.1542,0.42309293,-1,100,[-0.085  0.206 -0.242  0.004 -0.007  0.069 -0.26  -0.896  0.012  0.  0.    -0.986],0.115608804,0.001156088,0.038936343,102.75,0.0060063717,736362.2,3.8936346,689871,522.0649,82.25957,1.0890485,11700,293.33813,0.010890485,,0.6006372,1.215664,1789.667,654.00684
9.359952,1431.9028,118,920.882591380629,True,651.8614122867584,9.359952,920.88257,97.05391,388.74292,943.71185,294.1246,0.4233608,-1,100,[-0.08   0.207 -0.245  0.003 -0.008  0.059 -0.266 -0.897  0.003  0.  0.    -0.996],0.61392707,0.0061392705,0.015990851,99.79,0.0017730793,235359.47,1.5990851,699850,403.77356,97.13216,1.0176821,11800,341.89606,0.010176821,,0.17730793,1.0295252,1773.799,578.9865
9.359921,1654.0508,119,949.4022641148995,True,664.4507005214691,9.359921,949.4023,4.6195407,362.42365,2841.0305,297.11578,0.42466164,-1,100,[-0.079  0.208 -0.247  0.005 -0.006  0.057 -0.268 -0.9    0.004  0.  0.    -0.996],0.037146922,0.0003714692,1.1337603,102.93,0.11358912,131964410.0,113.37604,710143,1399.9492,16.59081,2.4998071,11900,302.54465,0.02499807,,11.358912,6.027433,1956.5955,646.8576
9.359873,1233.3237,120,980.2925208703593,True,680.0527305603027,9.359873,980.2925,75.80328,496.27847,1108.3142,293.08878,0.41735843,-1,100,[-0.069  0.21  -0.248  0.003 -0.008  0.059 -0.261 -0.906  0.007  0.  0.    -0.994],0.059062574,0.00059062574,0.049232967,106.21,0.0061659613,607912.56,4.923297,720764,562.5927,78.6636,1.0913565,12000,380.05646,0.010913565,,0.61659616,1.2712361,1613.3801,600.2361
9.359981,1187.9814,121,950.1442240890361,True,699.0730447769165,9.359981,950.1442,66.6962,483.1082,1087.4319,297.62296,0.42749968,-1,100,[-7.187e-02  2.091e-01 -2.485e-01  9.151e-04 -1.040e-02  5.565e-02 -2.659e-01 -9.043e-01  8.336e-03  0.000e+00  0.000e+00 -1.002e+00],0.36211038,0.0036211037,0.061855268,102.87,0.007976441,632614.3,6.185527,731051,565.8962,80.19231,1.1287887,12100,368.80536,0.011287887,,0.7976441,1.2470024,1556.7869,581.3389
9.359944,1372.8726,122,936.9856593172111,True,716.5058453083038,9.359944,936.9856,92.04831,445.23157,1003.6516,333.60825,0.42721328,-1,100,[-7.951e-02  2.122e-01 -2.509e-01  2.238e-03 -9.350e-03  5.851e-02 -2.713e-01 -9.053e-01 -9.659e-04  0.000e+00  0.000e+00 -9.914e-01],0.29882976,0.0029882975,0.027834568,101.56,0.003090731,313435.34,2.7834568,741207,493.11462,92.77723,1.0515735,12200,266.30765,0.0105157355,,0.3090731,1.0778507,1639.1802,670.67804
9.359888,1408.1362,123,927.9382809783934,True,733.3456962108612,9.359888,927.93835,74.72304,425.214,1053.9822,333.53244,0.42705414,-1,100,[-0.086  0.216 -0.252  0.003 -0.009  0.062 -0.269 -0.906  0.003  0.  0.    -0.992],0.44400162,0.004440016,0.06748654,100.52,0.0063418862,740191.2,6.7486544,751259,518.471,88.12981,1.0903938,12300,267.6115,0.010903937,,0.63418865,1.1346899,1675.7478,660.3268
9.359928,1949.8647,124,936.3355073845399,True,750.2242300510406,9.359928,936.3356,97.01492,265.971,960.77936,338.2074,0.42759332,-1,100,[-0.09   0.219 -0.252  0.006 -0.006  0.064 -0.269 -0.901  0.015  0.  0.    -0.992],0.6990711,0.0069907107,0.016870808,101.45,0.0017898267,242030.98,1.6870809,761404,282.47052,97.671326,1.020356,12400,284.68353,0.010203561,,0.17898268,1.023842,2234.5483,651.652
9.359956,1630.876,125,1023.7846936329449,True,768.9420344829559,9.359956,1023.78467,43.084866,437.271,1275.4624,328.76428,0.42198527,-1,100,[-0.09   0.221 -0.253  0.004 -0.009  0.064 -0.268 -0.896  0.013  0.  0.    -0.991],0.07374564,0.0007374564,0.08912252,110.85,0.013490145,2131577.2,8.912252,772489,558.1651,66.858696,1.1737218,12500,324.16974,0.011737216,,1.3490145,1.4956918,1955.0457,699.6149
9.359955,1685.1006,126,953.3812073361352,True,783.3699684143066,9.359955,953.38116,33.27138,362.72858,1329.8954,332.5769,0.41858152,-1,100,[-0.1    0.225 -0.254  0.009 -0.003  0.067 -0.261 -0.892  0.013  0.  0.    -0.997],0.2187944,0.002187944,0.18013038,103.21,0.01901291,4055823.2,18.013039,782810,563.6646,59.4217,1.3425423,12600,283.7415,0.013425423,,1.9012908,1.682887,1968.842,669.6398
9.359831,1265.8573,127,889.2689210594508,True,796.2498075962067,9.359831,889.2689,73.298416,412.49622,999.7119,305.6764,0.41640106,-1,100,[-0.111  0.231 -0.255  0.003 -0.012  0.076 -0.256 -0.888  0.024  0.  0.    -1.   ],0.4665939,0.0046659387,0.067732416,96.18,0.006497186,531876.2,6.773242,792428,488.52518,86.98886,1.0764756,12700,323.38516,0.010764757,,0.6497187,1.1495725,1589.2424,565.88385
9.359902,1317.6776,128,967.7375756144502,True,815.0131690502167,9.359902,967.73755,81.8712,469.96997,1093.6327,310.88867,0.4157417,-1,100,[-0.106  0.23  -0.256  0.006 -0.01   0.073 -0.257 -0.895  0.015  0.  0.    -1.003],0.22804067,0.0022804067,0.033252753,104.76,0.005139459,445074.8,3.3252754,802904,547.03687,82.93172,1.0921901,12800,341.54773,0.0109219,,0.5139459,1.2058113,1659.2253,626.1898
9.359831,1121.3522,129,969.3688638154115,True,829.6752216815948,9.359831,969.36884,78.611115,528.368,1109.2986,290.67123,0.4085182,-1,100,[-0.109  0.231 -0.258  0.007 -0.008  0.069 -0.261 -0.895  0.014  0.  0.    -1.003],0.3462418,0.003462418,0.03981418,104.99,0.006046208,407280.38,3.9814181,813403,615.5233,79.76642,1.159127,12900,348.6505,0.011591269,,0.60462075,1.2536604,1470.0027,620.7184
9.359981,1404.0852,130,977.9576545285317,True,847.0672595500946,9.359981,977.95764,3.7549121,462.24805,2531.3987,303.6444,0.4063605,-1,100,[-0.111  0.229 -0.256  0.014 -0.002  0.073 -0.26  -0.891  0.014  0.  0.    -1.01 ],0.014789728,0.00014789728,1.1158131,105.99,0.11070476,132846520.0,111.581314,824002,1161.0403,14.16257,2.1866376,13000,314.9469,0.021866374,,11.070474,7.0608654,1719.0321,663.0108
9.359992,1550.1445,131,980.6268431969875,True,864.800867319107,9.359992,980.6268,5.664929,427.3954,1774.2236,325.18094,0.4065863,-1,100,[-0.114  0.232 -0.259  0.005 -0.01   0.083 -0.273 -0.888  0.023  0.  0.    -1.013],0.055937428,0.0005593743,0.67091835,106.44,0.0662956,41223470.0,67.091835,834646,837.87726,34.909275,1.6245962,13100,293.96063,0.016245963,,6.6295605,2.8645682,1844.1052,686.66626
9.359819,1430.7561,132,943.6248816197933,True,880.3314938545227,9.359819,943.62494,7.9147134,431.65396,2135.5308,314.32574,0.3915718,-1,100,[-0.107  0.235 -0.262  0.009 -0.006  0.08  -0.264 -0.895  0.017  0.  0.    -1.012],0.02141603,0.0002141603,0.62968844,102.47,0.06807639,50982644.0,62.968845,844893,1272.1041,35.15926,1.9958091,13200,275.81375,0.019958092,,6.8076386,2.8442008,1706.5698,667.8111
9.359892,1577.2925,133,955.5642922626517,True,895.4128632545471,9.359892,955.5643,93.64439,402.39417,1006.9483,325.91272,0.3940557,-1,100,[-0.11   0.234 -0.267  0.003 -0.013  0.086 -0.289 -0.915  0.01   0.  0.    -1.027],0.56274617,0.0056274617,0.0252919,103.93,0.0026638769,312355.97,2.52919,855286,435.8534,93.82119,1.022532,13300,266.60834,0.01022532,,0.2663877,1.0658573,1843.9008,688.956
9.359946,1520.2004,134,960.0097621112528,True,912.0641021728516,9.359946,960.00977,95.92388,424.00458,991.0816,366.2529,0.3937869,-1,100,[-0.111  0.235 -0.268  0.006 -0.01   0.087 -0.292 -0.917  0.012  0.  0.    -1.025],0.5399712,0.0053997114,0.016884925,104.09,0.0021330856,268550.66,1.6884925,865695,444.66156,96.224304,1.0347818,13400,266.48358,0.010347819,,0.21330857,1.0392385,1786.6841,693.52625
9.359977,1391.4053,135,936.7055195335504,True,928.0197787284851,9.359977,936.70557,4.6568055,441.99213,2232.8022,349.87354,0.3822943,-1,100,[-0.112  0.237 -0.269  0.004 -0.013  0.09  -0.29  -0.915  0.011  0.  0.    -1.025],0.010436524,0.00010436524,0.9021754,101.85,0.089956656,89334424.0,90.217545,875880,1087.5247,18.65889,1.9880738,13500,257.63937,0.01988074,,8.995666,5.3593755,1649.0447,679.06616
9.359977,1302.4769,136,944.892756546658,True,946.0827493667603,9.359977,944.89276,36.09225,463.34033,1242.9241,327.46924,0.37513208,-1,100,[-0.12   0.24  -0.27   0.005 -0.012  0.086 -0.286 -0.915  0.008  0.  0.    -1.037],0.13261834,0.0013261833,0.1641115,102.72,0.01704425,2181639.2,16.41115,886152,612.4111,58.33097,1.280879,13600,302.69812,0.012808789,,1.7044249,1.7143551,1605.175,642.19464
9.359873,1363.9641,137,912.6533670641878,True,963.0271382331848,9.359873,912.65326,94.15454,418.06348,998.36304,333.45276,0.37806985,-1,100,[-0.109  0.24  -0.271  0.005 -0.014  0.082 -0.291 -0.905 -0.001  0.  0.    -1.044],0.5788352,0.005788352,0.018489776,99.11,0.0026745773,295399.9,1.8489777,896063,483.39954,92.24388,1.0734115,13700,284.66876,0.010734114,,0.26745775,1.0840827,1648.6329,627.9846
9.359991,1618.8257,138,977.6461405106674,True,977.4624526500702,9.359991,977.6461,88.25215,406.7256,1066.766,326.3628,0.37890628,-1,100,[-0.106  0.238 -0.271  0.003 -0.016  0.08  -0.29  -0.909  0.006  0.  0.    -1.041],0.2232628,0.002232628,0.02834629,106.11,0.0038462176,488028.28,2.834629,906674,463.99646,89.71161,1.0541854,13800,284.2427,0.010541853,,0.38462177,1.1146829,1903.0684,693.40344
9.359989,1797.7512,139,998.1641873296122,True,995.7481398582458,9.359989,998.16425,91.55857,370.81158,1127.0847,328.39218,0.37756616,-1,100,[-0.098  0.237 -0.272  0.004 -0.015  0.076 -0.292 -0.91   0.007  0.  0.    -1.04 ],0.39801937,0.0039801938,0.027405892,108.33,0.0033257704,401237.0,2.7405891,917507,472.50336,91.85361,1.0953022,13900,293.4243,0.010953021,,0.33257702,1.0886889,2091.1755,704.73987
9.359978,1394.2136,140,1006.5654870766353,True,1011.5184843540192,9.359978,1006.5655,72.08683,497.3369,1148.0997,334.71765,0.37267736,-1,100,[-0.095  0.236 -0.274  0.005 -0.013  0.074 -0.296 -0.91  -0.003  0.  0.    -1.041],0.2755808,0.002755808,0.04198275,109.3,0.0067808097,735201.94,4.198275,928437,575.04425,78.96453,1.0896953,14000,303.2149,0.010896954,,0.67808104,1.2663914,1697.4285,703.3505
9.359954,1754.9214,141,982.6371460360926,True,1027.7695679664612,9.359954,982.6372,89.97146,356.7744,1046.1769,332.9003,0.3766143,-1,100,[-0.095  0.241 -0.279  0.009 -0.009  0.071 -0.298 -0.92  -0.007  0.  0.    -1.046],0.1928702,0.001928702,0.0325745,106.48,0.0035167492,355371.7,3.25745,939085,393.80365,92.03775,1.0533556,14100,331.28806,0.0105335545,,0.3516749,1.0865107,2086.2095,651.3491
9.359978,2096.619,142,1006.7317900133355,True,1042.833899974823,9.359978,1006.7318,62.7428,294.98242,1220.1267,368.58673,0.3736259,-1,100,[-0.099  0.24  -0.279  0.008 -0.011  0.072 -0.301 -0.923 -0.012  0.  0.    -1.042],0.19837698,0.0019837697,0.074647404,108.98,0.008930876,1066830.5,7.4647408,949983,407.3299,76.681435,1.1589667,14200,275.87912,0.011589668,,0.8930877,1.3040966,2372.498,730.8526
9.359904,1157.5664,143,973.9079534147743,True,1061.1597881317139,9.359904,973.90796,12.30824,516.27136,1508.5134,270.37115,0.37004578,-1,100,[-0.091  0.24  -0.279  0.011 -0.007  0.064 -0.297 -0.919 -0.011  0.  0.    -1.045],0.03537462,0.00035374617,0.3780284,105.74,0.038662776,13043209.0,37.80284,960557,793.54297,40.969955,1.4484771,14300,367.88925,0.014484772,,3.8662777,2.440813,1525.4557,606.0187
9.359854,1545.9216,144,980.0719327217696,True,1074.9279384613037,9.359854,980.07196,18.646559,416.94647,1418.5829,338.19064,0.3562927,-1,100,[-0.082  0.24  -0.282  0.015 -0.004  0.063 -0.3   -0.92  -0.019  0.  0.    -1.049],0.037026353,0.00037026353,0.24463709,106.39,0.028454753,6446667.5,24.463709,971196,558.2099,42.838753,1.3622795,14400,331.16336,0.013622794,,2.8454752,2.334335,1877.085,648.90857
9.359852,1542.1301,145,964.3469135704077,True,1091.6282620429993,9.359852,964.3469,76.364784,421.86407,1124.0746,335.29984,0.3649264,-1,100,[-0.084  0.24  -0.281  0.012 -0.009  0.073 -0.302 -0.921 -0.019  0.  0.    -1.063],0.11131371,0.0011131371,0.047952484,104.57,0.006271905,589801.56,4.7952485,981653,521.6499,81.089836,1.1273698,14500,266.14597,0.011273698,,0.62719053,1.2332002,1808.2761,698.2009
9.359968,1616.4406,146,1061.0545753956203,True,1108.2155132293701,9.359968,1061.0546,63.853325,479.2166,1292.3147,331.81888,0.35847953,-1,100,[-0.091  0.242 -0.284  0.01  -0.01   0.075 -0.309 -0.929 -0.03   0.  0.    -1.054],0.4119118,0.0041191177,0.074832715,115.25,0.008573379,1221262.0,7.4832716,993178,649.5283,81.93526,1.1394877,14600,323.0194,0.011394877,,0.857338,1.2204758,1939.46,738.0351
9.359986,1439.6057,147,1030.7591674728435,True,1127.4667103290558,9.359986,1030.7593,88.94902,488.45288,1104.9802,338.78882,0.35996526,-1,100,[-0.084  0.249 -0.294  0.009 -0.009  0.067 -0.326 -0.947 -0.028  0.  0.    -1.06 ],0.45023072,0.004502307,0.032126274,111.85,0.0037245157,423470.53,3.2126274,1004363,538.27716,91.57527,1.0566719,14700,368.08197,0.010566719,,0.37245157,1.0919979,1807.6876,662.6772
9.359962,1665.7103,148,1081.0327398985992,True,1143.8150753974915,9.359962,1081.0327,87.514915,487.18787,1186.1166,332.1626,0.3514213,-1,100,[-0.085  0.249 -0.295  0.01  -0.008  0.068 -0.332 -0.95  -0.026  0.  0.    -1.059],0.37882364,0.0037882363,0.031961888,117.35,0.0040558376,465774.6,3.196189,1016098,565.2751,91.492294,1.0738055,14800,313.77258,0.010738054,,0.4055838,1.0929883,1979.4829,767.26013
9.359965,1466.1824,149,1055.9284678925517,True,1160.6943197250366,9.359965,1055.9285,38.448254,522.3143,1539.1554,348.85782,0.3500369,-1,100,[-0.083  0.251 -0.296  0.008 -0.01   0.068 -0.331 -0.953 -0.02   0.  0.    -1.068],0.04167313,0.00041673132,0.10011095,114.76,0.017041013,4369078.5,10.011095,1027574,745.09155,45.158962,1.3468323,14900,312.53174,0.013468321,,1.7041013,2.2143998,1778.7141,743.3967
9.359912,1446.9634,150,1023.8254034509588,True,1180.185451745987,9.359912,1023.8254,95.24363,473.9314,1096.5507,310.34625,0.34251815,-1,100,[-0.075  0.252 -0.298  0.012 -0.005  0.06  -0.327 -0.961 -0.018  0.  0.    -1.069],0.50927967,0.0050927964,0.016894152,110.99,0.0023852352,330836.72,1.6894153,1038673,529.5753,94.06533,1.067362,15000,386.01666,0.01067362,,0.23852353,1.0630909,1832.98,637.8088
9.359977,1601.205,151,1107.2758720742304,True,1199.9375336170197,9.359977,1107.2759,73.257744,524.4178,1238.5015,345.28885,0.34648234,-1,100,[-0.076  0.251 -0.299  0.01  -0.007  0.061 -0.325 -0.967 -0.012  0.  0.    -1.076],0.23300728,0.0023300727,0.05239889,120.31,0.0069408757,545340.9,5.239889,1050704,584.143,79.34034,1.1487937,15100,341.65515,0.011487936,,0.69408756,1.2603929,1942.8601,765.6207
9.359965,1676.1466,152,1003.5886064986989,True,1219.7500269412994,9.359965,1003.5885,90.36791,415.13434,1071.0323,366.6895,0.34267825,-1,100,[-0.078  0.252 -0.3    0.014 -0.003  0.065 -0.329 -0.965 -0.017  0.  0.    -1.072],0.41374165,0.0041374164,0.032691482,108.94,0.0034246622,366117.4,3.2691483,1061598,455.16742,91.29658,1.0489743,15200,285.36755,0.010489744,,0.34246626,1.0953313,1961.5142,718.221
9.359902,1620.9392,153,1092.6308504072006,True,1240.2162528038025,9.359902,1092.6309,19.623257,498.9491,1627.2361,350.25296,0.36363456,-1,100,[-0.075  0.254 -0.301  0.014 -0.002  0.063 -0.327 -0.968 -0.011  0.  0.    -1.076],0.121051535,0.0012105153,0.24458839,118.83,0.029677315,6068889.0,24.45884,1073481,769.3969,47.89561,1.4663746,15300,358.00006,0.0146637475,,2.9677317,2.087874,1978.9393,734.6308
9.359953,1631.1389,154,1155.0462156173692,True,1260.9167215824127,9.359953,1155.0461,96.128944,546.6759,1197.2423,372.6852,0.3615086,-1,100,[-0.082  0.248 -0.303  0.013 -0.004  0.067 -0.344 -0.98  -0.021  0.  0.    -1.055],0.6386371,0.0063863713,0.015948411,125.43,0.0020519863,367428.8,1.5948411,1086024,577.20984,96.273575,1.0225564,15400,396.762,0.010225563,,0.20519866,1.0387067,2027.9009,758.28424
9.359929,2362.1174,155,1042.4624309527117,True,1278.3920669555664,9.359929,1042.4624,34.635006,256.71124,1668.5182,387.7129,0.35374328,-1,100,[-0.082  0.253 -0.306  0.011 -0.006  0.068 -0.343 -0.982 -0.015  0.  0.    -1.057],0.11990267,0.0011990267,0.11642124,113.36,0.019517789,9664676.0,11.642124,1097360,539.78503,48.460464,1.4207432,15500,257.05325,0.014207432,,1.9517789,2.0635378,2619.1707,785.40924
9.359917,1549.9346,156,1032.7833104997512,True,1294.6270558834076,9.359917,1032.7833,81.20039,476.98553,1170.3102,378.43155,0.34744173,-1,100,[-8.994e-02  2.565e-01 -3.080e-01  2.202e-04 -1.727e-02  7.510e-02 -3.390e-01 -9.958e-01 -1.419e-02  0.000e+00  0.000e+00 -1.065e+00],0.16461313,0.0016461313,0.030846437,112.12,0.0054011135,579453.56,3.0846438,1108572,557.42377,82.23822,1.1225042,15600,302.72488,0.011225042,,0.54011136,1.2159796,1852.6594,730.0584
9.359898,2018.5903,157,1096.8610907079033,True,1313.812497138977,9.359898,1096.8611,83.97458,352.90094,1213.6692,336.78348,0.34341455,-1,100,[-0.086  0.255 -0.308 -0.004 -0.022  0.071 -0.338 -1.001 -0.011  0.  0.    -1.071],0.22542612,0.0022542612,0.03207124,119.09,0.004677893,607163.1,3.2071242,1120481,424.5594,88.88416,1.0708278,15700,461.2766,0.010708278,,0.46778932,1.1250598,2479.867,635.5845
9.35993,1376.9065,158,1052.2397512362143,True,1333.1055788993835,9.35993,1052.2399,41.451805,513.9194,1413.341,320.141,0.3469883,-1,100,[-8.112e-02  2.519e-01 -3.080e-01 -9.646e-04 -1.853e-02  6.751e-02 -3.419e-01 -1.005e+00 -1.022e-02  0.000e+00  0.000e+00 -1.076e+00],0.13314185,0.0013314184,0.136833,114.22,0.014636359,3516292.5,13.6833,1131903,737.97943,63.534424,1.2315388,15800,417.4948,0.012315389,,1.4636359,1.5739499,1794.4014,634.74493
9.359953,1403.2675,159,1083.031056798146,True,1351.2659158706665,9.359953,1083.0311,1.146405,549.1192,24963.945,324.9578,0.3384864,-1,100,[-0.07   0.253 -0.311  0.005 -0.011  0.059 -0.347 -1.    -0.012  0.  0.    -1.072],0.0025530474,2.5530473e-05,16.957357,117.77,1.686264,30003304000.0,1695.7358,1143680,17976.586,0.58386546,18.159273,15900,376.43863,0.18159267,,168.62645,171.27234,1779.706,706.5924
9.359913,1889.7487,160,1092.0821086951914,True,1371.2852280139923,9.359913,1092.0822,95.799965,433.88892,1146.8966,349.78253,0.3348091,-1,100,[-0.067  0.252 -0.31   0.001 -0.015  0.062 -0.362 -0.988  0.003  0.  0.    -1.08 ],0.6825368,0.0068253675,0.018833548,118.43,0.0021565584,307347.06,1.8833549,1155523,474.6499,95.86266,1.0299538,16000,304.22885,0.010299538,,0.21565588,1.043159,2193.9775,787.8533
9.359975,1777.2676,161,1024.898234167047,True,1388.2343425750732,9.359975,1024.8983,8.829185,395.28412,2121.5034,385.08456,0.3278959,-1,100,[-0.067  0.255 -0.313  0.004 -0.012  0.062 -0.364 -0.993  0.007  0.  0.    -1.084],0.02217608,0.00022176078,0.5335363,111.22,0.05405606,49692988.0,53.353634,1166645,1009.57874,32.06255,1.6821969,16100,321.44604,0.01682197,,5.405606,3.1189034,2098.7136,703.4521
9.359899,1547.5314,162,1032.9553774780343,True,1405.3659262657166,9.359899,1032.9553,2.9206672,483.10718,2790.7034,319.50156,0.32977203,-1,100,[-0.071  0.257 -0.314  0.007 -0.009  0.064 -0.374 -0.98   0.005  0.  0.    -1.091],0.0014027935,1.4027934e-05,1.3036813,112.42,0.1291039,211527550.0,130.36813,1177887,1224.5184,12.32536,2.239324,16200,285.29626,0.022393238,,12.91039,8.113353,1832.8276,747.6591
9.35982,1636.4983,163,1054.6325880384677,True,1424.793414592743,9.35982,1054.6324,90.46358,442.09344,1182.1423,322.34314,0.32783586,-1,100,[-8.072e-02  2.563e-01 -3.154e-01  1.068e-02 -4.544e-03  6.580e-02 -3.850e-01 -9.773e-01 -5.868e-04  0.000e+00  0.000e+00 -1.089e+00],0.51251274,0.0051251273,0.025381824,114.58,0.003587939,465184.56,2.5381825,1189345,534.23846,89.38128,1.1050678,16300,405.2989,0.011050677,,0.3587939,1.1188025,2041.7972,649.33374
9.35997,1552.8853,164,1074.0162761994088,True,1444.5004670619965,9.35997,1074.0162,50.442924,497.04456,1380.2671,334.5883,0.33030337,-1,100,[-0.076  0.256 -0.315  0.008 -0.008  0.064 -0.384 -0.973  0.005  0.  0.    -1.091],0.10226098,0.0010226098,0.10239643,116.64,0.012315238,1768638.5,10.239643,1201009,633.0902,59.62964,1.2424822,16400,370.35382,0.012424823,,1.2315239,1.6770184,1923.239,703.6624
9.359943,1527.637,165,1043.9638477662027,True,1459.3655586242676,9.359943,1043.9639,81.663864,458.7157,1231.4149,297.0839,0.3313596,-1,100,[-7.542e-02  2.597e-01 -3.175e-01  1.515e-02  3.537e-04  6.635e-02 -3.885e-01 -9.725e-01  1.001e-02  0.000e+00  0.000e+00 -1.089e+00],0.3128835,0.003128835,0.03685334,113.4,0.005478879,554050.8,3.6853342,1212349,582.7143,81.39384,1.1562529,16500,423.19037,0.011562527,,0.547888,1.2285943,1950.8274,620.7735
9.359917,1639.6882,166,1043.0670773859063,True,1475.0065898895264,9.359917,1043.067,51.32963,457.60553,1350.5,339.59695,0.33769342,-1,100,[-0.076  0.258 -0.317  0.018  0.003  0.063 -0.392 -0.97   0.012  0.  0.    -1.088],0.1457208,0.001457208,0.07720558,113.25,0.011876699,1594267.8,7.720558,1223674,600.13556,60.876858,1.2196846,16600,311.85028,0.012196844,,1.18767,1.6426604,1951.5385,731.2168
9.359879,1614.5859,167,1021.6487449496257,True,1494.206735610962,9.359879,1021.64874,87.37397,440.6521,1127.1147,321.19797,0.33602902,-1,100,[-0.077  0.258 -0.318  0.018  0.003  0.062 -0.396 -0.955  0.011  0.  0.    -1.081],0.49852228,0.0049852226,0.028152147,111.05,0.004059817,445269.62,2.8152149,1234779,513.0114,89.508514,1.0679833,16700,322.06955,0.010679833,,0.40598172,1.1172122,1936.6555,699.5792
9.359717,1999.8643,168,1048.5885408749143,True,1513.4591648578644,9.359717,1048.5885,83.52439,362.89325,1194.6953,317.6997,0.3439186,-1,100,[-7.452e-02  2.566e-01 -3.185e-01  1.418e-02  1.570e-04  5.871e-02 -3.955e-01 -9.542e-01  6.724e-03  0.000e+00  0.000e+00 -1.083e+00],0.4001626,0.004001626,0.035968896,114.15,0.005034988,469267.56,3.5968895,1246194,453.9469,85.688156,1.1336634,16800,285.78662,0.011336633,,0.50349873,1.1670225,2285.651,762.8019
9.359939,1626.4885,169,1032.2536228614883,True,1532.0202317237854,9.359939,1032.2537,88.717545,420.32758,1117.0927,287.95166,0.3428837,-1,100,[-0.073  0.257 -0.318  0.011 -0.004  0.059 -0.393 -0.956  0.002  0.  0.    -1.075],0.47253245,0.0047253245,0.027414637,112.32,0.0038799394,357392.5,2.7414637,1257426,471.0019,89.70379,1.0879979,16900,413.26483,0.0108799795,,0.38799396,1.1147801,2039.7534,618.9888
9.359885,1819.9673,170,1065.7623682435612,True,1549.0108258724213,9.359885,1065.7623,13.739556,422.66388,1698.8525,365.07928,0.3270386,-1,100,[-0.074  0.258 -0.318  0.008 -0.006  0.061 -0.393 -0.952  0.003  0.  0.    -1.076],0.031749185,0.00031749185,0.36097157,115.59,0.03698869,14112362.0,36.097157,1268985,677.27844,39.62921,1.4762144,17000,323.6948,0.014762145,,3.698869,2.523391,2143.662,742.06757
9.359981,2000.5022,171,1064.731467012777,True,1568.5294852256775,9.359981,1064.7314,24.946209,379.3604,1310.223,340.18915,0.32878125,-1,100,[-7.927e-02  2.617e-01 -3.231e-01  1.408e-02  5.194e-04  5.820e-02 -3.962e-01 -9.670e-01  8.212e-03  0.000e+00  0.000e+00 -1.092e+00],0.29105046,0.0029105046,0.20465711,115.59,0.019798256,6366314.5,20.465712,1280544,516.13873,74.4935,1.1414132,17100,284.06808,0.011414132,,1.9798255,1.342399,2284.5703,780.66327
9.3598385,1965.0966,172,1111.2049509720466,True,1585.9682459831238,9.3598385,1111.205,94.59927,430.44232,1176.1145,379.34985,0.32542422,-1,100,[-7.537e-02  2.617e-01 -3.244e-01  1.338e-02  8.737e-05  5.763e-02 -3.949e-01 -9.743e-01  5.402e-03  0.000e+00  0.000e+00 -1.090e+00],0.5660358,0.005660358,0.021127831,120.82,0.002508684,322729.6,2.1127832,1292626,475.6197,94.44558,1.0499394,17200,304.11246,0.010499394,,0.2508684,1.0588108,2269.209,807.0925
