Bound,ReturnMeanIW,LearnableVariance,ESSRenyi,OptimizationReturnMin,StdIW,MinIW,MeanIW,EpThisIter,TimeElapsed,TimestepsSoFar,MeanIWNorm,InitialReturnMin,Iteration,J_sample_variance,OptimizationReturnMax,MeanEntropy,Weights,InitialReturnMax,ESSClassic,MaxIWNorm,MaxIW,EpLenMean,EpisodesSoFar,StdIWNorm,ReturnStepMaxmin,ReturnStepMax,InitialReturnMean,EpRewMean,OptimizationReturnMean,MinIWNorm,VarianceInit,InitialReturnStd,InitialBound,EmpiricalD2
786.42413,1685.1583,True,81.88838,,0.61946934,0.28029802,1.1285429,100,4183.26948261261,2728251,0.011285429,451.00296,251,901804.06,2259.9448,0.112703495,[-0.024  0.356 -0.511  0.008  0.002  0.011 -0.351 -0.95  -0.018  0.  0.    -1.307],2710.9478,76.84606,0.052809972,5.2809973,163.38,25100,0.0061946935,9.35992,9.35992,1494.896,1494.8959002776257,1043.893,0.0028029801,-1,395.1541,681.6117,1.2211745
793.8952,1777.145,True,70.46343,,0.83886933,0.1852891,1.1913218,100,4203.412623167038,2744175,0.011913219,452.81393,252,1689038.2,2298.401,0.11212853,[-0.026  0.356 -0.511  0.01   0.005  0.013 -0.351 -0.949 -0.014  0.  0.    -1.306],2751.2148,66.85264,0.03960639,3.960639,159.24,25200,0.008388693,9.359991,9.359991,1461.6782,1461.6784358272917,1008.86444,0.001852891,-1,453.91165,636.31396,1.4191759
788.3625,1703.2627,True,70.86385,,1.0419738,0.11146803,1.172697,100,4223.8755848407745,2760219,0.011726968,695.83167,253,1331165.5,1871.3988,0.11202454,[-0.029  0.356 -0.511  0.008  0.002  0.014 -0.347 -0.95  -0.014  0.  0.    -1.307],2567.2305,55.882107,0.08998683,8.998683,160.44,25300,0.0104197385,9.359995,9.359995,1469.1992,1469.199269432902,773.36755,0.0011146803,-1,339.86633,699.03015,1.4111567
753.392,1720.3948,True,83.68752,,0.53504944,0.45013964,1.1254282,100,4241.647266864777,2776649,0.011254282,432.5655,254,854051.9,2516.1768,0.110954456,[-0.032  0.357 -0.512  0.009  0.003  0.013 -0.347 -0.949 -0.016  0.  0.    -1.307],2948.7422,81.56456,0.029420847,2.9420848,164.3,25400,0.005350494,9.359958,9.359958,1506.2484,1506.248353585297,1073.683,0.0045013963,-1,385.80084,621.6257,1.1949213
4877.634,9656.993,True,3.4686239,,34.569687,0.002517189,5.651141,100,4256.847147941589,2792809,0.056511417,359.37366,255,2314763800.0,2607.6914,0.10702533,[-3.438e-02  3.573e-01 -5.121e-01  6.909e-03  9.226e-04  1.704e-02 -3.482e-01 -9.497e-01 -1.675e-02  0.000e+00  0.000e+00 -1.308e+00],2967.065,2.602725,3.3752902,337.52902,161.6,25500,0.34569687,9.359908,9.359908,1482.3645,1482.3645588843274,1122.991,2.5171888e-05,-1,432.46005,592.24506,28.829878
770.6892,1579.9421,True,94.10149,,0.24708152,0.58622384,1.0486997,100,4273.45916056633,2809167,0.010486998,348.46808,256,396307.22,2268.2761,0.10665126,[-3.264e-02  3.597e-01 -5.131e-01 -3.801e-04 -6.763e-03  1.528e-02 -3.405e-01 -9.630e-01 -1.936e-02  0.000e+00  0.000e+00 -1.312e+00],2616.7441,94.74085,0.017381273,1.7381274,163.58,25600,0.0024708153,9.359936,9.359936,1495.5082,1495.5081774540085,1147.0403,0.0058622384,-1,392.28464,710.48486,1.0626825
648.4581,1525.7506,True,88.84548,,0.45592177,0.36960244,1.0670606,100,4289.57400226593,2824844,0.010670606,393.7447,257,632003.9,2362.6462,0.10758228,[-3.105e-02  3.591e-01 -5.134e-01  1.192e-03 -5.285e-03  1.410e-02 -3.427e-01 -9.623e-01 -2.041e-02  0.000e+00  0.000e+00 -1.312e+00],2756.3909,84.562386,0.027918719,2.791872,156.77,25700,0.0045592175,9.359986,9.359986,1433.4103,1433.4102715292568,1039.6656,0.0036960244,-1,388.6884,606.4929,1.1255497
756.1075,1617.5361,True,94.1338,,0.26288965,0.60199046,1.0471017,100,4307.163206577301,2841644,0.010471016,602.00244,258,733393.4,2183.9316,0.108316846,[-0.031  0.36  -0.514  0.003 -0.003  0.015 -0.343 -0.961 -0.02   0.  0.    -1.311],2785.934,94.070465,0.02169743,2.169743,168.0,25800,0.0026288966,9.359994,9.359994,1539.5162,1539.5162441910036,937.51373,0.0060199043,-1,451.84702,703.73596,1.0623177
801.4734,1920.3224,True,65.11293,,1.0713184,0.19474427,1.2337228,100,4323.04648065567,2858136,0.012337228,477.14178,259,3495599.2,2532.2854,0.10666944,[-0.029  0.36  -0.514  0.002 -0.004  0.014 -0.342 -0.96  -0.017  0.  0.    -1.311],3009.4272,57.01082,0.06724098,6.724098,164.92,25900,0.010713183,9.359948,9.359948,1511.5642,1511.5641427153341,1034.4224,0.0019474427,-1,447.8768,608.7361,1.5357932
686.5749,1607.0101,True,84.51518,,0.5424054,0.36022776,1.1443102,100,4337.296387434006,2873622,0.011443101,406.40463,260,727729.1,2414.1816,0.10683437,[-0.031  0.361 -0.515  0.004 -0.002  0.018 -0.342 -0.964 -0.023  0.  0.    -1.312],2820.5862,81.65411,0.049571905,4.9571905,154.86,26000,0.0054240543,9.359924,9.359924,1416.7808,1416.780881672671,1010.3762,0.0036022775,-1,410.1445,570.605,1.1832193
732.30457,1508.9767,True,97.88483,,0.1684006,0.6031403,1.0227798,100,4353.377996206284,2889740,0.0102277985,386.81006,261,379706.22,2174.5708,0.105140686,[-3.169e-02  3.607e-01 -5.154e-01  5.725e-03 -3.466e-05  1.826e-02 -3.459e-01 -9.641e-01 -2.144e-02  0.000e+00  0.000e+00 -1.312e+00],2561.3809,97.36058,0.017355235,1.7355236,161.18,26100,0.001684006,9.359986,9.359986,1475.2922,1475.2923422333686,1088.4823,0.006031403,-1,404.32376,706.87805,1.0216088
317.6289,1457.582,True,98.698204,,0.12602395,0.6562729,1.0094311,100,4367.811744451523,2905330,0.01009431,416.135,262,471021.97,3358.8945,0.10265064,[-3.299e-02  3.619e-01 -5.159e-01  5.653e-03 -6.958e-06  2.002e-02 -3.437e-01 -9.644e-01 -2.081e-02  0.000e+00  0.000e+00 -1.314e+00],3775.0295,98.46527,0.013155263,1.3155264,155.9,26200,0.0012602393,9.359952,9.359952,1424.7922,1424.7922547545263,1008.6573,0.006562729,-1,460.7572,292.28345,1.0131897
829.6371,1886.2642,True,64.32068,,1.2508299,0.10537598,1.2563051,100,4383.164635181427,2921646,0.01256305,293.69714,263,2276222.5,2531.0254,0.102661155,[-3.281e-02  3.620e-01 -5.163e-01  5.669e-03  1.708e-04  1.937e-02 -3.458e-01 -9.642e-01 -2.163e-02  0.000e+00  0.000e+00 -1.316e+00],2824.7227,50.218388,0.08603448,8.603448,163.16,26300,0.012508298,9.35999,9.35999,1493.1874,1493.1873574867152,1199.4902,0.0010537598,-1,401.99976,645.7705,1.55471
732.3762,1594.6106,True,84.5766,,0.50808173,0.40561312,1.1152474,100,4399.091162204742,2936948,0.011152473,366.36844,264,1036897.1,2276.8264,0.10192113,[-0.035  0.362 -0.516  0.002 -0.004  0.021 -0.348 -0.961 -0.02   0.  0.    -1.316],2643.1948,82.812225,0.036696788,3.669679,153.02,26400,0.0050808177,9.359951,9.359951,1397.8889,1397.8888731462575,1031.5204,0.004056131,-1,400.45883,604.93054,1.1823602
934.7809,1717.0076,True,76.03067,,1.0330778,0.3450654,1.1487035,100,4416.260056018829,2952770,0.011487034,303.29877,265,2369973.2,1970.2578,0.099395774,[-3.220e-02  3.619e-01 -5.167e-01 -3.701e-05 -5.949e-03  1.976e-02 -3.494e-01 -9.614e-01 -2.121e-02  0.000e+00  0.000e+00 -1.317e+00],2273.5566,55.284756,0.10277088,10.277088,158.22,26500,0.010330778,9.359822,9.359822,1446.2365,1446.2364491632793,1142.9376,0.0034506537,-1,391.65073,764.1695,1.3152587
582.4506,1509.9097,True,97.22286,,0.19250584,0.60342604,1.0275235,100,4433.763653039932,2968753,0.010275235,284.7542,266,465959.34,2763.5457,0.09788813,[-2.696e-02  3.614e-01 -5.170e-01  2.638e-05 -5.739e-03  1.377e-02 -3.529e-01 -9.559e-01 -2.274e-02  0.000e+00  0.000e+00 -1.320e+00],3048.2998,96.60904,0.018357446,1.8357447,159.83,26600,0.0019250583,9.359979,9.359979,1463.073,1463.0730238235712,1178.3188,0.00603426,-1,499.15323,548.5831,1.0285647
498.35016,1515.6404,True,97.07372,,0.18271124,0.68298256,1.0203401,100,4448.973810911179,2984811,0.010203401,386.78644,267,565666.8,2954.1982,0.09647307,[-2.816e-02  3.618e-01 -5.169e-01  5.075e-04 -5.068e-03  1.553e-02 -3.500e-01 -9.559e-01 -2.151e-02  0.000e+00  0.000e+00 -1.321e+00],3340.9846,96.89306,0.01648001,1.648001,160.58,26700,0.0018271125,9.359954,9.359954,1465.9264,1465.9263627265009,1079.1399,0.0068298257,-1,464.34082,463.63104,1.0301449
723.09143,1528.7191,True,93.46733,,0.2457148,0.413832,1.0469606,100,4463.6920573711395,3000479,0.010469607,385.64694,268,479999.0,2210.5825,0.09534147,[-2.758e-02  3.613e-01 -5.170e-01  5.473e-04 -4.989e-03  1.505e-02 -3.519e-01 -9.548e-01 -2.138e-02  0.000e+00  0.000e+00 -1.322e+00],2596.2295,94.77944,0.018529542,1.8529541,156.68,26800,0.0024571482,9.359961,9.359961,1432.4092,1432.4090413348956,1046.7621,0.00413832,-1,386.79688,653.54016,1.0698925
705.91895,1733.8103,True,81.55223,,0.6563503,0.24637924,1.1244673,100,4476.706208944321,3016628,0.011244672,476.93646,269,1792038.6,2617.2317,0.0959318,[-0.026  0.36  -0.517  0.002 -0.003  0.013 -0.355 -0.955 -0.022  0.  0.    -1.324],3094.1682,74.587654,0.046652008,4.6652007,161.49,26900,0.0065635033,9.359983,9.359983,1477.9086,1477.9085807537153,1000.9721,0.0024637925,-1,450.61023,549.658,1.226208
655.80426,1602.2565,True,93.0336,,0.3116119,0.43892187,1.0602378,100,4492.003528833389,3032751,0.010602376,311.8556,270,676914.0,2731.1123,0.09653538,[-0.023  0.359 -0.517  0.003 -0.002  0.011 -0.357 -0.952 -0.023  0.  0.    -1.323],3042.9678,92.04869,0.026073836,2.6073837,161.23,27000,0.0031161187,9.359962,9.359962,1474.6981,1474.6982568645712,1162.8425,0.0043892185,-1,468.9441,561.808,1.0748805
25952.469,39971.17,True,0.3496951,,247.16873,0.0041361107,25.624702,100,4509.221506118774,3049337,0.256247,339.25177,271,91753680000.0,2424.0693,0.09613861,[-0.021  0.359 -0.518  0.002 -0.003  0.009 -0.36  -0.952 -0.025  0.  0.    -1.322],2763.321,1.063378,24.849089,2484.909,165.86,27100,2.4716873,9.359958,9.359958,1515.7133,1515.713301717493,1176.4615,4.1361105e-05,-1,451.03094,686.717,285.9634
837.6402,1540.4384,True,96.31058,,0.16480303,0.37282574,1.0382946,100,4527.3363468647,3065589,0.010382946,506.56906,272,454506.5,1792.47,0.09557858,[-0.023  0.36  -0.517  0.003 -0.002  0.009 -0.365 -0.946 -0.009  0.  0.    -1.323],2299.039,97.54257,0.015840922,1.5840923,162.52,27200,0.0016480302,9.359985,9.359985,1484.4235,1484.4233940875472,977.8544,0.0037282573,-1,361.99695,794.7117,1.0383075
798.91113,1602.9219,True,96.00124,,0.21729535,0.6126044,1.0265856,100,4544.615659952164,3082647,0.010265856,403.45947,273,438500.6,2222.4456,0.09601155,[-0.025  0.36  -0.517  0.002 -0.002  0.011 -0.364 -0.947 -0.008  0.  0.    -1.323],2625.905,95.711784,0.01700949,1.700949,170.58,27300,0.0021729537,9.359954,9.359954,1562.7639,1562.7639277430283,1159.3043,0.006126044,-1,413.07108,774.99243,1.0416532
742.449,2001.7911,True,56.431534,,1.5588665,0.00803349,1.3230035,100,4560.073508262634,3099069,0.013230037,442.0454,274,3759039.2,2711.3862,0.09067552,[-0.024  0.361 -0.518  0.003 -0.002  0.012 -0.366 -0.946 -0.01   0.  0.    -1.323],3153.4316,41.870087,0.1050924,10.50924,164.22,27400,0.015588665,9.35989,9.35989,1503.9884,1503.9883278500267,1061.9429,8.0334896e-05,-1,435.7518,557.95886,1.7720588
845.823,1982.3856,True,46.50077,,2.107693,0.06821087,1.3213663,100,4576.619939804077,3114778,0.013213663,403.68732,275,7499575.5,2179.7754,0.087878905,[-2.923e-02  3.598e-01 -5.184e-01  4.550e-03  5.232e-04  1.455e-02 -3.639e-01 -9.482e-01 -1.868e-02  0.000e+00  0.000e+00 -1.328e+00],2583.4626,28.214314,0.1905135,19.051352,157.09,27500,0.021076929,9.359958,9.359958,1433.3699,1433.3698550490344,1029.6826,0.0006821087,-1,406.69208,658.3311,2.150502
681.07947,1530.478,True,93.24747,,0.3093615,0.45141318,1.0697833,100,4591.482855558395,3130618,0.010697833,294.19775,276,513879.0,2439.867,0.093413636,[-0.027  0.359 -0.518  0.009  0.005  0.016 -0.364 -0.947 -0.019  0.  0.    -1.331],2734.0647,92.28276,0.02281799,2.281799,158.4,27600,0.0030936147,9.359988,9.359988,1449.909,1449.9091560622253,1155.7113,0.0045141317,-1,471.6111,629.6898,1.0724152
1784.9131,4170.122,True,8.497588,,18.69791,0.02160057,2.8172178,100,4605.959095716476,3146423,0.028172178,630.49927,277,268007300.0,1687.1785,0.096015744,[-0.029  0.363 -0.52   0.01   0.006  0.019 -0.364 -0.948 -0.021  0.  0.    -1.326],2317.6777,2.2197587,1.8808997,188.08997,158.05,27700,0.1869791,9.35998,9.35998,1444.3191,1444.3189413436723,813.8197,0.0002160057,-1,336.13077,749.01556,11.768045
642.82983,1482.2673,True,91.51506,,0.30323237,0.30065528,1.0662613,100,4621.382634878159,3161606,0.0106626125,386.04065,278,500694.62,2290.7441,0.09503237,[-0.032  0.366 -0.52  -0.002 -0.007  0.025 -0.358 -0.954 -0.022  0.  0.    -1.323],2676.7847,92.51749,0.019606251,1.9606252,151.83,27800,0.003032324,9.359969,9.359969,1386.951,1386.951054016811,1000.9104,0.0030065526,-1,421.20505,583.9157,1.0927163
687.86383,1517.7485,True,89.59245,,0.4041698,0.38300073,1.0891807,100,4633.729826211929,3176920,0.010891807,386.86682,279,707728.6,2231.5107,0.08972846,[-0.03   0.366 -0.521 -0.004 -0.009  0.023 -0.358 -0.953 -0.022  0.  0.    -1.324],2618.3774,87.8968,0.029773487,2.9773488,153.14,27900,0.004041698,9.359982,9.359982,1401.3839,1401.3840932786468,1014.5173,0.0038300073,-1,491.5756,615.871,1.1161654
603.65393,1513.939,True,84.22504,,0.49172136,0.34845844,1.1507955,100,4648.259850978851,3191524,0.0115079535,368.2804,280,723998.25,2416.4092,0.08895111,[-0.033  0.367 -0.522 -0.003 -0.008  0.027 -0.36  -0.957 -0.025  0.  0.    -1.329],2784.6895,84.56121,0.028695995,2.8695996,146.04,28000,0.0049172137,9.359859,9.359859,1331.6903,1331.6903360455556,963.41,0.0034845844,-1,444.4607,496.2835,1.1872954
590.4809,1454.1514,True,93.38071,,0.31847143,0.4753954,1.0286126,100,4664.720329523087,3206636,0.010286126,368.75372,281,662049.3,2413.2354,0.088042326,[-0.033  0.368 -0.522 -0.004 -0.01   0.028 -0.361 -0.957 -0.027  0.  0.    -1.33 ],2781.989,91.25255,0.022378335,2.2378335,151.12,28100,0.0031847144,9.359785,9.359785,1381.2063,1381.2061841853117,1012.4524,0.004753954,-1,489.87274,546.6095,1.0708851
619.08704,1457.3557,True,92.454506,,0.27018172,0.47091106,1.0646996,100,4680.650351285934,3221416,0.010646996,452.5306,282,527536.75,2234.2122,0.086499356,[-0.034  0.368 -0.522 -0.003 -0.009  0.029 -0.36  -0.956 -0.025  0.  0.    -1.331],2686.7427,93.95003,0.019503262,1.9503263,147.8,28200,0.002701817,9.359898,9.359898,1348.6033,1348.603140755145,896.0725,0.0047091106,-1,413.4527,542.5804,1.0816131
756.74225,1626.9036,True,93.67944,,0.27348173,0.40757337,1.0507101,100,4698.417110443115,3238273,0.010507099,394.981,283,601741.8,2412.3955,0.08526319,[-0.032  0.367 -0.522 -0.001 -0.008  0.026 -0.36  -0.955 -0.024  0.  0.    -1.332],2807.3765,93.655136,0.018564053,1.8564053,168.57,28300,0.002734817,9.359996,9.359996,1542.9363,1542.936159057681,1147.9552,0.0040757335,-1,453.11203,700.7234,1.0674701
529.6843,1550.8153,True,76.45541,,1.0049008,0.20498933,1.1220878,100,4714.0602242946625,3252866,0.011220876,467.47934,284,1333578.4,2508.7358,0.085797384,[-3.420e-02  3.674e-01 -5.227e-01 -8.622e-04 -7.259e-03  2.845e-02 -3.608e-01 -9.542e-01 -2.627e-02  0.000e+00  0.000e+00 -1.334e+00],2976.215,55.49285,0.08188402,8.188402,145.93,28400,0.010049007,9.359974,9.359974,1334.6028,1334.6028003208696,867.1234,0.0020498931,-1,459.1646,441.73828,1.3079519
840.1876,1793.5168,True,77.18761,,0.8774152,0.30644402,1.1731524,100,4730.288995504379,3268325,0.011731524,331.72183,285,2577062.2,2460.15,0.083465554,[-3.545e-02  3.660e-01 -5.225e-01  4.179e-04 -5.717e-03  2.707e-02 -3.651e-01 -9.508e-01 -2.990e-02  0.000e+00  0.000e+00 -1.333e+00],2791.8718,64.12835,0.06939181,6.939181,154.59,28500,0.008774152,9.359928,9.359928,1414.3756,1414.3756533387175,1082.6538,0.00306444,-1,471.05585,576.81396,1.2955447
790.6862,1738.4277,True,88.024376,,0.39966094,0.32577047,1.0921247,100,4748.3128044605255,3285435,0.010921245,496.70447,286,890471.25,2467.2407,0.08097858,[-3.204e-02  3.646e-01 -5.229e-01  8.181e-04 -4.999e-03  2.239e-02 -3.715e-01 -9.458e-01 -3.514e-02  0.000e+00  0.000e+00 -1.335e+00],2963.945,88.18981,0.024774445,2.4774446,171.1,28600,0.0039966092,9.359922,9.359922,1565.1176,1565.1176109726969,1068.4133,0.0032577047,-1,470.73102,675.9341,1.1360489
597.0848,1475.5348,True,98.77605,,0.10801436,0.7746946,1.009124,100,4764.604979276657,3301323,0.01009124,376.8738,287,381240.25,2533.318,0.07990266,[-3.320e-02  3.650e-01 -5.233e-01  6.639e-04 -5.333e-03  2.230e-02 -3.724e-01 -9.443e-01 -3.283e-02  0.000e+00  0.000e+00 -1.338e+00],2910.192,98.86728,0.013389046,1.3389046,158.88,28700,0.0010801435,9.359803,9.359803,1453.7308,1453.7307330866697,1076.8569,0.007746946,-1,443.88916,580.6732,1.0123912
430.74524,1459.637,True,96.77114,,0.18481418,0.72242767,1.0352951,100,4780.852655887604,3316828,0.0103529515,442.60583,288,419691.0,2931.21,0.07944132,[-3.285e-02  3.647e-01 -5.233e-01 -4.317e-05 -6.005e-03  2.178e-02 -3.715e-01 -9.434e-01 -3.383e-02  0.000e+00  0.000e+00 -1.339e+00],3373.8157,96.91171,0.016720856,1.6720855,155.05,28800,0.0018481417,9.359941,9.359941,1417.0256,1417.0255793084748,974.4197,0.0072242767,-1,435.83737,404.88098,1.033366
700.17053,1922.624,True,60.145134,,1.2005364,0.040180802,1.3117588,100,4798.625892877579,3332649,0.013117585,294.0282,289,2679333.2,2866.1484,0.074016556,[-0.033  0.364 -0.523  0.002 -0.004  0.022 -0.373 -0.944 -0.034  0.  0.    -1.339],3160.1768,54.41846,0.07131749,7.1317487,158.21,28900,0.012005364,9.35991,9.35991,1448.0824,1448.0822678730342,1154.0542,0.000401808,-1,412.25293,500.0293,1.6626449
809.11646,1623.9532,True,86.04588,,0.43375942,0.5203019,1.1139896,100,4814.063620567322,3348616,0.011139896,404.20013,290,608997.0,2115.3,0.07366076,[-0.036  0.364 -0.523  0.003 -0.003  0.023 -0.364 -0.943 -0.027  0.  0.    -1.345],2519.5002,86.83474,0.027219305,2.7219305,159.67,29000,0.0043375944,9.359897,9.359897,1459.1355,1459.1354012442548,1054.9352,0.005203019,-1,373.38602,703.2852,1.1621706
723.18555,1660.2336,True,86.138885,,0.4577168,0.2646621,1.0969795,100,4829.665878772736,3365256,0.010969795,357.7004,291,684866.94,2541.2463,0.072422236,[-0.035  0.365 -0.523 -0.001 -0.007  0.022 -0.365 -0.943 -0.027  0.  0.    -1.345],2898.9468,85.17166,0.027153496,2.7153497,166.4,29100,0.0045771673,9.359978,9.359978,1524.0992,1524.0992279879708,1166.3988,0.0026466209,-1,454.95218,654.4153,1.1609159
768.91327,1584.2825,True,86.69539,,0.4290441,0.41834894,1.1165266,100,4845.146936893463,3380691,0.011165267,413.71338,292,619006.44,2116.9307,0.06754691,[-0.038  0.365 -0.524 -0.002 -0.008  0.023 -0.366 -0.943 -0.028  0.  0.    -1.347],2530.644,87.13374,0.027794592,2.7794592,154.35,29200,0.0042904406,9.359892,9.359892,1411.228,1411.2279666787801,997.5145,0.0041834894,-1,368.83566,652.0347,1.1534638
743.9016,1671.8961,True,76.81162,,0.63450354,0.26692078,1.2109637,100,4861.1715660095215,3395982,0.0121096345,311.79126,293,870992.2,2399.2595,0.06740218,[-0.039  0.363 -0.523 -0.004 -0.01   0.024 -0.369 -0.942 -0.035  0.  0.    -1.351],2711.0508,78.459656,0.031389534,3.1389534,152.91,29300,0.0063450355,9.35986,9.35986,1396.1578,1396.1577018211171,1084.3665,0.0026692078,-1,393.77777,582.8425,1.3018863
653.89557,1571.9927,True,93.506966,,0.29306635,0.5546757,1.0342728,100,4876.2721354961395,3412408,0.0103427265,321.46817,294,484020.56,2637.8342,0.067086145,[-4.010e-02  3.634e-01 -5.234e-01  1.053e-03 -5.255e-03  2.489e-02 -3.710e-01 -9.415e-01 -3.345e-02  0.000e+00  0.000e+00 -1.352e+00],2959.3025,92.56773,0.021233331,2.1233332,164.26,29400,0.0029306638,9.359978,9.359978,1503.7515,1503.7513962822072,1182.2833,0.005546757,-1,398.05896,615.96063,1.069439
418.06152,1491.4935,True,97.61686,,0.15554987,0.45317677,1.0338818,100,4893.832143306732,3428270,0.010338819,423.3478,295,415822.88,3111.8662,0.06696672,[-0.04   0.362 -0.524  0.003 -0.003  0.025 -0.371 -0.941 -0.033  0.  0.    -1.352],3535.214,97.78652,0.014876781,1.4876782,158.62,29500,0.0015554986,9.359917,9.359917,1448.7764,1448.7764703766213,1025.4287,0.0045317677,-1,433.3691,388.21228,1.0244132
994.379,1810.1926,True,60.67179,,1.5077088,0.04223769,1.2871349,100,4910.712788105011,3443754,0.012871347,588.949,296,2262677.8,1529.2322,0.06646258,[-0.039  0.363 -0.524  0.004 -0.002  0.025 -0.37  -0.94  -0.031  0.  0.    -1.352],2118.1812,42.15668,0.12351002,12.351002,154.84,29600,0.015077087,9.359969,9.359969,1414.4694,1414.4693501078011,825.5204,0.0004223769,-1,300.5424,779.0151,1.6482124
852.58997,1757.6938,True,68.97335,,0.75244623,0.099722296,1.2117459,100,4925.365235328674,3459096,0.012117458,470.35898,297,1575795.5,2035.276,0.06563479,[-0.038  0.363 -0.524  0.003 -0.002  0.025 -0.373 -0.939 -0.023  0.  0.    -1.352],2505.635,72.17133,0.04275965,4.275965,153.42,29700,0.0075244624,9.359976,9.359976,1403.5468,1403.546788411391,933.1878,0.000997223,-1,398.6801,651.85645,1.4498353
825.1147,1638.9495,True,85.69537,,0.46469492,0.34012386,1.0756288,100,4942.116516828537,3475326,0.010756288,674.9264,298,985831.94,1836.3451,0.06566627,[-3.425e-02  3.585e-01 -5.226e-01  5.710e-03  1.278e-04  1.852e-02 -3.805e-01 -9.368e-01 -2.596e-02  0.000e+00  0.000e+00 -1.353e+00],2511.2715,84.271385,0.03443223,3.443223,162.3,29800,0.0046469495,9.359952,9.359952,1485.711,1485.7111420504082,810.7848,0.0034012385,-1,372.42444,732.3298,1.1669241
749.1522,1975.3131,True,70.80451,,1.1680013,0.2901622,1.1859819,100,4958.245756387711,3492049,0.01185982,340.58224,299,7876292.5,3098.6116,0.06311798,[-3.195e-02  3.567e-01 -5.225e-01  5.904e-03  3.872e-04  1.498e-02 -3.822e-01 -9.391e-01 -2.785e-02  0.000e+00  0.000e+00 -1.353e+00],3439.1938,50.763794,0.11729702,11.729703,167.23,29900,0.011680012,9.359865,9.359865,1531.264,1531.2641026554347,1190.6818,0.002901622,-1,505.50302,499.50586,1.4123393
775.62756,1627.481,True,89.16003,,0.39248353,0.536748,1.0558068,100,4972.479552268982,3508701,0.010558068,598.41644,300,747988.94,2082.7803,0.06418205,[-2.719e-02  3.564e-01 -5.231e-01  5.026e-03 -3.631e-04  9.148e-03 -3.848e-01 -9.342e-01 -2.575e-02  0.000e+00  0.000e+00 -1.356e+00],2681.1968,87.85886,0.03117829,3.117829,166.52,30000,0.0039248355,9.359924,9.359924,1523.6433,1523.6431993950494,925.22675,0.0053674798,-1,346.84274,719.2843,1.1215788
782.21594,1630.4622,True,92.78646,,0.27813873,0.45854634,1.0631552,100,4989.609818696976,3525436,0.010631552,831.7938,301,984075.6,1891.8041,0.066530965,[-2.519e-02  3.558e-01 -5.237e-01  4.724e-03 -6.276e-04  7.202e-03 -3.841e-01 -9.364e-01 -2.441e-02  0.000e+00  0.000e+00 -1.355e+00],2723.598,93.59414,0.020439845,2.0439844,167.35,30100,0.0027813874,9.359966,9.359966,1531.588,1531.5878789087594,699.794,0.004585463,-1,346.91818,714.50854,1.0777434
633.3192,1669.8578,True,87.823616,,0.5707262,0.4353975,1.0912294,100,5004.730945110321,3542304,0.0109122945,433.48605,302,803147.5,2804.4622,0.0651216,[-2.458e-02  3.563e-01 -5.241e-01  5.728e-03  5.413e-04  5.195e-03 -3.831e-01 -9.352e-01 -2.296e-02  0.000e+00  0.000e+00 -1.352e+00],3237.9482,78.52119,0.04095308,4.0953083,168.68,30200,0.005707261,9.359989,9.359989,1546.78,1546.7799390409718,1113.294,0.004353975,-1,476.76233,575.3955,1.1386459
285.49414,1551.5288,True,95.58557,,0.25370803,0.5546386,1.0550891,100,5022.20583820343,3558529,0.010550892,359.22327,303,462411.5,3766.6938,0.064921156,[-2.429e-02  3.561e-01 -5.244e-01  5.749e-03  7.384e-04  7.603e-03 -3.812e-01 -9.363e-01 -2.081e-02  0.000e+00  0.000e+00 -1.354e+00],4125.917,94.53389,0.01979117,1.9791169,162.25,30300,0.0025370803,9.359941,9.359941,1483.8402,1483.8402736327353,1124.617,0.005546386,-1,455.17944,246.06519,1.046183
813.70496,1605.2766,True,92.52431,,0.30541962,0.45475456,1.0362304,100,5040.9619727134705,3575144,0.010362305,470.7697,304,550489.7,2067.2612,0.06488305,[-0.024  0.356 -0.524  0.007  0.002  0.008 -0.382 -0.935 -0.022  0.  0.    -1.354],2538.031,92.00713,0.021478368,2.147837,166.15,30400,0.003054196,9.359929,9.359929,1518.1495,1518.14948239188,1047.3798,0.0045475457,-1,344.6904,756.7403,1.0807971
465.82666,1513.3989,True,99.38737,,0.07125002,0.8599234,1.0033754,100,5057.9250338077545,3591526,0.010033754,405.27545,305,453053.56,3075.9194,0.06385521,[-0.023  0.355 -0.524  0.007  0.002  0.005 -0.383 -0.938 -0.019  0.  0.    -1.354],3481.1948,99.498276,0.011784619,1.1784619,163.82,30500,0.0007125002,9.359987,9.359987,1500.516,1500.51586561614,1095.2405,0.008599234,-1,494.4374,456.15735,1.0061641
801.3073,1770.3588,True,78.11366,,0.6318683,0.18383297,1.1317992,100,5074.490132570267,3608121,0.011317993,434.75305,306,1837014.1,2420.1353,0.068328574,[-0.023  0.355 -0.524  0.008  0.003  0.005 -0.383 -0.937 -0.02   0.  0.    -1.355],2854.8882,76.23787,0.041767478,4.176748,165.95,30600,0.006318683,9.3599825,9.3599825,1521.5547,1521.554696065378,1086.8015,0.0018383297,-1,429.94592,665.08826,1.2801858
