J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,EpLenMean,InitialReturnMin,MinIWNorm,OptimizationReturnMean,OptimizationReturnMin,MaxIW,StdIW,ESSClassic,MeanIW,Bound,MaxIWNorm,EpisodesSoFar,EmpiricalD2,MeanIWNorm,InitialReturnStd,Weights,InitialReturnMean,TimestepsSoFar,MinIW,OptimizationReturnMax,ReturnStepMaxmin,ESSRenyi,InitialReturnMax,LearnableVariance,StdIWNorm,InitialBound,VarianceInit,ReturnMeanIW,EpThisIter,EpRewMean,TimeElapsed
951386.1,9.359877,0.009380817,245,113.52,489.69135,0.002346276,557.5506,,8.01493,0.9764116,57.96375,1.146566,600.90393,0.08014929,24500,1.3872615,0.01146566,292.28757,[-0.121 -0.038 -0.194  0.018 -0.017  0.122 -0.304 -0.942 -0.027  0.  0.    -1.407],1047.2421,1667619,0.2346276,1280.7451,9.359877,72.084465,1770.4365,True,0.009764115,516.11115,-1,1226.481,100,1047.2419760729456,6301.556215047836
9085602.0,9.359979,0.006897971,246,115.81,488.94046,0.0008294101,579.0394,,32.43548,3.204399,15.659608,1.3807634,812.4937,0.32435477,24600,1.9592996,0.013807633,285.35025,[-0.123 -0.036 -0.196  0.019 -0.016  0.123 -0.3   -0.95  -0.026  0.  0.    -1.41 ],1067.98,1679200,0.08294101,1373.217,9.359979,51.038647,1862.1575,True,0.03204399,509.33264,-1,1594.4601,100,1067.979877326431,6338.026053905487
36402150.0,9.35996,0.0023759604,247,118.49,412.4886,6.590015e-05,679.4277,,63.020752,6.624362,8.355491,2.0002158,1207.1908,0.6302075,24700,4.7792287,0.020002158,304.65866,[-0.131 -0.033 -0.196  0.016 -0.019  0.125 -0.298 -0.955 -0.027  0.  0.    -1.412],1091.9163,1691049,0.0065900153,1454.4497,9.35996,20.923878,1866.9382,True,0.06624362,531.83484,-1,2431.6099,100,1091.9162159653104,6376.947740316391
702995.6,9.359968,0.0045157154,248,122.28,539.14966,0.0027057102,588.9389,,6.598147,0.6439317,74.42174,1.0983839,703.9313,0.06598147,24800,1.0868008,0.010983839,272.50113,[-0.14  -0.029 -0.198  0.026 -0.009  0.13  -0.3   -0.955 -0.032  0.  0.    -1.417],1128.0885,1703277,0.27057102,1219.6443,9.359968,92.01318,1758.794,True,0.0064393166,600.4504,-1,1253.9927,100,1128.0885773793673,6416.1164565086365
475869.47,9.359936,0.002221346,249,121.09,526.51025,0.0040744054,589.80316,,1.9381068,0.27321786,93.77391,1.060332,625.0012,0.019381067,24900,1.0704726,0.010603318,297.62152,[-0.138 -0.03  -0.199  0.026 -0.009  0.129 -0.304 -0.958 -0.04   0.  0.    -1.414],1116.3135,1715386,0.40744054,1303.6271,9.359936,93.41669,1830.1373,True,0.0027321782,567.27234,-1,1193.0592,100,1116.3134111370482,6454.731501579285
206926080.0,9.359967,0.00045466423,250,117.16,479.9721,8.3640654e-05,600.4608,,163.86108,16.265245,2.6125376,2.6640375,1604.776,1.6386108,25000,10.127521,0.026640378,307.64133,[-0.137 -0.029 -0.199  0.026 -0.008  0.129 -0.3   -0.955 -0.041  0.  0.    -1.417],1080.4329,1727102,0.008364066,1327.5024,9.359967,9.874085,1807.4745,True,0.16265246,538.19055,-1,3330.3953,100,1080.4329392095494,6492.849823713303
3816138.0,9.359961,-0.0005838871,251,112.77,452.0093,0.0016262713,588.5907,,14.795655,1.4973158,37.171673,1.1517062,650.373,0.14795655,25100,1.5427021,0.011517062,282.43283,[-0.14  -0.026 -0.199  0.028 -0.006  0.126 -0.288 -0.96  -0.04   0.  0.    -1.418],1040.6,1738379,0.16262713,1253.5552,9.359961,64.82133,1705.5645,True,0.014973158,528.93066,-1,1285.8948,100,1040.6000191929584,6531.2349421978
11122902000.0,9.359933,-0.0028276443,252,116.33,490.73642,1.2963656e-07,582.2199,,1136.4764,112.98162,1.2202065,12.557132,10755.899,11.364764,25200,183.7447,0.1255713,283.91336,[-0.133 -0.024 -0.201  0.031 -0.004  0.122 -0.286 -0.964 -0.037  0.  0.    -1.42 ],1072.9563,1750012,1.2963656e-05,1135.914,9.359933,0.5442334,1626.6504,True,1.1298163,584.9612,-1,17370.793,100,1072.9563539857422,6568.002624034882
27068250.0,9.35988,-0.003727041,253,121.65,394.8775,9.420425e-05,728.0293,,62.087715,6.2354546,6.9086566,1.6986749,871.6184,0.62087715,25300,4.0182314,0.016986746,257.19562,[-0.144 -0.025 -0.201  0.025 -0.01   0.127 -0.299 -0.96  -0.042  0.  0.    -1.422],1122.9067,1762177,0.009420426,1441.0271,9.35988,24.88657,1835.9045,True,0.062354546,572.13544,-1,1975.6686,100,1122.9068507993113,6618.266900777817
371772.44,9.359958,-0.003378391,254,118.72,496.98126,0.005186411,598.45087,,2.0293503,0.27622932,93.47272,1.0453125,660.19763,0.020293502,25400,1.0762416,0.010453126,260.8769,[-0.147 -0.023 -0.202  0.023 -0.011  0.122 -0.297 -0.961 -0.037  0.  0.    -1.423],1095.4321,1774049,0.5186411,1061.0139,9.359958,92.91594,1557.9951,True,0.0027622932,628.0336,-1,1145.0865,100,1095.432124626975,6654.470929145813
491693.25,9.359908,-0.007292581,255,118.94,498.24835,0.0020392514,596.82135,,3.0543864,0.4374583,85.92993,1.0810868,694.42126,0.030543864,25500,1.1505175,0.010810866,274.11862,[-0.147 -0.023 -0.202  0.023 -0.011  0.121 -0.299 -0.957 -0.035  0.  0.    -1.422],1095.0698,1785943,0.20392515,1068.3728,9.359908,86.91741,1566.6211,True,0.004374583,625.0834,-1,1198.5388,100,1095.069703234566,6691.116287231445
485649.62,9.3599205,-0.008239746,256,121.26,498.88965,0.0028778266,622.11444,,2.7605119,0.38837937,88.81425,1.0943722,676.44257,0.027605118,25600,1.1287913,0.01094372,272.51367,[-0.149 -0.023 -0.202  0.022 -0.013  0.122 -0.302 -0.956 -0.037  0.  0.    -1.426],1121.004,1798069,0.28778267,1286.3242,9.3599205,88.59033,1785.2139,True,0.0038837935,585.4399,-1,1245.4506,100,1121.0040579373083,6727.502544403076
581719.1,9.359963,-0.0075335097,257,124.21,537.557,0.0033169296,610.45996,,2.6421795,0.48147282,84.29154,1.1153138,671.10675,0.026421795,25700,1.2208784,0.011153139,270.15732,[-0.146 -0.024 -0.203  0.019 -0.015  0.119 -0.307 -0.962 -0.037  0.  0.    -1.427],1148.0168,1810490,0.33169296,1321.228,9.359963,81.90824,1858.785,True,0.0048147277,590.3815,-1,1287.257,100,1148.0169194745292,6776.306861877441
666618.7,9.359944,-0.006038615,258,125.84,552.7917,0.0017868751,608.285,,3.5742145,0.6335908,75.220146,1.1038922,632.09515,0.035742145,25800,1.2583717,0.011038922,283.30362,[-0.146 -0.024 -0.203  0.019 -0.016  0.121 -0.309 -0.96  -0.037  0.  0.    -1.426],1161.0767,1823074,0.17868751,1397.0837,9.359944,79.46777,1949.8755,True,0.0063359076,576.11395,-1,1288.2897,100,1161.076637673086,6823.917841434479
502683.34,9.359865,-0.0069187307,259,118.67,528.7777,0.0026483932,566.45264,,2.3485115,0.36804983,89.78504,1.0911661,556.41724,0.023485115,25900,1.1101482,0.01091166,285.39203,[-0.149 -0.022 -0.204  0.019 -0.016  0.121 -0.313 -0.957 -0.038  0.  0.    -1.425],1095.2303,1834941,0.26483932,1528.2426,9.359865,90.078064,2057.0203,True,0.0036804983,478.12433,-1,1206.6222,100,1095.2303379463106,6865.474707841873
9634636.0,9.359985,-0.0058906386,260,125.41,517.9374,0.00035610847,638.9543,,34.95804,3.541047,14.3476095,1.449278,860.9307,0.34958038,26000,2.4777558,0.01449278,274.50323,[-0.153 -0.02  -0.205  0.017 -0.017  0.126 -0.313 -0.959 -0.04   0.  0.    -1.426],1156.8917,1847482,0.035610847,1359.2797,9.359985,40.359104,1877.217,True,0.035410468,593.7265,-1,1747.4026,100,1156.8916735005432,6919.637053012848
421373.97,9.359993,-0.008340028,261,117.66,509.4488,0.005968926,576.77167,,2.355938,0.30045378,92.62767,1.06499,559.2662,0.023559378,26100,1.06721,0.010649899,291.85147,[-0.165 -0.017 -0.206  0.013 -0.022  0.134 -0.309 -0.967 -0.036  0.  0.    -1.425],1086.2205,1859248,0.5968926,1406.0349,9.359993,93.70227,1915.4836,True,0.0030045381,511.57538,-1,1152.9082,100,1086.2204538579954,6959.262278556824
506281.34,9.359979,-0.0059704273,262,123.73,460.11267,0.004466508,681.7209,,2.562327,0.42893818,86.44662,1.0832905,593.54816,0.02562327,26200,1.122838,0.010832905,302.36795,[-0.165 -0.018 -0.206  0.012 -0.023  0.133 -0.314 -0.967 -0.038  0.  0.    -1.427],1141.8335,1871621,0.44665083,1578.3632,9.359979,89.06004,2038.4758,True,0.0042893817,530.2908,-1,1241.5636,100,1141.8335413638792,6998.219663619995
20859084.0,9.359979,-0.004714012,263,124.77,536.7894,0.00041569522,613.1854,,65.688484,6.522083,7.1879544,1.8150423,1171.424,0.65688485,26300,2.9550724,0.018150425,238.31447,[-0.165 -0.017 -0.206  0.015 -0.019  0.133 -0.314 -0.969 -0.038  0.  0.    -1.425],1149.9749,1884098,0.041569524,1283.7655,9.359979,33.84012,1820.5549,True,0.06522082,603.8084,-1,2110.3018,100,1149.9748425924618,7038.1243233680725
4715035.0,9.359957,-0.0026817322,264,127.5,611.465,0.00026221172,564.06775,,27.644176,3.1350427,17.073544,1.4225211,798.1533,0.27644175,26400,2.5466094,0.014225209,244.58336,[-0.166 -0.016 -0.206  0.02  -0.014  0.135 -0.316 -0.958 -0.031  0.  0.    -1.424],1175.5327,1896848,0.026221171,1316.4163,9.359957,39.2679,1927.8812,True,0.031350426,597.1684,-1,1721.1129,100,1175.5327584530337,7084.915600061417
238278530.0,9.359924,-0.004718542,265,120.3,463.25714,0.0001310639,646.79626,,204.45322,20.331776,2.2094653,3.0561204,1695.9187,2.044532,26500,14.311585,0.030561203,244.65038,[-0.174 -0.011 -0.208  0.02  -0.014  0.136 -0.317 -0.962 -0.038  0.  0.    -1.422],1110.0535,1908878,0.013106391,1228.406,9.359924,6.987346,1691.6631,True,0.20331773,602.55444,-1,3615.8203,100,1110.053390877248,7124.917054653168
515101.5,9.359946,-0.00948,266,128.62,594.17615,0.0024293857,593.11615,,2.2052472,0.3248672,91.61896,1.0741124,718.6453,0.02205247,26600,1.100316,0.010741124,247.47318,[-0.184 -0.007 -0.208  0.017 -0.017  0.138 -0.314 -0.956 -0.04   0.  0.    -1.424],1187.2925,1921740,0.24293856,1193.5404,9.359946,90.88298,1787.7166,True,0.0032486715,650.9774,-1,1281.218,100,1187.2923165068864,7165.508651733398
1073790.8,9.359974,-0.014045366,267,124.23,489.92908,0.0017102469,659.12103,,8.177072,1.0980476,55.690975,1.2310266,772.37463,0.08177071,26700,1.5912133,0.012310266,227.46683,[-0.181 -0.005 -0.21   0.017 -0.018  0.132 -0.318 -0.956 -0.039  0.  0.    -1.428],1149.05,1934163,0.1710247,1283.2102,9.359974,62.845123,1773.1393,True,0.010980476,617.1083,-1,1443.3835,100,1149.050086165549,7204.956482887268
77527656.0,9.359983,-0.0121154785,268,123.3,480.426,5.2616822e-05,657.5114,,134.88368,13.481373,3.4664588,2.554689,1564.9994,1.3488368,26800,6.1429405,0.025546886,229.15704,[-0.175 -0.006 -0.21   0.02  -0.016  0.127 -0.315 -0.958 -0.038  0.  0.    -1.433],1137.9374,1946493,0.0052616824,1256.8403,9.359983,16.278849,1737.2664,True,0.13481373,616.7575,-1,2856.7415,100,1137.9373695419322,7244.798786878586
362460.97,9.359958,-0.012862229,269,121.92,452.19937,0.0025301727,671.21545,,1.9525504,0.30068907,92.42431,1.0502657,545.8149,0.019525504,26900,1.0831025,0.010502655,269.04584,[-0.178 -0.004 -0.21   0.025 -0.01   0.133 -0.317 -0.953 -0.028  0.  0.    -1.431],1123.4148,1958685,0.25301728,1615.89,9.359958,92.32737,2068.0894,True,0.0030068909,502.9879,-1,1191.5067,100,1123.4148593352404,7285.260731935501
700124.94,9.3599415,-0.01688385,270,121.13,554.9332,0.0031201178,562.57263,,5.654267,0.67761433,72.353134,1.0961962,734.8575,0.05654267,27000,1.2395597,0.010961961,218.38559,[-0.179 -0.002 -0.211  0.025 -0.01   0.133 -0.315 -0.954 -0.03   0.  0.    -1.432],1117.5059,1970798,0.31201178,1005.3085,9.3599415,80.67381,1560.2417,True,0.006776143,649.4335,-1,1255.9884,100,1117.505878416742,7323.876715660095
555130.44,9.359946,-0.016275706,271,123.43,537.138,0.0034473038,602.325,,3.242323,0.56386715,79.39355,1.1067966,655.6557,0.032423228,27100,1.2276951,0.011067966,224.05197,[-1.793e-01 -1.246e-03 -2.109e-01  2.134e-02 -1.384e-02  1.358e-01 -3.127e-01 -9.577e-01 -2.881e-02  0.000e+00  0.000e+00 -1.436e+00],1139.463,1983141,0.34473038,1292.3718,9.359946,81.453445,1829.5099,True,0.0056386716,590.61,-1,1263.7925,100,1139.463023200656,7363.060379981995
1490636000.0,9.359957,-0.008047618,272,124.49,497.97104,1.1486122e-05,650.2202,,732.61096,72.94108,1.4959779,8.988924,4253.004,7.3261094,27200,84.46005,0.08988926,265.21365,[-1.811e-01  3.493e-04 -2.120e-01  1.745e-02 -1.817e-02  1.381e-01 -3.145e-01 -9.586e-01 -2.783e-02  0.000e+00  0.000e+00 -1.435e+00],1148.1912,1995590,0.0011486122,1345.1073,9.359957,1.1839917,1843.0784,True,0.72941077,595.2678,-1,9334.49,100,1148.1912306866784,7402.164296865463
363845.78,9.3599825,-0.0076303477,273,121.64,508.07977,0.006177057,615.5901,,1.5840747,0.18699728,96.82687,1.0329738,589.08453,0.015840746,27300,1.0372136,0.010329737,264.60727,[-1.793e-01  6.688e-04 -2.082e-01  1.805e-02 -1.868e-02  1.291e-01 -2.991e-01 -9.553e-01 -2.488e-02  0.000e+00  0.000e+00 -1.427e+00],1123.6698,2007754,0.6177057,1360.978,9.3599825,96.41216,1869.0579,True,0.0018699727,562.95245,-1,1160.1398,100,1123.6698476280765,7441.870562076569
2717864.0,9.359951,-0.007336616,274,122.47,460.72437,0.0006093242,671.43604,,14.463073,1.9367803,32.504944,1.3440613,818.40857,0.14463073,27400,2.2030728,0.013440612,226.42438,[-1.777e-01  3.469e-04 -2.085e-01  1.985e-02 -1.707e-02  1.278e-01 -3.012e-01 -9.549e-01 -2.581e-02  0.000e+00  0.000e+00 -1.427e+00],1132.1604,2020001,0.060932424,1162.4806,9.359951,45.391148,1623.205,True,0.019367805,645.19885,-1,1541.1934,100,1132.1604274675287,7478.7050344944
2018365.9,9.359944,-0.00738911,275,125.19,506.5337,0.0005969952,652.1841,,15.318948,1.7296423,38.082966,1.35649,737.7962,0.15318948,27500,1.7641556,0.013564901,250.03148,[-0.171 -0.003 -0.206  0.019 -0.019  0.12  -0.295 -0.949 -0.026  0.  0.    -1.426],1158.7178,2032520,0.059699517,1542.1895,9.359944,56.68434,2048.7231,True,0.017296422,544.1009,-1,1554.1398,100,1158.717779620496,7518.772647380829
458570.75,9.3599615,-0.0067417054,276,118.97,572.3347,0.004190661,526.7665,,2.0379994,0.3027011,92.813065,1.0877938,730.31616,0.020379994,27600,1.0880635,0.010877938,183.4445,[-0.159 -0.005 -0.206  0.022 -0.015  0.111 -0.297 -0.942 -0.026  0.  0.    -1.426],1099.1012,2044417,0.4190661,918.0862,9.3599615,91.9064,1490.4209,True,0.0030270107,651.97485,-1,1196.7148,100,1099.1011941950521,7557.435912370682
380624.72,9.3599,-0.006112098,277,118.59,527.67633,0.005418972,569.7771,,1.4929917,0.1502412,97.898125,1.0253567,560.44025,0.014929917,27700,1.0324163,0.010253565,264.87616,[-0.163 -0.004 -0.207  0.023 -0.014  0.113 -0.299 -0.949 -0.026  0.  0.    -1.426],1097.4535,2056276,0.54189724,1339.7529,9.3599,96.860146,1867.4292,True,0.0015024118,537.2247,-1,1129.6769,100,1097.453450375404,7600.401923656464
1530043.2,9.359942,-0.01500065,278,121.21,591.9912,0.0006282608,529.0669,,12.2125635,1.5550216,42.88366,1.3474174,772.31323,0.12212563,27800,2.0037277,0.013474174,230.26413,[-0.162 -0.005 -0.207  0.022 -0.015  0.111 -0.3   -0.951 -0.026  0.  0.    -1.425],1121.0581,2068397,0.06282608,1203.4666,9.359942,49.906982,1795.4578,True,0.015550216,582.42084,-1,1534.771,100,1121.0580951014547,7639.670688390732
3401038.0,9.359936,-0.013430936,279,126.34,611.59564,0.0010336805,555.9252,,16.040243,2.0843174,31.808928,1.4235559,845.3023,0.16040243,27900,2.4959207,0.014235557,238.31178,[-1.641e-01 -1.014e-03 -2.073e-01  2.518e-02 -1.118e-02  1.128e-01 -2.911e-01 -9.570e-01 -2.847e-02  0.000e+00  0.000e+00 -1.434e+00],1167.5209,2081031,0.10336806,1227.2236,9.359936,40.065376,1838.8193,True,0.020843172,615.875,-1,1716.819,100,1167.520830322142,7679.080270767212
717916.94,9.359915,-0.0136333695,280,125.87,554.32007,0.0026329143,609.53345,,5.458938,0.6770403,72.76623,1.1066887,738.17004,0.05458938,28000,1.2748297,0.011066885,231.5337,[-1.611e-01  4.633e-05 -2.101e-01  2.848e-02 -7.871e-03  1.137e-01 -3.004e-01 -9.583e-01 -3.149e-02  0.000e+00  0.000e+00 -1.432e+00],1163.8535,2093618,0.26329145,1106.8564,9.359915,78.44185,1661.1765,True,0.0067704027,665.5006,-1,1300.8522,100,1163.853543367248,7719.067339420319
448047.22,9.359927,-0.016129475,281,115.96,471.14917,0.0037839257,599.8727,,3.4748886,0.39824423,87.97018,1.0769298,624.5843,0.034748886,28100,1.0937355,0.010769298,265.81412,[-1.586e-01  1.194e-04 -2.102e-01  2.490e-02 -1.164e-02  1.144e-01 -3.019e-01 -9.557e-01 -3.279e-02  0.000e+00  0.000e+00 -1.433e+00],1071.022,2105214,0.37839258,1288.0217,9.359927,91.42979,1759.1709,True,0.003982442,543.2706,-1,1176.5161,100,1071.0219056699516,7756.398860454559
1446812.9,9.359902,-0.020961544,282,124.2,555.6527,0.0013406575,591.8352,,13.492928,1.6350201,33.766426,1.1674185,726.2661,0.13492927,28200,1.5334216,0.011674184,229.6908,[-1.601e-01  4.712e-05 -2.100e-01  2.233e-02 -1.426e-02  1.172e-01 -3.013e-01 -9.573e-01 -3.659e-02  0.000e+00  0.000e+00 -1.435e+00],1147.4879,2117634,0.13406575,1139.197,9.359902,65.21364,1694.8497,True,0.0163502,639.0329,-1,1355.893,100,1147.4878933161544,7795.6632516384125
1085164.5,9.359965,-0.023965836,283,127.57,554.79443,0.0019304018,620.6347,,9.486301,1.021537,55.913563,1.15043,625.93,0.09486301,28300,1.3247344,0.0115043,251.22098,[-0.162  0.004 -0.211  0.021 -0.015  0.124 -0.297 -0.963 -0.041  0.  0.    -1.44 ],1175.4292,2130391,0.19304018,1658.9165,9.359965,75.486824,2213.711,True,0.010215369,511.31586,-1,1390.3052,100,1175.4291399665615,7835.936573028564
445322.06,9.359945,-0.02481442,284,127.06,528.2589,0.0044468297,643.52515,,2.8537858,0.3274061,91.252594,1.0574743,704.4684,0.028537856,28400,1.094555,0.010574742,259.4038,[-0.16   0.006 -0.213  0.018 -0.018  0.124 -0.296 -0.969 -0.042  0.  0.    -1.443],1171.784,2143097,0.44468296,1170.3141,9.359945,91.36133,1698.573,True,0.0032740608,662.21204,-1,1237.5875,100,1171.7840717738682,7875.491628408432
676770.0,9.359967,-0.024066303,285,124.06,413.71686,0.0014510732,729.614,,5.2069445,0.593696,76.589134,1.0738388,582.51965,0.052069444,28500,1.2008903,0.01073839,308.30313,[-0.159  0.006 -0.213  0.017 -0.02   0.125 -0.294 -0.97  -0.042  0.  0.    -1.444],1143.3308,2155503,0.14510733,1663.6128,9.359967,83.27155,2077.3296,True,0.0059369598,520.1321,-1,1265.453,100,1143.3308631179655,7913.712712049484
641413.9,9.359892,-0.011986836,286,125.52,526.9483,0.003906774,630.72375,,4.093373,0.53637594,81.22849,1.1157683,618.8742,0.04093373,28600,1.1938289,0.011157683,264.34323,[-0.153  0.002 -0.212  0.015 -0.021  0.119 -0.303 -0.975 -0.038  0.  0.    -1.443],1157.6721,2168055,0.3906774,1584.1833,9.359892,83.76409,2111.1316,True,0.0053637596,524.3327,-1,1310.8766,100,1157.672063719308,7953.470447063446
548105.3,9.359991,-0.011542319,287,132.96,554.2921,0.0021234432,673.90717,,3.8679953,0.4994382,83.10352,1.1076269,718.97955,0.03867995,28700,1.1843615,0.011076269,246.92987,[-0.15   0.005 -0.214  0.017 -0.02   0.116 -0.309 -0.985 -0.027  0.  0.    -1.431],1228.1993,2181351,0.21234433,1391.6826,9.359991,84.433685,1945.9747,True,0.004994382,644.407,-1,1354.3113,100,1228.1992914305094,7997.476250886917
581626.25,9.359961,-0.009677887,288,124.46,592.99036,0.003399591,555.02783,,3.1871884,0.49581423,81.61764,1.0447446,630.8232,0.03187188,28800,1.1701108,0.010447447,209.4695,[-0.152  0.007 -0.215  0.018 -0.02   0.114 -0.312 -0.983 -0.029  0.  0.    -1.43 ],1148.0182,2193797,0.3399591,1238.551,9.359961,85.46199,1831.5414,True,0.004958142,598.55566,-1,1225.1858,100,1148.0181632447632,8036.4910571575165
515143.16,9.359966,-0.012467361,289,130.05,480.51562,0.0028276772,721.12335,,2.872278,0.43544218,86.82389,1.1177809,621.4138,0.02872278,28900,1.1532038,0.011177811,283.71564,[-0.154  0.011 -0.216  0.02  -0.018  0.115 -0.31  -0.986 -0.027  0.  0.    -1.429],1201.6389,2206802,0.2827677,1773.9497,9.359966,86.714935,2254.4653,True,0.004354422,525.2994,-1,1347.7168,100,1201.6388900811444,8080.778121709824
910950.44,9.359967,-0.013894704,290,127.26,583.64636,0.0019683032,590.4436,,7.250691,0.9218623,62.712467,1.1955322,758.2134,0.072506905,29000,1.4791236,0.011955321,233.60272,[-0.157  0.012 -0.217  0.022 -0.016  0.115 -0.312 -0.99  -0.026  0.  0.    -1.431],1174.09,2219528,0.19683033,1186.5797,9.359967,67.607605,1770.2261,True,0.009218622,643.02216,-1,1404.0939,100,1174.089987367459,8125.185469865799
574452.56,9.359961,-0.014633158,291,126.15,639.5407,0.0035942735,525.29755,,2.3632803,0.34406814,90.35171,1.0529006,618.4048,0.023632802,29100,1.1002078,0.010529004,261.9732,[-0.153  0.013 -0.22   0.018 -0.021  0.112 -0.319 -0.99  -0.022  0.  0.    -1.433],1164.8383,2232143,0.35942736,1293.1055,9.359961,90.89192,1932.6461,True,0.0034406816,585.04443,-1,1226.555,100,1164.8382331795003,8166.467193365097
618601.0,9.35999,-0.028827656,292,126.38,413.01025,0.0011729131,754.03986,,4.1348147,0.622154,77.37188,1.1504432,747.6119,0.041348148,29200,1.3657498,0.01150443,239.67276,[-0.154  0.013 -0.22   0.015 -0.023  0.112 -0.321 -0.987 -0.022  0.  0.    -1.434],1167.0502,2244781,0.11729132,1325.2947,9.35999,73.21985,1738.3049,True,0.00622154,645.5586,-1,1357.0544,100,1167.050143646922,8207.399243593216
484473.75,9.359986,-0.030052682,293,126.2,590.1831,0.006441613,574.3374,,2.0416677,0.25612518,94.35928,1.0475577,669.03796,0.020416677,29300,1.0616039,0.010475579,246.04472,[-0.15   0.008 -0.219  0.014 -0.024  0.11  -0.325 -0.996 -0.015  0.  0.    -1.448],1164.5205,2257401,0.64416134,1184.2927,9.359986,94.19709,1774.4758,True,0.0025612519,632.1778,-1,1217.5328,100,1164.5205575129728,8255.925364017487
4087644.8,9.359993,-0.02787589,294,125.2,367.3764,0.00041466698,788.18134,,23.503801,2.3526077,21.235157,1.2215495,686.3948,0.23503801,29400,1.6315814,0.012215494,260.0249,[-0.149  0.008 -0.219  0.011 -0.027  0.11  -0.325 -0.994 -0.015  0.  0.    -1.449],1155.5576,2269921,0.041466698,1593.188,9.359993,61.29023,1960.5643,True,0.02352608,567.38837,-1,1437.6832,100,1155.557728465769,8298.481771707535
393106.25,9.35998,-0.029427974,295,131.15,574.89404,0.0058825724,637.0376,,1.2665944,0.09764048,99.07496,1.0104858,675.49316,0.012665944,29500,1.0119365,0.010104857,210.54903,[-0.145  0.008 -0.219  0.015 -0.023  0.11  -0.321 -0.997 -0.015  0.  0.    -1.447],1211.9316,2283036,0.58825725,1249.3401,9.35998,98.82043,1824.2341,True,0.0009764047,664.66144,-1,1226.0199,100,1211.9316492480586,8349.550971746445
2293730.2,9.3599415,-0.026646882,296,126.83,609.1233,0.0023481054,561.5193,,17.262684,1.7597654,31.333853,1.1887494,701.8833,0.17262684,29600,1.5599446,0.011887494,234.0764,[-0.146  0.008 -0.218  0.015 -0.023  0.111 -0.32  -0.996 -0.015  0.  0.    -1.448],1170.6425,2295719,0.23481055,1293.8955,9.3599415,64.10484,1903.0188,True,0.017597653,599.7369,-1,1414.9315,100,1170.6425576928584,8404.786627054214
402301.06,9.359991,-0.031791218,297,130.22,527.9656,0.0065609086,673.4294,,1.577141,0.18317215,96.95504,1.0336032,599.30316,0.01577141,29700,1.0282645,0.010336032,259.30835,[-0.141  0.008 -0.217  0.02  -0.017  0.109 -0.317 -0.994 -0.013  0.  0.    -1.446],1201.395,2308741,0.65609086,1608.9114,9.359991,97.25124,2136.877,True,0.0018317213,560.332,-1,1249.3628,100,1201.394967321906,8464.047661066055
4151246.2,9.359852,-0.032581788,298,127.5,545.98126,0.0013428204,629.7357,,29.390837,2.997568,18.958128,1.4498132,904.12213,0.29390836,29800,1.9331363,0.01449813,249.5969,[-0.141  0.008 -0.217  0.019 -0.019  0.11  -0.314 -0.992 -0.014  0.  0.    -1.451],1175.717,2321491,0.13428204,1321.95,9.359852,51.72941,1867.9312,True,0.029975675,615.3376,-1,1683.2583,100,1175.716987875451,8523.89198255539
547434.75,9.359992,-0.033814814,299,130.01,566.46326,0.0048352163,633.4575,,2.2100563,0.36266354,89.598145,1.0643836,624.74536,0.022100562,29900,1.1182379,0.010643836,291.33255,[-0.143  0.008 -0.217  0.02  -0.018  0.116 -0.316 -0.996 -0.025  0.  0.    -1.452],1199.9207,2334492,0.48352164,1536.528,9.359992,89.426414,2102.9912,True,0.0036266353,569.0233,-1,1291.8989,100,1199.9207347550648,8565.207994937897
72596770.0,9.35992,-0.029731104,300,126.81,573.4527,7.746533e-05,595.06824,,149.25714,14.770809,2.6933665,2.4574277,1380.9932,1.4925714,30000,6.107168,0.024574278,229.51285,[-0.144  0.008 -0.217  0.016 -0.021  0.117 -0.316 -0.997 -0.022  0.  0.    -1.453],1168.521,2347173,0.007746533,1369.4641,9.35992,16.3742,1942.9167,True,0.14770807,585.646,-1,2821.4338,100,1168.5209768025636,8602.315798997879
269385.7,9.359923,-0.026722124,301,127.7,425.83215,0.0063894074,747.8901,,1.590776,0.15368068,97.81089,1.0272568,635.29736,0.015907759,30100,1.0186315,0.010272568,240.49188,[-0.15   0.01  -0.216  0.013 -0.025  0.122 -0.313 -0.99  -0.011  0.  0.    -1.449],1173.7223,2359943,0.63894075,1455.5593,9.359923,98.17093,1881.3915,True,0.0015368067,609.3049,-1,1204.9485,100,1173.7222278308568,8643.957939863205
295613.47,9.359853,-0.027946636,302,125.97,422.3496,0.0063772034,736.7031,,1.6089652,0.20123109,96.32863,1.0307599,628.35156,0.016089652,30200,1.0326972,0.010307598,269.1611,[-0.149  0.011 -0.217  0.012 -0.026  0.121 -0.315 -0.992 -0.011  0.  0.    -1.446],1159.0527,2372540,0.63772035,1407.2917,9.359853,96.83381,1829.6414,True,0.0020123108,610.16046,-1,1186.1454,100,1159.0527643943692,8685.140447378159
