EpLenMean,MeanIW,EpThisIter,EpisodesSoFar,ESSClassic,EpRewMean,MinIW,OptimizationReturnMax,InitialBound,MaxIWNorm,InitialReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMaxmin,MeanEntropy,InitialReturnMax,VarianceInit,LearnableVariance,Bound,J_sample_variance,InitialReturnMin,ESSRenyi,StdIW,MeanIWNorm,OptimizationReturnMin,EmpiricalD2,ReturnStepMax,Iteration,Weights,OptimizationReturnMean,MinIWNorm,InitialReturnStd,MaxIW,ReturnMeanIW,StdIWNorm
61.29,1.2297933,100,37700,39.85126,569.1595256319897,0.047415767,496.10657,306.17706,0.13988219,569.15955,3112.338718175888,1913119,9.359938,-0.3037424,876.6081,-1,True,357.47455,695870.4,380.50153,54.996296,1.5108604,0.012297932,,1.8183043,9.359938,377,[ 0.718 -0.084  0.114  0.019 -0.027  0.061  0.257 -0.695  0.     0.  0.    -1.721],188.658,0.00047415766,118.11642,13.98822,712.0919,0.015108605
58.36,32.395817,100,37800,1.1029577,541.6091290690265,0.0029483798,644.91785,242.67624,30.838896,541.60913,3123.7911262512207,1918955,9.359984,-0.312515,996.443,-1,True,12051.822,4451553000.0,351.52515,0.23089887,306.7617,0.32395813,,433.09003,9.359984,378,[ 0.724 -0.088  0.114  0.014 -0.032  0.064  0.251 -0.695  0.     0.  0.    -1.723],190.08398,2.9483797e-05,106.87187,3083.8896,18272.86,3.0676172
58.41,1.0064927,100,37900,96.53195,542.0777051149246,0.61316353,409.42456,313.25647,0.015616628,542.07776,3135.0924344062805,1924796,9.359996,-0.3169288,762.7375,-1,True,318.85333,139399.66,353.31293,96.81299,0.19077325,0.010064929,,1.0329193,9.359996,379,[ 0.696 -0.083  0.105  0.01  -0.033  0.055  0.231 -0.715  0.     0.  0.    -1.731],188.7648,0.006131635,88.31134,1.5616629,551.4104,0.0019077323
60.7,28.675293,100,38000,1.073718,563.592791847883,0.0005340771,472.97525,312.94098,27.669498,563.5928,3144.2176291942596,1930866,9.359964,-0.32476497,835.506,-1,True,10563.375,2450720300.0,362.53073,0.26326603,275.24448,0.2867529,,379.8439,9.359964,380,[ 0.695 -0.084  0.105  0.012 -0.031  0.054  0.229 -0.714  0.     0.  0.    -1.736],201.06206,5.340771e-06,99.31698,2766.95,15448.475,2.7524447
59.63,1.0679504,100,38100,85.642,553.5162752226659,0.29888892,552.12683,279.37628,0.03969544,553.51624,3154.052285671234,1936829,9.359993,-0.32014373,913.7999,-1,True,301.58295,171849.05,361.67307,88.09223,0.43727508,0.010679504,,1.1351739,9.359993,381,[ 0.71  -0.079  0.111  0.031 -0.015  0.071  0.254 -0.711  0.     0.  0.    -1.744],191.8432,0.002988889,87.57238,3.9695442,593.6641,0.0043727504
61.23,1.1475617,100,38200,72.18996,568.5609706856592,0.33282474,384.51788,339.12506,0.054727405,568.561,3165.2120106220245,1942952,9.35978,-0.32998648,764.78625,-1,True,389.75574,218946.98,380.26837,75.13089,0.71225965,0.011475617,,1.3310105,9.35978,382,[ 0.711 -0.078  0.111  0.029 -0.016  0.077  0.256 -0.712  0.     0.  0.    -1.739],188.2926,0.0033282472,83.86017,5.4727407,654.4546,0.0071225963
59.39,1.3313986,100,38300,40.43358,551.6672960586969,0.121788576,717.096,216.90875,0.13612823,551.6673,3176.677341938019,1948891,9.359953,-0.33816507,1115.8617,-1,True,285.963,365438.78,398.7657,56.775867,1.6159865,0.0133139845,,1.7613117,9.359953,383,[ 0.71  -0.084  0.111  0.031 -0.015  0.074  0.248 -0.707  0.     0.  0.    -1.749],152.90161,0.0012178858,109.65693,13.6128235,730.23584,0.016159864
60.56,1.5293814,100,38400,17.013794,562.0974912264423,0.08488373,688.43225,244.08334,0.31174025,562.09753,3185.5796852111816,1954947,9.359972,-0.3221121,1060.0471,-1,True,367.19058,934470.1,371.61487,39.76759,3.3776772,0.015293815,,2.5146105,9.359972,384,[ 0.717 -0.085  0.115  0.024 -0.021  0.08   0.261 -0.71   0.     0.  0.    -1.757],190.48262,0.00084883726,102.61231,31.174025,871.48224,0.03377677
59.62,1.027944,100,38500,94.43493,553.6865649111994,0.52213275,599.68274,265.42267,0.017220305,553.6866,3193.9048233032227,1960909,9.359989,-0.32365057,960.87976,-1,True,275.73053,155022.12,361.19702,94.516914,0.24953888,0.010279439,,1.0580117,9.359989,385,[ 0.712 -0.09   0.111  0.02  -0.018  0.077  0.242 -0.707  0.     0.  0.    -1.741],192.48955,0.0052213273,93.62094,1.7220306,572.2379,0.002495389
58.89,1.0172174,100,38600,98.50529,546.747410832036,0.7412026,521.48834,278.82568,0.0144795915,546.74744,3203.2974920272827,1966798,9.359993,-0.3239594,893.0724,-1,True,283.91052,152523.98,371.58405,98.070465,0.12530355,0.010172174,,1.019675,9.359993,386,[ 0.714 -0.091  0.111  0.022 -0.019  0.076  0.242 -0.712  0.     0.  0.    -1.743],175.16336,0.0074120257,92.22318,1.4479592,554.4551,0.0012530355
58.51,1.0415068,100,38700,93.75697,543.2236930060513,0.54670894,651.74744,233.36874,0.018578103,543.2237,3213.7634007930756,1972649,9.359981,-0.3217011,1032.8497,-1,True,244.00085,173387.92,381.1023,94.46713,0.26875585,0.010415066,,1.0585692,9.359981,387,[ 0.715 -0.089  0.111  0.022 -0.018  0.075  0.244 -0.712  0.     0.  0.    -1.743],162.1214,0.0054670894,104.12869,1.8578104,562.80066,0.0026875585
59.5,1.0319502,100,38800,96.93149,552.3570509144919,0.55404377,461.06473,302.64587,0.017095884,552.35706,3225.2197229862213,1978599,9.359994,-0.32917485,832.3706,-1,True,317.5753,162470.4,371.30588,96.72135,0.18360744,0.010319502,,1.0338979,9.359994,388,[ 0.718 -0.085  0.11   0.025 -0.02   0.076  0.247 -0.716  0.     0.  0.    -1.741],181.05118,0.0055404375,107.40513,1.7095885,571.4835,0.0018360744
61.7,1.0356358,100,38900,92.90051,573.1248624527659,0.40120515,599.3297,279.28113,0.021193251,573.1249,3235.507561683655,1984769,9.359992,-0.33383203,979.47925,-1,True,294.86945,178464.25,380.14954,93.010895,0.28629318,0.010356358,,1.0751429,9.359992,389,[ 0.713 -0.083  0.109  0.028 -0.021  0.076  0.246 -0.712  0.     0.  0.    -1.748],192.97531,0.0040120515,104.64946,2.1193252,599.5534,0.0028629317
61.14,1.0382943,100,39000,90.25954,567.6658699095007,0.35982412,463.39526,314.55795,0.025237981,567.66583,3244.2732264995575,1990883,9.359975,-0.33496374,843.693,-1,True,325.2417,173218.69,380.29773,91.51732,0.34108594,0.010382945,,1.0926894,9.359975,390,[ 0.711 -0.083  0.108  0.029 -0.021  0.078  0.242 -0.714  0.     0.  0.    -1.753],187.36815,0.0035982411,102.065765,2.5237982,589.8199,0.0034108593
58.88,1.0126296,100,39100,98.24328,546.5920958172621,0.652462,540.2774,273.13635,0.013863583,546.59204,3254.6247746944427,1996771,9.359984,-0.33558992,911.51904,-1,True,277.9462,152312.73,371.24164,98.11792,0.1354099,0.010126296,,1.0191818,9.359984,391,[ 0.717 -0.085  0.109  0.027 -0.022  0.08   0.245 -0.712  0.     0.  0.    -1.754],175.35046,0.00652462,90.76503,1.3863584,554.01215,0.0013540989
59.33,1.2639028,100,39200,28.90458,550.7296449970498,0.077016786,426.9032,311.25635,0.18288538,550.7297,3262.5676221847534,2002704,9.35998,-0.3378592,798.2442,-1,True,373.46298,410437.7,371.341,51.734764,1.9822168,0.012639028,,1.9329362,9.35998,392,[ 0.72  -0.086  0.109  0.027 -0.021  0.077  0.243 -0.715  0.     0.  0.    -1.755],179.38863,0.00077016786,81.44535,18.288538,706.40283,0.019822167
59.1,1.490862,100,39300,7.843807,548.653522585828,0.00911925,493.7865,288.9811,0.5174419,548.65356,3271.921933412552,2008614,9.359797,-0.33803958,865.57446,-1,True,384.63306,1378092.6,371.78796,34.606228,5.1101794,0.014908619,,2.8896532,9.359797,393,[ 0.726 -0.091  0.111  0.027 -0.02   0.069  0.245 -0.707  0.     0.  0.    -1.757],176.86557,9.1192494e-05,92.547615,51.744194,826.04956,0.051101796
60.31,1.0781479,100,39400,86.74124,560.26143409107,0.2564779,523.58826,294.52426,0.027243137,560.2615,3280.2363929748535,2014645,9.359938,-0.34201133,885.7905,-1,True,321.13486,178977.94,362.2023,87.052155,0.4215186,0.010781479,,1.1487366,9.359938,394,[ 0.73  -0.096  0.111  0.026 -0.022  0.062  0.241 -0.692  0.     0.  0.    -1.757],198.05914,0.0025647788,104.50193,2.7243137,605.94965,0.004215186
60.57,1.0632672,100,39500,88.357056,562.4072870201707,0.34103835,440.24606,313.2614,0.026247166,562.4073,3289.5994880199432,2020702,9.359942,-0.33912796,830.4863,-1,True,330.79694,189189.25,390.24026,88.74779,0.38596982,0.010632672,,1.1267886,9.359942,395,[ 0.727 -0.098  0.11   0.028 -0.02   0.06   0.233 -0.696  0.     0.  0.    -1.761],172.16704,0.0034103834,96.005226,2.6247168,595.26605,0.003859698
60.39,1.0920568,100,39600,85.343155,560.6395644314478,0.44631025,471.64294,305.02557,0.027570462,560.6395,3298.8442862033844,2026741,9.359977,-0.34305155,852.0466,-1,True,333.83356,196739.3,380.40363,85.40501,0.45256525,0.0109205665,,1.1708915,9.359977,396,[ 0.731 -0.098  0.111  0.027 -0.021  0.058  0.237 -0.693  0.     0.  0.    -1.758],180.23593,0.004463102,104.514946,2.7570462,610.4277,0.004525652
59.78,1.0589751,100,39700,90.272224,554.9634650894918,0.27015653,598.64594,261.132,0.022220954,554.9635,3309.4497623443604,2032719,9.359984,-0.34097636,979.43823,-1,True,278.66046,182661.66,380.7923,90.055695,0.34762844,0.010589751,,1.1104239,9.359984,397,[ 0.736 -0.095  0.111  0.029 -0.019  0.064  0.241 -0.697  0.     0.  0.    -1.762],174.17117,0.0027015652,103.89547,2.2220955,588.2902,0.0034762844
58.9,1.1294109,100,39800,83.894554,546.9388684780033,0.39347494,673.7824,233.44092,0.028313613,546.93884,3317.530781984329,2038609,9.359999,-0.3392064,1044.9932,-1,True,272.2995,192419.84,371.21075,85.61438,0.49484736,0.011294108,,1.1680281,9.359999,398,[ 0.737 -0.097  0.111  0.03  -0.018  0.061  0.243 -0.7    0.     0.  0.    -1.76 ],175.72812,0.0039347494,101.061615,2.8313613,611.11346,0.0049484735
61.73,1.09398,100,39900,81.86124,573.117291540249,0.33417585,570.33887,287.83362,0.034631073,573.1173,3327.816325187683,2044782,9.359968,-0.3421472,950.9455,-1,True,316.30533,201706.44,380.60663,83.51049,0.51496065,0.010939799,,1.1974543,9.359968,399,[ 0.732 -0.091  0.111  0.032 -0.015  0.067  0.251 -0.699  0.     0.  0.    -1.758],192.51065,0.0033417584,97.40028,3.4631073,628.48627,0.005149606
58.85,1.0926118,100,40000,86.83472,546.3541044440549,0.22291397,663.6336,238.50943,0.022473192,546.3541,3336.615329504013,2050667,9.3599205,-0.35234445,1026.1488,-1,True,271.35825,187943.44,362.5152,86.54795,0.42543623,0.010926116,,1.1554289,9.3599205,400,[ 0.728 -0.089  0.108  0.032 -0.016  0.07   0.247 -0.698  0.     0.  0.    -1.761],183.83893,0.0022291397,102.21952,2.2473192,602.2631,0.004254362
60.23,1.1255996,100,40100,76.42471,558.963833002591,0.21735042,569.97394,268.84265,0.036945198,558.9638,3345.6200399398804,2056690,9.359967,-0.35129923,967.0708,-1,True,308.92773,237591.67,397.09686,78.41306,0.6251663,0.011255997,,1.2752978,9.359967,401,[ 0.724 -0.083  0.106  0.03  -0.018  0.073  0.243 -0.695  0.     0.  0.    -1.771],161.86696,0.002173504,100.05145,3.69452,636.55896,0.0062516625
59.8,1.1212678,100,40200,71.87432,555.2032863786761,0.33463532,421.66687,317.27435,0.0500772,555.2033,3355.476706504822,2062670,9.359979,-0.34495196,793.0963,-1,True,362.46204,213279.03,371.42944,75.87411,0.70141333,0.011212678,,1.3179727,9.359979,402,[ 0.719 -0.081  0.104  0.032 -0.016  0.077  0.24  -0.7    0.     0.  0.    -1.77 ],183.77385,0.003346353,78.02671,5.00772,635.6115,0.007014133
58.78,1.080948,100,40300,70.17524,545.8244288295467,0.22660829,485.33633,286.3079,0.056468084,545.82446,3363.406508922577,2068548,9.3599825,-0.3455641,865.05505,-1,True,302.90027,203565.84,379.71872,81.417854,0.70469505,0.01080948,,1.2282318,9.3599825,403,[ 0.712 -0.078  0.104  0.027 -0.021  0.075  0.244 -0.697  0.     0.  0.    -1.764],166.1057,0.002266083,87.52185,5.6468086,590.51105,0.0070469505
58.05,1.330566,100,40400,42.951084,538.7326580475121,0.029225841,384.96582,309.29105,0.09661615,538.73267,3372.1417047977448,2074353,9.35992,-0.34344554,764.8054,-1,True,396.25836,366655.75,379.8396,49.30962,1.5334622,0.013305661,,2.0280018,9.35992,404,[ 0.71  -0.074  0.104  0.03  -0.017  0.079  0.251 -0.7    0.     0.  0.    -1.765],158.89307,0.0002922584,73.73917,9.661615,723.0014,0.01533462
58.97,1.4882032,100,40500,20.630182,547.0978732968013,0.036435317,492.23248,287.89716,0.26735032,547.0979,3381.3769538402557,2080250,9.359925,-0.34184423,864.00256,-1,True,430.51816,826903.25,371.77008,37.75724,2.9190288,0.014882029,,2.6484988,9.359925,405,[ 0.712 -0.077  0.106  0.033 -0.017  0.072  0.249 -0.687  0.     0.  0.    -1.762],175.32779,0.00036435315,95.25367,26.735031,852.34686,0.029190287
60.06,1.2128193,100,40600,62.78591,557.7448355504985,0.08971224,652.7808,253.6688,0.05022198,557.7449,3389.870232105255,2086256,9.359908,-0.34910968,1013.58704,-1,True,322.41104,288685.9,360.8062,65.94866,0.9337244,0.012128193,,1.5163311,9.359908,406,[ 0.696 -0.07   0.102  0.039 -0.011  0.073  0.246 -0.691  0.     0.  0.    -1.761],196.93861,0.0008971224,117.61145,5.022198,696.8485,0.009337244
59.13,1.2931153,100,40700,19.743816,549.1810540980695,0.09269364,532.155,276.14285,0.26069343,549.1811,3398.971148252487,2092169,9.359958,-0.34898806,910.1273,-1,True,374.52966,2146236.0,377.97226,42.405964,2.6071193,0.012931151,,2.3581588,9.359958,407,[ 0.691 -0.066  0.099  0.037 -0.012  0.076  0.248 -0.701  0.     0.  0.    -1.768],171.20879,0.0009269364,91.61866,26.069344,793.81525,0.026071195
56.5,10.122541,100,40800,1.3366325,524.2308761158597,0.007188178,473.56537,271.1706,8.738358,524.23083,3410.5399537086487,2097819,9.359797,-0.347168,843.53436,-1,True,1840.633,20136500.0,369.969,1.2361135,86.96841,0.101225406,,80.89872,9.359797,408,[ 0.691 -0.064  0.098  0.039 -0.005  0.09   0.254 -0.712  0.     0.  0.    -1.768],154.26189,7.188178e-05,81.52007,873.8358,4116.7515,0.86968404
51.45,1.2414964,100,40900,37.254337,477.720641896612,0.10039407,443.61826,244.51837,0.14228977,477.72067,3421.280562400818,2102964,9.359943,-0.34996134,777.34094,-1,True,338.68463,392111.06,333.7227,55.549435,1.6111978,0.012414965,,1.8001983,9.359943,409,[ 0.687 -0.071  0.099  0.052  0.009  0.075  0.254 -0.706  0.     0.  0.    -1.766],143.99797,0.0010039407,87.45797,14.228978,651.57556,0.01611198
54.02,1.0419328,100,41000,88.198975,501.5918983484586,0.44240162,381.4878,278.39377,0.028415836,501.5919,3432.63210773468,2108366,9.35984,-0.34972867,743.9938,-1,True,295.37274,160420.84,362.50598,89.48815,0.38112512,0.01041933,,1.1174663,9.35984,410,[ 0.688 -0.071  0.1    0.045  0.002  0.071  0.255 -0.693  0.     0.  0.    -1.769],139.08592,0.004424016,83.6873,2.8415837,531.3161,0.0038112514
54.8,1.0389247,100,41100,94.697174,508.70998719171837,0.5087304,533.6029,237.30847,0.020332694,508.71,3442.794713973999,2113846,9.359961,-0.35429782,904.6718,-1,True,247.42023,158550.27,371.0689,95.58578,0.24584968,0.010389247,,1.0461807,9.359961,411,[ 6.848e-01 -7.198e-02  1.007e-01  4.469e-02 -7.033e-06  7.420e-02  2.536e-01 -6.981e-01  0.000e+00  0.000e+00  0.000e+00 -1.769e+00],137.64107,0.005087304,86.42913,2.0332694,525.0178,0.0024584967
53.31,1.0850916,100,41200,93.40781,494.7243701516194,0.5225406,389.75455,269.33002,0.021697167,494.72437,3450.2703018188477,2119177,9.359998,-0.3562457,751.3146,-1,True,295.13226,166046.56,361.56003,91.03487,0.28826353,0.010850915,,1.0984802,9.359998,412,[ 6.816e-01 -7.308e-02  9.968e-02  4.496e-02  8.440e-04  7.119e-02  2.487e-01 -6.962e-01  0.000e+00  0.000e+00  0.000e+00 -1.773e+00],133.16435,0.005225406,83.4496,2.1697168,531.3645,0.0028826352
54.36,1.5001006,100,41300,19.916685,504.69160931017774,0.012707984,407.18167,271.10938,0.25935066,504.6916,3457.8730747699738,2124613,9.35999,-0.36549875,778.6075,-1,True,414.12827,660353.9,371.4258,34.92789,3.0080347,0.015001006,,2.8630414,9.35999,413,[ 0.675 -0.069  0.098  0.046  0.005  0.072  0.248 -0.693  0.     0.  0.    -1.775],133.26581,0.00012707984,95.79926,25.935066,809.3617,0.030080346
55.4,1.1714412,100,41400,51.785114,514.2067316429795,0.14749381,495.70584,257.84622,0.063448146,514.2068,3465.593983411789,2130153,9.359996,-0.3645131,854.5349,-1,True,312.27933,303374.8,358.82907,61.9002,1.1303388,0.011714411,,1.6155037,9.359996,414,[ 6.496e-01 -6.480e-02  9.252e-02  3.879e-02 -1.042e-03  6.292e-02  2.366e-01 -6.855e-01  0.000e+00  0.000e+00  0.000e+00 -1.784e+00],155.37766,0.001474938,92.16056,6.344815,638.1198,0.011303387
58.89,1.2342147,100,41500,41.4006,546.8510294860372,0.024155637,450.42432,292.2265,0.13159512,546.851,3473.711840391159,2136042,9.359942,-0.3583991,848.7484,-1,True,358.42813,336170.38,398.3241,58.93,1.4683647,0.0123421475,,1.6969285,9.359942,415,[ 0.645 -0.066  0.091  0.034 -0.006  0.056  0.236 -0.685  0.     0.  0.    -1.783],148.52693,0.00024155636,96.460594,13.1595125,690.11786,0.014683647
60.23,1.047126,100,41600,91.88694,559.1561961789031,0.5296253,501.37952,302.84567,0.022494853,559.1562,3482.364201784134,2142065,9.359955,-0.36297283,854.3684,-1,True,321.06387,153946.95,352.9889,92.82606,0.31114632,0.010471259,,1.0772837,9.359955,416,[ 0.656 -0.071  0.094  0.029 -0.01   0.053  0.23  -0.682  0.     0.  0.    -1.777],206.1673,0.0052962527,94.85309,2.2494853,587.0944,0.003111463
60.84,1.1343777,100,41700,80.49614,564.8801101729231,0.17560875,566.9015,280.52512,0.039533596,564.88007,3493.204324245453,2148149,9.3599615,-0.3649264,947.8499,-1,True,335.65985,239180.16,380.94846,80.14965,0.5583807,0.011343777,,1.2476661,9.3599615,417,[ 0.662 -0.075  0.095  0.03  -0.011  0.052  0.23  -0.689  0.     0.  0.    -1.782],183.93164,0.0017560875,93.699745,3.9533598,653.28143,0.005583807
58.1,1.0576652,100,41800,88.591644,539.1470964786935,0.3900298,429.87277,298.65967,0.02782058,539.1471,3502.318072795868,2153959,9.359931,-0.36937457,801.62463,-1,True,320.52216,173206.34,371.75186,88.22839,0.37954512,0.010576651,,1.133422,9.359931,418,[ 0.656 -0.07   0.092  0.03  -0.01   0.058  0.23  -0.692  0.     0.  0.    -1.784],167.39523,0.0039002977,86.240654,2.782058,576.55054,0.003795451
62.55,3.1161044,100,41900,4.7342763,580.771242073738,0.0034677777,393.51926,348.78168,1.3439031,580.77124,3510.906147956848,2160214,9.359894,-0.37237227,773.2986,-1,True,861.82697,5648110.5,379.77933,6.8209915,13.978275,0.031161042,,14.660625,9.359894,419,[ 0.65  -0.072  0.091  0.03  -0.01   0.054  0.225 -0.695  0.     0.  0.    -1.788],200.99191,3.4677778e-05,95.11479,134.3903,1750.0963,0.13978274
60.26,1.0205017,100,42000,96.634964,559.5791586637137,0.6878537,467.6679,307.7255,0.016904153,559.57916,3518.4151380062103,2166240,9.359908,-0.37434906,839.5121,-1,True,315.69608,158372.48,371.84418,96.307724,0.19043294,0.010205017,,1.0383383,9.359908,420,[ 0.641 -0.063  0.093  0.018 -0.027  0.054  0.238 -0.683  0.     0.  0.    -1.791],187.73499,0.0068785367,99.73646,1.6904153,572.3321,0.0019043292
60.62,4.335454,100,42100,1.5567783,562.9726358039634,0.001079095,440.33423,316.92313,3.4717638,562.97266,3527.0385324954987,2172302,9.359924,-0.37253827,820.16473,-1,True,1104.5348,79341050.0,379.8305,2.4722707,34.475784,0.043354534,,40.448643,9.359924,421,[ 0.641 -0.059  0.093  0.019 -0.027  0.057  0.242 -0.685  0.     0.  0.    -1.793],183.14215,1.0790949e-05,99.71313,347.1764,2669.3906,0.34475783
60.22,16.995626,100,42200,1.0933845,559.4679706482041,6.4362954e-05,385.75116,327.13757,16.252893,559.46796,3536.186512708664,2178324,9.359979,-0.377044,774.43463,-1,True,6366.372,2883227000.0,388.68347,0.16666448,161.64542,0.16995622,,600.0079,9.359979,422,[ 0.623 -0.057  0.087  0.032 -0.016  0.056  0.226 -0.695  0.     0.  0.    -1.791],170.78448,6.436295e-07,95.83759,1625.2894,12057.318,1.616454
60.47,4.6234922,100,42300,1.5915934,561.3200083653878,0.01217503,588.36084,267.85522,3.6605613,561.32,3545.774620771408,2184371,9.359934,-0.3780186,978.216,-1,True,636.27246,3839025.8,389.85513,4.334313,36.35551,0.04623492,,23.071709,9.359934,423,[ 0.609 -0.049  0.088  0.024 -0.027  0.045  0.243 -0.695  0.     0.  0.    -1.796],171.46489,0.0001217503,114.64333,366.05615,2045.8724,0.36355507
57.87,1.6230004,100,42400,9.450503,537.5703583571759,0.017098855,578.50366,260.8231,0.45958582,537.5704,3553.202162504196,2190158,9.359952,-0.38143855,922.49084,-1,True,394.12292,3342319.8,343.98715,22.917242,5.0238214,0.016230004,,4.363527,9.359952,424,[ 0.614 -0.062  0.09   0.034 -0.018  0.029  0.243 -0.701  0.     0.  0.    -1.797],193.5832,0.00017098855,113.91172,45.958584,972.2218,0.05023821
60.63,1.3635646,100,42500,32.544113,562.976350286023,0.017634744,626.5985,255.33829,0.13219401,562.9764,3560.7977752685547,2196221,9.359964,-0.38333437,1025.4602,-1,True,355.484,526284.9,398.86166,49.75147,1.9631315,0.013635647,,2.009991,9.359964,425,[ 0.61  -0.067  0.084  0.028 -0.018  0.03   0.223 -0.712  0.     0.  0.    -1.8  ],164.11469,0.00017634743,110.68283,13.219401,791.63525,0.019631317
61.83,1.1446574,100,42600,50.680042,573.975948014093,0.12718579,650.74994,267.6933,0.10694372,573.97595,3569.897898197174,2202404,9.359971,-0.38839743,1020.94226,-1,True,326.50128,545452.5,370.19232,69.58044,1.1291938,0.011446573,,1.4371856,9.359971,426,[ 0.618 -0.072  0.085  0.022 -0.024  0.026  0.219 -0.706  0.     0.  0.    -1.802],203.78363,0.0012718579,121.8411,10.694372,693.68115,0.011291938
59.67,1.0665473,100,42700,90.86584,553.841125338482,0.35881045,493.99414,288.8113,0.02736141,553.8411,3577.9260432720184,2208371,9.359957,-0.3993014,883.433,-1,True,316.464,194407.16,389.43884,90.59145,0.3381536,0.010665473,,1.1038569,9.359957,427,[ 0.609 -0.07   0.084  0.021 -0.023  0.017  0.208 -0.702  0.     0.  0.    -1.807],164.40228,0.0035881044,101.75473,2.736141,594.91656,0.0033815356
60.32,1.0845041,100,42800,85.47056,560.2585014781392,0.31610134,575.60565,279.0745,0.043372087,560.2585,3586.271709918976,2214403,9.359984,-0.39617664,937.28,-1,True,307.82056,187894.3,361.67438,87.66699,0.44714397,0.010845041,,1.1406802,9.359984,428,[ 0.608 -0.07   0.084  0.023 -0.024  0.015  0.206 -0.697  0.     0.  0.    -1.818],198.58412,0.0031610134,125.966705,4.3372087,608.13245,0.00447144
60.61,1.0722076,100,42900,91.17366,562.7063169530229,0.5317577,683.23645,249.0936,0.0214508,562.7063,3595.572523832321,2220464,9.359825,-0.3946941,1045.3757,-1,True,274.6627,179466.39,362.13928,90.196014,0.33360648,0.010722076,,1.1086965,9.359825,429,[ 0.605 -0.071  0.083  0.021 -0.024  0.009  0.198 -0.701  0.     0.  0.    -1.815],200.56703,0.005317577,128.1029,2.14508,604.8801,0.0033360648
60.19,1.3115697,100,43000,16.338852,558.7612863699079,0.08203854,743.1149,227.38309,0.29557148,558.76135,3603.1014370918274,2226483,9.359977,-0.39776906,1104.5939,-1,True,299.92044,972808.75,361.47894,51.753536,2.967854,0.0131156985,,1.9322351,9.359977,430,[ 0.609 -0.071  0.083  0.021 -0.024  0.01   0.202 -0.706  0.     0.  0.    -1.814],197.28235,0.00082038535,119.53653,29.557148,760.5522,0.02967854
60.82,1.0118233,100,43100,97.885506,564.6815898119293,0.636731,760.3182,222.66095,0.015718045,564.6816,3612.824924468994,2232565,9.35999,-0.39753205,1140.0688,-1,True,227.17303,165547.77,379.75067,97.9642,0.14871316,0.010118234,,1.020781,9.35999,431,[ 0.621 -0.071  0.085  0.025 -0.02   0.008  0.208 -0.7    0.     0.  0.    -1.817],184.93092,0.00636731,117.626945,1.5718045,572.7292,0.0014871315
57.93,1.1948473,100,43200,66.2743,537.9093748793388,0.21116918,664.21265,230.01044,0.064934015,537.90936,3621.2363073825836,2238358,9.359934,-0.40335336,1026.3298,-1,True,282.25375,223759.84,362.1172,75.81264,0.8523544,0.011948474,,1.3190413,9.359934,432,[ 0.619 -0.07   0.085  0.024 -0.021  0.009  0.208 -0.701  0.     0.  0.    -1.816],175.79219,0.0021116917,122.602554,6.4934015,635.8742,0.008523544
59.71,1.2262956,100,43300,36.80693,554.3062788250511,0.0845002,493.2759,289.60413,0.14162128,554.3063,3628.4272401332855,2244329,9.359873,-0.40275866,882.3406,-1,True,355.47058,374490.34,389.06467,61.8848,1.6068121,0.012262956,,1.6159056,9.359873,433,[ 0.612 -0.068  0.083  0.028 -0.018  0.006  0.209 -0.697  0.     0.  0.    -1.822],165.24161,0.000845002,106.885475,14.1621275,691.95544,0.016068121
58.99,1.7683918,100,43400,5.9826055,547.9344513352924,0.077759586,570.95276,265.52792,0.70198035,547.9344,3637.7416117191315,2250228,9.359717,-0.3956603,941.3551,-1,True,469.94446,5504554.0,370.40234,20.145397,7.0103126,0.017683918,,4.963913,9.359717,434,[ 0.622 -0.066  0.086  0.025 -0.021  0.002  0.212 -0.69   0.     0.  0.    -1.822],177.5321,0.00077759585,121.548706,70.19804,1099.1417,0.07010313
61.61,1.0455602,100,43500,89.94677,572.3383705846045,0.5125051,566.2013,288.59048,0.024601469,572.3384,3647.481244325638,2256389,9.359957,-0.39322212,945.8262,-1,True,308.90494,190248.7,379.62488,90.31172,0.34954968,0.010455603,,1.107276,9.359957,435,[ 0.613 -0.065  0.083  0.026 -0.02   0.006  0.195 -0.691  0.     0.  0.    -1.815],192.7135,0.005125051,122.382835,2.460147,607.4848,0.0034954965
60.59,1.2454723,100,43600,31.127192,562.4164972398488,0.041117474,533.49854,288.45947,0.17458406,562.4165,3655.969506263733,2262448,9.359987,-0.39694196,913.18994,-1,True,351.5766,496553.25,379.6914,54.24832,1.8526269,0.012454723,,1.843375,9.359987,436,[ 0.614 -0.068  0.082  0.026 -0.022  0.005  0.189 -0.695  0.     0.  0.    -1.812],182.7251,0.00041117473,108.53027,17.458406,723.5306,0.01852627
60.33,1.2379776,100,43700,70.28255,560.0572489998569,0.27928436,507.43634,293.87863,0.05062814,560.05725,3665.541581630707,2268481,9.359959,-0.38876405,887.26215,-1,True,376.81226,276945.03,379.8258,72.00001,0.80499786,0.012379777,,1.3888887,9.359959,437,[ 5.957e-01 -6.065e-02  7.873e-02  2.282e-02 -2.323e-02  4.698e-04  1.766e-01 -6.942e-01  0.000e+00  0.000e+00  0.000e+00 -1.816e+00],180.23145,0.0027928436,116.80533,5.062814,690.5068,0.008049978
