InitialReturnMean,Iteration,EpLenMean,ReturnMeanIW,ReturnStepMaxmin,TimeElapsed,MeanIW,InitialReturnMax,ESSRenyi,OptimizationReturnMin,InitialReturnStd,Bound,VarianceInit,MeanEntropy,InitialReturnMin,EpRewMean,StdIW,ReturnStepMax,ESSClassic,MinIWNorm,OptimizationReturnMax,Weights,MaxIWNorm,EpisodesSoFar,MeanIWNorm,OptimizationReturnMean,MinIW,EpThisIter,LearnableVariance,StdIWNorm,EmpiricalD2,TimestepsSoFar,MaxIW,J_sample_variance,InitialBound
434.7008,120,46.93,458.56406,9.359915,820.9666132926941,1.0510845,854.28784,95.283646,,132.07275,196.01147,-1,0.3796114,257.61835,434.70078683084483,0.2515045,9.359915,94.58452,0.0073181572,596.6695,[-0.032 -0.03  -0.141 -0.045 -0.07   0.375 -0.067 -0.665  0.     0.  0.    -1.051],0.0279703,12000,0.010510845,177.08244,0.73181576,100,True,0.002515045,1.0494981,482854,2.79703,94521.52,178.41443
424.5229,121,45.83,567.6375,9.3599415,828.1284775733948,1.3032112,845.9276,56.259983,,121.64925,229.29651,-1,0.3632815,257.75067,424.5228656172027,2.2796133,9.3599415,24.631765,0.00022740306,588.17694,[-0.028 -0.033 -0.142 -0.044 -0.069  0.367 -0.073 -0.661  0.     0.  0.    -1.039],0.2259389,12100,0.013032113,166.77219,0.022740306,100,True,0.022796132,1.7774624,487437,22.593891,405722.3,170.74458
470.5438,122,50.77,522.21936,9.359851,837.6107728481293,1.0764055,921.9988,86.21487,,151.48026,224.32623,-1,0.32486326,239.85846,470.54382590862616,0.41470742,9.359851,87.075165,0.002625102,682.1403,[-0.026 -0.045 -0.139 -0.046 -0.071  0.341 -0.075 -0.657  0.     0.  0.    -1.056],0.025096515,12200,0.010764055,230.6854,0.2625102,100,True,0.0041470737,1.1598928,492514,2.5096517,135260.67,193.94421
438.91995,123,47.38,467.0035,9.359974,844.3552153110504,1.0361682,1108.6755,93.30439,,157.16223,122.673676,-1,0.3275604,239.61876,438.9199719406672,0.32964742,9.359974,90.80891,0.0054775253,869.05676,[-0.028 -0.045 -0.137 -0.046 -0.07   0.343 -0.074 -0.66   0.     0.  0.    -1.094],0.034129504,12300,0.010361681,199.30121,0.54775256,100,True,0.0032964742,1.0717609,497252,3.4129505,114170.46,106.31729
488.6885,124,52.69,579.1982,9.359871,852.4152984619141,1.0885494,1071.4829,72.17944,,165.08272,200.84296,-1,0.31213704,248.43756,488.6885248367681,0.81877446,9.359871,63.866753,0.0018559142,823.04535,[-0.025 -0.043 -0.138 -0.042 -0.065  0.351 -0.074 -0.664  0.     0.  0.    -1.091],0.06921759,12400,0.010885494,240.25096,0.18559143,100,True,0.008187744,1.385436,502521,6.921759,449689.16,167.24368
456.51132,125,49.24,568.5613,9.359888,859.432418346405,1.214214,916.6465,71.154076,,157.56575,242.55704,-1,0.29297978,240.8232,456.5112901141461,0.9526092,9.359888,61.899742,0.001096668,675.8233,[-0.029 -0.036 -0.14  -0.032 -0.055  0.351 -0.067 -0.67   0.     0.  0.    -1.107],0.05555198,12500,0.0121421395,215.68808,0.1096668,100,True,0.009526091,1.4054009,507445,5.555198,245415.1,181.51736
484.63306,126,52.25,605.8778,9.359878,867.3118984699249,1.1891484,1070.7009,74.15696,,155.34473,232.87381,-1,0.30633536,267.20398,484.63306878961,0.9395193,9.359878,61.567932,0.0010318727,803.49695,[-0.044 -0.037 -0.143 -0.039 -0.062  0.351 -0.086 -0.679  0.     0.  0.    -1.126],0.0854278,12600,0.011891485,217.42911,0.10318728,100,True,0.009395192,1.3484911,512670,8.54278,291096.2,163.42279
464.8425,127,50.14,565.78467,9.3599205,875.1987743377686,1.149966,994.76874,73.66171,,156.22252,218.07043,-1,0.29021037,248.45242,464.84251731311997,0.7386057,9.3599205,70.794975,0.0024694288,746.3163,[-0.058 -0.033 -0.149 -0.044 -0.07   0.361 -0.097 -0.701  0.     0.  0.    -1.113],0.043123808,12700,0.011499661,216.39008,0.2469429,100,True,0.0073860562,1.3575574,517684,4.312381,219073.67,166.4119
465.8364,128,50.25,515.01263,9.359947,882.4632604122162,1.0719485,885.87555,86.40371,,135.44171,229.1037,-1,0.26742086,248.1359,465.8363648255617,0.4300956,9.359947,86.13386,0.003338207,637.7396,[-0.051 -0.051 -0.142 -0.034 -0.061  0.36  -0.109 -0.713  0.     0.  0.    -1.129],0.027463343,12800,0.010719484,217.70049,0.3338207,100,True,0.004300956,1.1573577,522709,2.7463343,137510.92,200.07373
478.56583,129,51.62,506.23273,9.359981,890.2455396652222,1.0341107,1193.9683,95.37108,,152.92583,139.4527,-1,0.27533302,266.3487,478.565832153057,0.2547867,9.359981,94.277,0.0057084057,927.61957,[-0.05  -0.052 -0.143 -0.029 -0.056  0.358 -0.111 -0.723  0.     0.  0.    -1.152],0.020685103,12900,0.010341105,212.21713,0.5708406,100,True,0.002547867,1.048536,527871,2.0685103,131073.08,120.37537
490.14484,130,52.88,541.9996,9.35979,898.0010476112366,1.0672374,994.194,88.190605,,158.57031,224.39905,-1,0.29315284,249.38283,490.1448972044818,0.59566337,9.35979,76.247665,0.0031811907,744.81116,[-0.063 -0.053 -0.139 -0.03  -0.06   0.363 -0.104 -0.721  0.     0.  0.    -1.144],0.057209376,13000,0.010672374,240.76207,0.31811908,100,True,0.005956634,1.1339077,533159,5.7209377,178345.88,191.88672
470.41364,131,50.75,519.7617,9.359819,906.3297228813171,1.0593363,1127.5703,91.36333,,158.76598,165.86304,-1,0.2997861,248.14568,470.4136673592599,0.3628626,9.359819,89.49891,0.005751081,879.4246,[-0.067 -0.049 -0.141 -0.026 -0.055  0.353 -0.102 -0.706  0.     0.  0.    -1.126],0.03508082,13100,0.010593363,222.26797,0.5751081,100,True,0.0036286258,1.094531,538234,3.5080822,165014.33,132.14255
475.85458,132,51.33,751.7743,9.359964,913.6720757484436,1.4681336,932.6726,53.60747,,142.98859,369.62082,-1,0.30445886,277.2507,475.8545373804358,2.1259701,9.359964,32.29008,0.0012165594,655.4219,[-0.082 -0.041 -0.147 -0.024 -0.051  0.354 -0.111 -0.718  0.     0.  0.    -1.119],0.18517184,13200,0.014681335,198.60382,0.12165595,100,True,0.021259699,1.8654116,543367,18.517185,925204.1,196.05276
461.52982,133,49.78,529.4236,9.359939,921.037593126297,1.1231883,1154.9694,85.94068,,160.08948,155.66403,-1,0.3013753,256.96057,461.5297653701848,0.53938204,9.359939,81.26016,0.004245762,898.0088,[-0.096 -0.039 -0.155 -0.034 -0.062  0.366 -0.131 -0.749  0.     0.  0.    -1.114],0.040778317,13300,0.0112318825,204.56918,0.4245762,100,True,0.00539382,1.1635933,548345,4.0778317,159465.75,115.039
468.93597,134,50.6,521.23914,9.359942,928.6465797424316,1.0819768,932.4387,87.699196,,156.59065,222.5333,-1,0.27952668,275.7527,468.9359685461194,0.4871746,9.359942,83.1437,0.0034147792,656.68604,[-0.106 -0.035 -0.152 -0.028 -0.058  0.379 -0.121 -0.739  0.     0.  0.    -1.118],0.037059516,13400,0.010819767,193.1833,0.34147793,100,True,0.004871746,1.1402613,553405,3.7059517,161337.03,189.20435
486.24243,135,52.42,1425.779,9.359974,937.5466079711914,2.796789,1121.5659,19.561525,,160.05649,665.0243,-1,0.26582247,259.33673,486.2424431813285,16.058746,9.359974,2.943874,0.00036458988,862.2292,[-0.098 -0.047 -0.146 -0.031 -0.062  0.369 -0.125 -0.731  0.     0.  0.    -1.139],1.6209158,13500,0.027967889,226.90572,0.036458988,100,True,0.16058743,5.112076,558647,162.09158,17855856.0,149.77267
480.859,136,51.91,578.1874,9.359782,945.6559448242188,1.1920807,842.2339,73.39495,,138.66197,283.25607,-1,0.26463678,258.53442,480.8590227325661,0.71941286,9.359782,73.3028,0.0015036071,583.69946,[-0.093 -0.058 -0.146 -0.04  -0.068  0.336 -0.129 -0.723  0.     0.  0.    -1.153],0.037969857,13600,0.011920806,222.32458,0.15036072,100,True,0.007194129,1.3624915,563838,3.7969859,175212.48,228.18886
462.73996,137,49.91,823.82916,9.359893,952.8703858852386,1.4690149,1071.7013,48.67174,,152.03592,362.98236,-1,0.18078618,239.13005,462.73995545661785,3.1331594,9.359893,18.021374,0.0009969563,832.5712,[-0.098 -0.061 -0.148 -0.041 -0.069  0.325 -0.143 -0.714  0.     0.  0.    -1.154],0.3120975,13700,0.014690148,223.60992,0.09969562,100,True,0.031331595,2.0545802,568829,31.209751,4509584.5,141.22955
472.66333,138,51.02,535.48914,9.359879,960.4487063884735,1.0929284,922.45087,85.984505,,144.41887,237.05096,-1,0.19884782,229.5759,472.66332788534595,0.54009295,9.359879,80.37262,0.004867731,692.875,[-0.113 -0.062 -0.145 -0.03  -0.069  0.316 -0.141 -0.704  0.     0.  0.    -1.238],0.039907757,13800,0.010929283,243.08742,0.48677313,100,True,0.005400929,1.1630002,573931,3.9907758,142098.61,195.92807
480.2825,139,51.81,588.03796,9.359955,967.6148498058319,1.163618,921.6934,71.28936,,149.48163,260.55,-1,0.21285461,239.22722,480.2824831328843,0.9911421,9.359955,57.953453,0.0014916128,682.4662,[-0.112 -0.065 -0.143 -0.024 -0.063  0.319 -0.142 -0.71   0.     0.  0.    -1.22 ],0.06879595,13900,0.011636179,241.05525,0.14916128,100,True,0.009911422,1.4027338,579112,6.879595,229948.33,203.77448
504.22415,140,54.41,544.466,9.359942,977.9479520320892,1.0578729,977.56714,90.95351,,161.70374,236.95682,-1,0.20263818,267.42212,504.22415606052573,0.32283583,9.359942,91.480316,0.0033114168,710.145,[-0.108 -0.068 -0.149 -0.02  -0.061  0.312 -0.152 -0.733  0.     0.  0.    -1.206],0.020918455,14000,0.010578727,236.80203,0.33114168,100,True,0.0032283582,1.0994629,584553,2.0918455,121254.375,210.95401
523.12775,141,56.4,574.7807,9.359977,988.074446439743,1.0805527,965.96497,89.04138,,153.52277,267.67584,-1,0.21453853,276.07678,523.1277084475221,0.3801963,9.359977,88.98373,0.0048728203,689.8882,[-0.116 -0.066 -0.156 -0.016 -0.057  0.308 -0.157 -0.735  0.     0.  0.    -1.216],0.02752897,14100,0.010805527,247.05093,0.48728204,100,True,0.0038019628,1.1230733,590193,2.752897,144348.92,233.33829
514.9906,142,55.54,643.7251,9.359975,998.8774921894073,1.1638134,1031.842,67.703804,,155.72928,267.51718,-1,0.20670934,304.45334,514.9906304895151,0.95766824,9.359975,59.626137,0.0024622642,727.3887,[-0.118 -0.073 -0.153 -0.011 -0.054  0.299 -0.158 -0.731  0.     0.  0.    -1.204],0.06982641,14200,0.011638134,210.5373,0.24622642,100,True,0.009576683,1.4770218,595747,6.9826407,419798.34,205.43808
544.06525,143,58.68,966.41754,9.359991,1010.8857274055481,1.401924,1095.0201,33.998966,,168.17406,403.02582,-1,0.21793672,286.69562,544.0651981931825,3.5148344,9.359991,13.725321,0.0005072962,808.3245,[-0.127 -0.073 -0.157 -0.004 -0.048  0.292 -0.172 -0.728  0.     0.  0.    -1.212],0.31135786,14300,0.01401924,257.3696,0.05072962,100,True,0.035148345,2.941266,601615,31.135786,6818544.5,215.55917
550.81964,144,59.4,1472.6589,9.359888,1023.0123319625854,2.114748,1031.8971,10.812417,,159.76988,531.2111,-1,0.23205131,303.31635,550.8196325171648,10.865487,9.359888,3.64982,0.00024068881,728.58075,[-0.127 -0.07  -0.158  0.004 -0.037  0.301 -0.177 -0.716  0.     0.  0.    -1.201],1.0991445,14400,0.02114748,247.5033,0.02406888,100,True,0.108654864,9.248626,607555,109.914444,36006544.0,241.25046
561.89185,145,60.6,1272.8456,9.359975,1032.9989876747131,1.8555386,977.4314,18.815485,,171.09619,596.8407,-1,0.21209687,257.37604,561.8918989290531,10.624764,9.359975,2.9597385,0.0003580638,720.05536,[-0.115 -0.073 -0.159  0.01  -0.034  0.294 -0.167 -0.733  0.     0.  0.    -1.187],1.0733184,14500,0.018555388,304.51587,0.03580638,100,True,0.10624763,5.314771,613615,107.33183,28690950.0,268.6625
565.40466,146,60.96,686.25055,9.359763,1044.3995881080627,1.2488781,1255.3081,68.37646,,178.99158,230.8241,-1,0.19059752,303.75534,565.4046512054409,1.0898306,9.359763,56.769344,0.0009676437,951.55273,[-0.087 -0.097 -0.151  0.006 -0.022  0.262 -0.179 -0.741  0.     0.  0.    -1.207],0.08569579,14600,0.0124887815,261.64932,0.09676437,100,True,0.010898306,1.4624916,619711,8.569579,266453.06,188.81226
570.8736,147,61.57,627.6169,9.359839,1054.1730270385742,1.0796303,1013.5668,85.85571,,162.05994,299.45435,-1,0.19686879,358.98886,570.8735361550426,0.45515582,9.359839,84.90882,0.004666246,654.5779,[-9.421e-02 -9.368e-02 -1.516e-01  1.132e-03 -2.850e-02  2.579e-01 -1.853e-01 -7.282e-01  0.000e+00  0.000e+00  0.000e+00 -1.228e+00],0.027876021,14700,0.010796303,211.88467,0.46662462,100,True,0.0045515583,1.1647449,625868,2.7876022,214643.95,266.80353
575.0986,148,62.0,676.57935,9.35995,1063.8067791461945,1.1139922,1427.8795,76.41384,,178.49554,186.54468,-1,0.18991739,285.7848,575.0986245059629,1.0806978,9.35995,51.516693,0.0012021309,1142.0947,[-0.094 -0.094 -0.153  0.005 -0.026  0.253 -0.178 -0.722  0.     0.  0.    -1.222],0.10898541,14800,0.011139921,289.31384,0.1202131,100,True,0.010806977,1.3086635,632068,10.898541,544466.44,146.7348
613.62573,149,66.12,710.33936,9.359966,1073.825784444809,1.1225636,1754.1769,86.09015,,208.01698,143.16333,-1,0.18405789,303.64325,613.6257529453125,0.4348946,9.359966,86.94987,0.0037027292,1450.5337,[-0.087 -0.092 -0.152  0.006 -0.025  0.252 -0.164 -0.715  0.     0.  0.    -1.229],0.035935264,14900,0.011225636,309.9825,0.37027293,100,True,0.004348946,1.161573,638680,3.5935266,281057.97,87.37268
575.64124,150,62.06,601.9895,9.359905,1082.491940498352,1.034013,1284.0651,94.81917,,188.92638,206.38596,-1,0.18112734,293.92395,575.6412817513049,0.24088824,9.359905,94.852135,0.0053700143,990.1411,[-0.082 -0.092 -0.153  0.007 -0.025  0.251 -0.156 -0.716  0.     0.  0.    -1.235],0.018446166,15000,0.01034013,281.71732,0.53700143,100,True,0.0024088824,1.0546391,644886,1.8446167,142603.02,190.42175
574.2283,151,61.92,910.8672,9.359989,1090.7517280578613,1.437474,981.0073,35.50881,,161.02177,416.98264,-1,0.1804591,267.4379,574.2282725244844,3.4234374,9.359989,14.988345,0.0005203748,713.56946,[-0.084 -0.09  -0.156  0.007 -0.026  0.247 -0.165 -0.719  0.     0.  0.    -1.238],0.29461232,15100,0.014374739,306.7904,0.05203748,100,True,0.03423438,2.8162026,651078,29.461231,2714342.2,279.92603
543.8514,152,58.67,596.8522,9.359853,1102.4557077884674,1.060576,1083.6306,89.106094,,164.26767,252.46353,-1,0.19235106,320.8414,543.8514274157625,0.41460904,9.359853,86.74345,0.0028157472,762.7892,[-0.108 -0.083 -0.161  0.022 -0.007  0.245 -0.155 -0.708  0.     0.  0.    -1.238],0.031924725,15200,0.01060576,223.01004,0.28157473,100,True,0.0041460902,1.1222577,656945,3.1924725,211106.81,218.76227
567.63947,153,61.2,677.4263,9.359966,1113.5709710121155,1.1429722,950.53326,68.30318,,158.8642,332.38733,-1,0.18582793,285.4095,567.6394673229236,0.93517065,9.359966,59.90039,0.0019429158,665.1238,[-0.112 -0.083 -0.164  0.021 -0.008  0.249 -0.161 -0.723  0.     0.  0.    -1.227],0.0653144,15300,0.0114297215,282.23,0.19429159,100,True,0.009351707,1.4640607,663065,6.53144,333302.34,282.4795
576.08044,154,62.1,710.8359,9.359904,1122.4744699001312,1.2058706,1095.9197,73.70986,,171.81311,327.8902,-1,0.1739366,314.5217,576.0804477495508,0.6984471,9.359904,74.87949,0.0029280912,781.39795,[-0.112 -0.089 -0.161  0.019 -0.009  0.24  -0.177 -0.718  0.     0.  0.    -1.233],0.040097494,15400,0.012058706,261.55878,0.29280913,100,True,0.0069844713,1.3566705,669275,4.0097494,282417.5,247.30457
592.43304,155,63.88,622.65875,9.359935,1132.9543285369873,1.0327978,1181.481,94.579155,,189.85837,258.1984,-1,0.16642189,304.78497,592.4330249039965,0.23662512,9.359935,95.012634,0.0054439506,876.696,[-0.116 -0.086 -0.163  0.009 -0.019  0.243 -0.176 -0.724  0.     0.  0.    -1.245],0.018090583,15500,0.010327977,287.64804,0.5443951,100,True,0.0023662513,1.0573155,675663,1.8090584,158155.6,237.98871
578.9667,156,62.4,627.7138,9.359876,1143.3334736824036,1.0596795,1256.4097,90.91916,,178.98244,232.41562,-1,0.15544905,323.1103,578.9666858323467,0.37410247,9.359876,88.917915,0.0034077705,933.2994,[-0.118 -0.087 -0.165  0.01  -0.019  0.239 -0.18  -0.726  0.     0.  0.    -1.253],0.026706442,15600,0.010596795,255.85638,0.34077707,100,True,0.0037410243,1.0998782,681903,2.6706443,183127.25,202.0438
609.54285,157,65.7,830.7563,9.359817,1153.5016629695892,1.2911133,1119.5055,53.25619,,188.42009,370.53952,-1,0.1487748,303.00403,609.542883963573,2.5605056,9.359817,20.271685,0.0009265517,816.50146,[-0.109 -0.094 -0.161  0.005 -0.023  0.237 -0.177 -0.724  0.     0.  0.    -1.263],0.2585766,15700,0.012911133,306.53885,0.092655174,100,True,0.025605055,1.877716,688473,25.85766,2354862.8,273.69122
573.1622,158,61.8,621.37573,9.35997,1162.6227192878723,1.0671848,1050.2952,92.311806,,153.68091,293.4285,-1,0.14587402,359.3416,573.1622198457595,0.28698832,9.35997,93.25588,0.005941828,690.95355,[-0.099 -0.093 -0.162  0.011 -0.016  0.251 -0.174 -0.724  0.     0.  0.    -1.27 ],0.025259506,15800,0.010671848,213.82062,0.5941828,100,True,0.0028698833,1.0832851,694653,2.5259507,191700.4,258.07364
585.8699,159,63.18,608.5454,9.359978,1172.6041045188904,1.0373367,959.73706,94.84116,,171.44269,312.8973,-1,0.13836843,331.80743,585.8697922778571,0.22938146,9.359978,95.33828,0.0015019962,627.9296,[-0.091 -0.103 -0.164  0.007 -0.019  0.253 -0.181 -0.739  0.     0.  0.    -1.273],0.018360658,15900,0.010373368,254.06238,0.15019962,100,True,0.0022938144,1.0543945,700971,1.8360658,160345.19,297.9487
576.4701,160,62.17,2012.2137,9.359995,1183.6381483078003,2.7892954,1248.584,13.286367,,184.68536,984.5858,-1,0.13855968,313.0099,576.4700812289731,12.004992,9.359995,5.1219015,0.00029767424,935.5741,[-0.097 -0.1   -0.165  0.007 -0.02   0.257 -0.187 -0.746  0.     0.  0.    -1.281],1.1540568,16000,0.027892953,263.4602,0.029767424,100,True,0.12004991,7.5265117,707188,115.405685,50980772.0,201.89493
578.5527,161,62.39,616.63,9.359916,1193.4306735992432,1.0651826,1211.7224,87.57141,,190.92354,228.17279,-1,0.13710007,350.5763,578.5526382464573,0.513798,9.359916,81.12486,0.0021938884,861.1461,[-0.096 -0.101 -0.163  0.029  0.002  0.248 -0.179 -0.738  0.     0.  0.    -1.28 ],0.03599564,16100,0.010651823,227.97635,0.21938884,100,True,0.00513798,1.1419252,713427,3.599564,204603.27,215.03586
574.5082,162,61.93,771.9488,9.359934,1204.98477602005,1.2469692,1238.1345,66.348755,,181.94664,315.94055,-1,0.17228664,322.37018,574.5081852882099,1.3005569,9.359934,47.89741,0.00022185229,915.76434,[-0.095 -0.108 -0.165  0.033  0.004  0.247 -0.184 -0.733  0.     0.  0.    -1.282],0.091798164,16200,0.012469691,252.138,0.022185229,100,True,0.0130055705,1.5071872,719620,9.179816,618346.3,203.0679
528.367,163,57.04,595.77185,9.359946,1213.965085029602,1.1097417,1108.279,84.968506,,155.51257,235.07584,-1,0.17212063,322.1154,528.3670117723351,0.45943904,9.359946,85.3679,0.0031623342,786.1637,[-0.099 -0.104 -0.171  0.031  0.003  0.256 -0.183 -0.752  0.     0.  0.    -1.247],0.031359237,16300,0.011097415,206.25162,0.31623343,100,True,0.00459439,1.1769067,725324,3.1359239,190348.02,195.8833
582.5939,164,62.8,625.75305,9.359876,1225.9943618774414,1.0854725,957.7942,88.37848,,153.27397,320.10602,-1,0.16977867,340.69492,582.5938914441501,0.39657527,9.359876,88.22394,0.0026235136,617.09924,[-0.095 -0.108 -0.171  0.03   0.005  0.25  -0.197 -0.755  0.     0.  0.    -1.247],0.02834341,16400,0.010854725,241.89899,0.26235136,100,True,0.0039657527,1.1314971,731604,2.834341,177868.75,295.2557
558.34247,165,60.21,642.91534,9.359768,1234.9284827709198,1.1010278,1042.6456,85.04838,,160.8189,303.73947,-1,0.17217869,341.8,558.342465212787,0.74673676,9.359768,68.49411,0.0041977027,700.84564,[-0.093 -0.108 -0.173  0.028  0.004  0.248 -0.196 -0.741  0.     0.  0.    -1.249],0.059633367,16500,0.011010278,216.54248,0.41977027,100,True,0.007467367,1.1758014,737625,5.963337,309178.34,245.5488
611.9183,166,65.96,744.2782,9.359936,1244.7617936134338,1.1575625,1250.3982,74.59494,,179.46379,309.95312,-1,0.16308604,341.97617,611.9182990555815,0.85200673,9.359936,64.86145,0.0014929564,908.422,[-9.585e-02 -1.069e-01 -1.708e-01  2.425e-02 -8.367e-04  2.413e-01 -1.915e-01 -7.253e-01  0.000e+00  0.000e+00  0.000e+00 -1.247e+00],0.076384775,16600,0.011575625,269.94214,0.14929564,100,True,0.008520068,1.3405735,744221,7.638478,415964.38,236.79883
589.6013,167,63.54,769.2277,9.359985,1257.140558719635,1.2590933,1043.1465,56.69725,,170.57352,353.61813,-1,0.16723457,377.45383,589.6012890927814,1.2482588,9.359985,50.43211,0.0005454839,665.6926,[-0.091 -0.112 -0.169  0.021 -0.004  0.239 -0.189 -0.736  0.     0.  0.    -1.256],0.087388076,16700,0.012590932,212.14746,0.05454839,100,True,0.012482588,1.763754,750575,8.738808,530660.75,276.65732
573.3308,168,61.83,595.20416,9.359904,1266.4831185340881,1.025207,1019.2264,96.04851,,168.42847,283.2099,-1,0.15494527,331.38068,573.3308104913638,0.20705187,9.359904,96.08101,0.0052648485,687.8457,[-0.088 -0.113 -0.169  0.012 -0.013  0.245 -0.183 -0.752  0.     0.  0.    -1.252],0.019240158,16800,0.01025207,241.95012,0.52648485,100,True,0.0020705187,1.0411406,756758,1.9240158,163521.72,267.56293
580.68256,169,62.6,635.3255,9.3598995,1275.0249564647675,1.0809047,1181.6736,85.11172,,173.51811,251.06647,-1,0.15106046,348.69275,580.6825986857822,0.6715615,9.3598995,72.14965,0.0026734,832.98083,[-0.089 -0.109 -0.173  0.011 -0.012  0.248 -0.185 -0.754  0.     0.  0.    -1.264],0.06539547,16900,0.010809047,231.98984,0.26734,100,True,0.0067156143,1.1749264,763018,6.5395465,228563.19,226.18051
568.46783,170,61.32,5379.722,9.359934,1283.6498415470123,6.4519863,1119.7021,1.4524763,,160.60103,2592.5151,-1,0.17215912,367.50513,568.4678741333672,46.21065,9.359934,1.9121327,1.8132967e-05,752.197,[-0.091 -0.114 -0.171  0.006 -0.017  0.241 -0.184 -0.744  0.     0.  0.    -1.268],4.6122384,17000,0.06451985,200.96274,0.0018132967,100,True,0.46210647,68.84794,769150,461.22385,606099200.0,232.55722
595.55786,171,64.17,652.41046,9.359761,1293.2647352218628,1.0768232,1369.647,92.61194,,185.14734,225.4414,-1,0.1579441,285.62952,595.5578584931575,0.2724074,9.359761,93.98537,0.0061296076,1084.0175,[-0.104 -0.108 -0.171  0.031  0.01   0.248 -0.169 -0.764  0.     0.  0.    -1.247],0.019251214,17100,0.010768232,309.92834,0.61296076,100,True,0.0027240743,1.0797744,775567,1.9251214,155165.75,184.66379
603.4564,172,65.08,712.88135,9.359987,1304.2833547592163,1.1265701,1174.8507,78.37191,,177.56898,314.75244,-1,0.16961625,342.8344,603.4563980033125,0.70152056,9.359987,72.05851,0.00187391,832.0163,[-0.111 -0.106 -0.173  0.028  0.007  0.25  -0.171 -0.769  0.     0.  0.    -1.261],0.056559667,17200,0.011265701,260.622,0.187391,100,True,0.007015205,1.2759674,782075,5.6559668,334216.3,251.00116
592.0586,173,63.83,687.38525,9.359942,1316.8994555473328,1.1144059,1195.9495,83.92326,,196.4891,295.74,-1,0.17468399,339.7254,592.0585445911717,0.54459226,9.359942,80.722496,0.0046788445,856.22406,[-0.117 -0.112 -0.175  0.024  0.004  0.253 -0.184 -0.782  0.     0.  0.    -1.249],0.044083524,17300,0.011144058,252.33316,0.46788448,100,True,0.0054459227,1.1915647,788458,4.4083524,272139.25,233.27365
583.07965,174,62.86,2140.362,9.359968,1327.3154814243317,2.3373015,1464.5477,14.08554,,209.09254,969.6825,-1,0.16082002,293.59357,583.0796519311531,10.322077,9.359968,4.877299,0.00045358116,1170.9541,[-1.108e-01 -1.144e-01 -1.716e-01  1.872e-02 -9.680e-04  2.468e-01 -1.778e-01 -7.751e-01  0.000e+00  0.000e+00  0.000e+00 -1.244e+00],1.0103616,17400,0.023373015,289.48608,0.045358118,100,True,0.10322077,7.099479,794744,101.03616,96747070.0,143.71536
628.2836,175,67.73,645.21265,9.359966,1339.9405472278595,1.0245974,1221.1716,96.73832,,186.79703,272.73633,-1,0.15077983,386.90656,628.2836063668948,0.18302591,9.359966,96.90774,0.005641699,834.2651,[-1.173e-01 -1.163e-01 -1.705e-01  2.054e-04 -2.038e-02  2.458e-01 -1.722e-01 -7.920e-01  0.000e+00  0.000e+00  0.000e+00 -1.258e+00],0.01773494,17500,0.010245973,241.37704,0.5641699,100,True,0.001830259,1.0337166,801517,1.773494,201365.52,261.9321
644.2315,176,69.44,57371400.0,9.359974,1349.787587404251,88473.73,1210.2439,9.8198e-09,,205.75462,20732468.0,-1,0.18508278,323.8685,644.2314612703549,880293.94,9.359974,1.000019,5.011578e-09,886.37537,[-0.115 -0.118 -0.171  0.003 -0.019  0.246 -0.176 -0.794  0.     0.  0.    -1.268],88472.89,17600,884.7372,320.36298,5.011578e-07,100,True,8802.941,10183507000.0,808461,8847289.0,8.32963e+16,281.1583
565.99927,177,61.01,1117.1166,9.359856,1359.8922781944275,1.5902518,1231.7659,35.61961,,185.91638,497.9538,-1,0.18692015,276.69513,565.9992289858202,5.0047965,9.359856,9.170365,4.1401316e-05,955.07074,[-0.131 -0.111 -0.164 -0.043 -0.07   0.284 -0.154 -0.811  0.     0.  0.    -1.234],0.50920683,17700,0.01590252,289.3041,0.0041401316,100,True,0.050047956,2.8074424,814562,50.920685,13724605.0,196.46948
536.03534,178,57.89,581.9883,9.359904,1370.912010192871,1.0595984,1128.4288,88.17907,,181.90343,221.48215,-1,0.1770547,294.25543,536.0352842936469,0.41212952,9.359904,86.859764,0.0017343565,834.1734,[-0.14  -0.102 -0.171 -0.039 -0.067  0.3   -0.156 -0.845  0.     0.  0.    -1.232],0.028006734,17800,0.010595982,241.77985,0.17343566,100,True,0.0041212947,1.134056,820351,2.8006735,189849.17,197.50665
557.7562,179,60.18,613.05884,9.3599825,1383.2613842487335,1.0873033,1060.7063,85.02272,,176.3399,267.95572,-1,0.16958582,293.77252,557.7562183484803,0.6300038,9.3599825,74.86566,0.0013001806,766.9338,[-0.15  -0.095 -0.179 -0.037 -0.071  0.298 -0.165 -0.854  0.     0.  0.    -1.242],0.05396997,17900,0.010873034,263.9837,0.13001806,100,True,0.0063000377,1.1761562,826369,5.3969975,198162.55,239.54434
552.4444,180,59.57,611.2524,9.359928,1394.3989839553833,1.0816875,1311.5579,88.63376,,199.73532,193.31702,-1,0.16744262,304.01108,552.4444096900414,0.41027597,9.359928,87.423065,0.0017683866,1007.54675,[-0.143 -0.11  -0.176 -0.043 -0.078  0.301 -0.173 -0.859  0.     0.  0.    -1.249],0.029718097,18000,0.010816876,248.43332,0.17683867,100,True,0.0041027595,1.1282383,832326,2.9718099,200251.36,158.97705
