EpLenMean,TimeElapsed,InitialReturnMean,MinIWNorm,EmpiricalD2,Weights,OptimizationReturnMax,StdIW,VarianceInit,MaxIWNorm,ESSClassic,InitialReturnMax,MeanIWNorm,ReturnMeanIW,EpRewMean,Iteration,ESSRenyi,StdIWNorm,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnStd,InitialBound,MaxIW,MeanEntropy,EpisodesSoFar,OptimizationReturnMin,TimestepsSoFar,ReturnStepMax,InitialReturnMin,Bound,LearnableVariance,MinIW,ReturnStepMaxmin,EpThisIter
138.64,3489.5628061294556,1273.4241,0.004553284,1.1440959,[-0.054  0.253 -0.406  0.02  -0.016  0.036 -0.356 -1.056 -0.051  0.  0.    -1.206],1860.3252,0.3962549,-1,0.03008789,88.6001,2323.634,0.011046922,1414.2607,1273.4240817140608,260,87.40526,0.003962549,1.1046921,586511.25,810.11523,366.89398,576.3339,3.008789,0.21057118,26000,,2231344,9.359762,463.30887,668.6362,True,0.4553284,9.359762,100
141.59,3509.124634027481,1302.2028,0.0004655843,2.3217678,[-0.052  0.254 -0.406  0.02  -0.016  0.037 -0.353 -1.057 -0.052  0.  0.    -1.208],1798.0745,3.4566314,-1,0.28871554,17.085806,2279.1257,0.015691208,1930.1578,1302.2027749016781,261,43.07063,0.034566313,1.5691208,6711478.5,821.1515,343.40866,618.4651,28.871555,0.20553622,26100,,2245503,9.359909,481.0513,888.3229,True,0.046558432,9.359909,100
139.29,3525.4977185726166,1282.526,0.0031586636,1.1861385,[-0.055  0.259 -0.407  0.026 -0.009  0.045 -0.346 -1.06  -0.056  0.  0.    -1.213],2075.437,0.50143003,-1,0.034467377,82.526505,2471.291,0.010897256,1439.5315,1282.5260528068427,262,84.30718,0.0050143003,1.0897256,794895.75,886.67194,394.90033,541.1386,3.4467378,0.2009327,26200,,2259432,9.35987,395.85413,632.0867,True,0.31586638,9.35987,100
141.17,3542.1240220069885,1296.0374,0.0009588159,1.3811336,[-0.052  0.258 -0.408  0.024 -0.01   0.039 -0.347 -1.053 -0.062  0.  0.    -1.218],2329.6943,0.88914317,-1,0.06440708,66.4137,2728.455,0.012503153,1677.6626,1296.037284268818,263,72.4043,0.008891432,1.2503152,1910930.2,897.2766,331.48395,477.50073,6.440708,0.19792213,26300,,2273549,9.359946,398.76062,715.7051,True,0.095881596,9.359946,100
141.38,3560.949546813965,1298.4307,0.00036079364,2.5907416,[-0.053  0.26  -0.409  0.023 -0.011  0.036 -0.352 -1.051 -0.063  0.  0.    -1.221],2359.9214,2.85803,-1,0.24227874,21.612877,2643.8577,0.015007237,2045.2715,1298.430652535222,264,38.598988,0.028580302,1.5007238,11754863.0,1014.4943,370.9765,505.27344,24.227875,0.19724113,26400,,2287687,9.359908,283.93634,768.6229,True,0.036079366,9.359908,100
144.99,3580.953359603882,1330.4243,0.003952704,1.0699748,[-0.046  0.26  -0.41   0.024 -0.01   0.033 -0.358 -1.042 -0.061  0.  0.    -1.222],1815.6538,0.2816739,-1,0.02377992,93.194664,2437.8271,0.010423596,1390.8618,1330.4242210655118,265,93.460144,0.0028167393,1.0423595,678197.3,708.25085,366.0042,599.0761,2.377992,0.19715723,26500,,2302186,9.359999,622.1734,634.3584,True,0.39527038,9.359999,100
140.91,3595.1816442012787,1295.4999,0.0026178767,1.2472416,[-0.048  0.262 -0.411  0.025 -0.009  0.036 -0.358 -1.04  -0.061  0.  0.    -1.222],2168.525,0.63948596,-1,0.044535782,75.558945,2623.6377,0.01124382,1529.4133,1295.4997921201978,266,80.176926,0.006394859,1.124382,1357972.2,840.3871,359.8261,508.40863,4.4535785,0.20029734,26600,,2316277,9.359921,455.11273,650.38995,True,0.26178768,9.359921,100
145.51,3610.653920650482,1335.129,0.006753522,1.0269539,[-0.047  0.263 -0.412  0.022 -0.013  0.034 -0.365 -1.04  -0.063  0.  0.    -1.219],1802.8612,0.17971519,-1,0.016532667,97.01124,2337.0671,0.010238837,1376.4751,1335.1290961795476,267,97.37535,0.001797152,1.0238838,464063.4,800.9232,330.07556,634.0089,1.6532668,0.19788228,26700,,2330828,9.359958,534.20593,665.9688,True,0.6753522,9.359958,100
144.22,3624.9924218654633,1324.7828,0.0042636655,1.1403472,[-0.046  0.264 -0.412  0.021 -0.014  0.034 -0.363 -1.038 -0.06   0.  0.    -1.221],1986.8182,0.5006515,-1,0.04003965,82.17042,2567.5442,0.010747877,1449.5498,1324.7827234716617,268,87.69259,0.005006515,1.0747879,749975.75,744.0568,325.1102,554.5194,4.0039654,0.19815683,26800,,2345250,9.359786,580.72595,627.0085,True,0.42636657,9.359786,100
152.47,3644.340119600296,1403.3912,0.0076459716,1.03017,[-0.044  0.264 -0.412  0.021 -0.014  0.033 -0.366 -1.031 -0.061  0.  0.    -1.221],2565.6978,0.17211558,-1,0.019721892,97.32124,3000.2966,0.010374261,1456.4987,1403.3913748823043,269,97.07136,0.0017211557,1.0374261,429317.12,968.79236,416.15457,503.30243,1.9721892,0.19838972,26900,,2360497,9.359975,434.599,542.9328,True,0.7645972,9.359975,100
148.24,3666.106864452362,1361.259,0.006870981,1.0287229,[-0.045  0.265 -0.413  0.02  -0.015  0.034 -0.366 -1.034 -0.063  0.  0.    -1.221],1434.2358,0.14545023,-1,0.014984797,98.00436,2111.8523,0.010192876,1392.4796,1361.2590210120636,270,97.20791,0.0014545023,1.0192875,579452.3,683.6426,278.27487,727.70325,1.4984797,0.19630593,27000,,2375321,9.35989,677.61646,749.8896,True,0.6870981,9.35989,100
144.46,3685.7086193561554,1326.9648,0.0025124254,1.2592435,[-0.043  0.265 -0.414  0.02  -0.015  0.032 -0.366 -1.033 -0.06   0.  0.    -1.223],1836.9916,0.5403647,-1,0.033016056,81.92829,2297.3164,0.011505466,1537.5602,1326.9648211471817,271,79.41276,0.0054036467,1.1505467,712967.25,866.64,322.42883,637.76984,3.3016057,0.19560724,27100,,2389767,9.359962,460.32483,764.1731,True,0.25124255,9.359962,100
140.41,3700.86034822464,1288.7173,0.0026529366,1.2401564,[-0.045  0.265 -0.414  0.016 -0.019  0.032 -0.368 -1.033 -0.06   0.  0.    -1.223],2639.931,0.81692946,-1,0.061096266,67.56382,3117.155,0.011790351,1522.3723,1288.7172838769175,272,80.63499,0.008169295,1.1790352,1054762.1,811.4931,406.85043,353.57086,6.109627,0.19150804,27200,,2403808,9.359868,477.22418,480.97156,True,0.26529366,9.359868,100
146.25,3718.636627435684,1346.5726,0.004157532,1.1002697,[-0.044  0.266 -0.414  0.015 -0.02   0.033 -0.372 -1.035 -0.053  0.  0.    -1.227],1892.6576,0.35121065,-1,0.024069183,90.390915,2305.166,0.010771819,1446.3186,1346.5727546623557,273,90.88681,0.0035121061,1.0771818,408091.22,934.0644,322.53265,655.023,2.4069183,0.18794125,27300,,2418433,9.359973,412.5084,720.9262,True,0.41575322,9.359973,100
147.54,3737.392642736435,1355.8344,0.002321256,1.2047286,[-0.043  0.266 -0.415  0.018 -0.017  0.031 -0.372 -1.031 -0.053  0.  0.    -1.231],2499.0752,0.524817,-1,0.037893392,82.24135,2941.9087,0.011294,1519.933,1355.8343542217563,274,83.00625,0.0052481694,1.1294,657029.2,913.0009,388.634,473.26166,3.7893393,0.18074594,27400,,2433187,9.359979,442.83337,551.22015,True,0.23212561,9.359979,100
147.23,3756.758727312088,1349.783,0.00010082382,6.2294893,[-0.049  0.268 -0.415  0.018 -0.015  0.037 -0.37  -1.034 -0.056  0.  0.    -1.238],1847.2175,6.878505,-1,0.6772905,6.0500355,2383.9849,0.017455194,3061.5532,1349.7829377566452,275,16.052681,0.06878505,1.7455194,156643400.0,813.0156,341.59457,634.5875,67.72905,0.16960709,27500,,2447910,9.359784,536.76733,1276.5009,True,0.010082382,9.359784,100
148.92,3773.064332485199,1369.7603,0.0001227138,5.5313616,[-0.043  0.275 -0.417  0.023 -0.009  0.027 -0.363 -1.038 -0.049  0.  0.    -1.249],1903.4453,8.794088,-1,0.88847953,4.2011313,2466.6816,0.018415933,3493.2537,1369.7601980698646,276,18.078732,0.08794088,1.8415933,285407360.0,806.524,344.41028,629.7557,88.84795,0.1736698,27600,,2462802,9.359933,563.23627,1752.8485,True,0.01227138,9.359933,100
147.86,3788.658262729645,1358.842,0.005345072,1.0534413,[-0.041  0.275 -0.418  0.016 -0.016  0.025 -0.357 -1.045 -0.056  0.  0.    -1.245],2123.312,0.2334029,-1,0.01906068,95.27131,2490.4238,0.010476511,1424.5061,1358.8420124481904,277,94.92698,0.0023340287,1.047651,319287.0,991.7302,362.013,611.7151,1.9060681,0.1748434,27700,,2477588,9.359992,367.11176,657.67505,True,0.5345072,9.359992,100
154.45,3808.3939230442047,1418.043,0.0032280772,1.2421323,[-0.04   0.276 -0.419  0.016 -0.017  0.022 -0.359 -1.047 -0.059  0.  0.    -1.244],1433.5144,0.5907563,-1,0.03353083,78.83373,2109.7683,0.011400986,1618.3595,1418.042879925993,278,80.50672,0.0059075626,1.1400987,962002.8,741.789,303.6844,785.11237,3.3530834,0.17541516,27800,,2493033,9.359994,676.2539,912.9522,True,0.32280773,9.359994,100
143.52,3827.568694114685,1319.7501,0.0013473636,1.1156354,[-0.043  0.28  -0.42   0.014 -0.019  0.025 -0.353 -1.051 -0.058  0.  0.    -1.244],2328.9087,0.4208492,-1,0.036400605,86.75645,2677.6763,0.010771466,1430.7279,1319.7501196890846,279,89.63502,0.004208492,1.0771466,448897.4,970.9824,377.17615,516.44727,3.6400604,0.1775722,27900,,2507385,9.359993,348.7677,582.2501,True,0.13473636,9.359993,100
153.75,3845.8067219257355,1415.4929,0.005872392,1.0618882,[-0.043  0.279 -0.42   0.015 -0.017  0.022 -0.356 -1.047 -0.056  0.  0.    -1.241],2205.354,0.25554213,-1,0.025758404,94.40887,2554.8635,0.010500707,1499.0844,1415.4929297072335,280,94.17187,0.0025554213,1.0500708,513732.88,1065.9834,345.61407,649.03394,2.5758405,0.17699203,28000,,2522760,9.359965,349.50952,709.264,True,0.5872392,9.359965,100
146.47,3862.8725595474243,1347.0103,0.00021274123,15.403049,[-0.041  0.28  -0.421  0.017 -0.016  0.022 -0.356 -1.051 -0.053  0.  0.    -1.242],2010.3298,20.251194,-1,2.034426,2.4839206,2418.6055,0.03232075,4895.69,1347.0103810216501,281,6.492221,0.20251194,3.232075,622850560.0,938.73474,343.16876,621.4288,203.4426,0.18476352,28100,,2537407,9.359957,408.2757,2048.02,True,0.021274123,9.359957,100
145.48,3878.913228750229,1337.0597,0.0009027968,1.4829133,[-0.039  0.282 -0.421  0.018 -0.015  0.021 -0.337 -1.06  -0.041  0.  0.    -1.234],2149.537,0.9653399,-1,0.07144748,60.64622,2591.0361,0.011983644,1648.4807,1337.059579664941,282,67.43483,0.009653399,1.1983644,1681538.4,895.5605,379.1749,559.74866,7.1447477,0.18692145,28200,,2551955,9.35994,441.4991,701.9111,True,0.09027968,9.35994,100
142.08,3897.970358610153,1304.8093,0.0011923866,1.5713782,[-0.041  0.284 -0.422  0.018 -0.016  0.021 -0.344 -1.056 -0.04   0.  0.    -1.232],1816.7515,1.0703319,-1,0.073828645,56.197903,2164.5923,0.012123582,1649.4143,1304.8093239024483,283,63.6384,0.010703319,1.2123584,2249393.2,956.9685,325.4531,655.4317,7.3828645,0.19109458,28300,,2566163,9.359996,347.84088,835.38934,True,0.11923867,9.359996,100
144.95,3915.1594927310944,1331.9489,0.00162609,1.818566,[-0.036  0.287 -0.424  0.014 -0.02   0.019 -0.341 -1.057 -0.026  0.  0.    -1.228],2115.079,1.8781146,-1,0.16081044,35.827267,2492.9673,0.0140331015,1821.9126,1331.9489008253188,284,54.98838,0.018781144,1.4033101,3400417.0,954.0608,319.10553,584.0587,16.081045,0.19400011,28400,,2580658,9.359973,377.88815,813.35114,True,0.16260901,9.359973,100
152.37,3932.968006134033,1400.3265,0.00015038229,3.2938662,[-0.036  0.286 -0.424  0.019 -0.014  0.023 -0.345 -1.058 -0.024  0.  0.    -1.225],2673.8489,4.445275,-1,0.35462025,12.303615,2958.733,0.016650379,2600.4807,1400.3265304901463,285,30.35946,0.044452757,1.665038,44836652.0,1115.4426,379.21402,512.7066,35.462025,0.19183502,28500,,2595895,9.35993,284.88403,989.53845,True,0.015038229,9.35993,100
145.97,3950.705974340439,1338.4847,0.0013841209,1.2156225,[-0.034  0.287 -0.424  0.014 -0.02   0.027 -0.349 -1.055 -0.023  0.  0.    -1.227],1856.4307,0.57337517,-1,0.039304007,79.32457,2236.4849,0.01123092,1515.87,1338.484651733939,286,82.262375,0.0057337517,1.1230922,746120.06,958.4305,381.80502,667.5392,3.9304008,0.19018556,28600,,2610492,9.359991,380.05414,776.11725,True,0.13841209,9.359991,100
152.39,3967.068990468979,1400.5966,0.0014872758,2.2152689,[-0.038  0.287 -0.425  0.013 -0.02   0.029 -0.352 -1.059 -0.023  0.  0.    -1.229],2139.6772,2.1786296,-1,0.20522904,31.280516,2676.1333,0.014698748,2118.2363,1400.596533211973,287,45.141247,0.021786297,1.4698749,7374081.5,864.1404,358.61472,597.7565,20.522905,0.19393277,28700,,2625731,9.35995,536.4562,923.3071,True,0.14872758,9.35995,100
141.01,3981.595225095749,1292.7227,0.00040560856,2.8044136,[-0.035  0.291 -0.426  0.016 -0.018  0.033 -0.349 -1.063 -0.01   0.  0.    -1.225],1903.2054,4.27307,-1,0.37942368,10.780475,2279.8584,0.014853508,2316.5947,1292.722707386177,288,35.658077,0.0427307,1.4853508,50677616.0,916.06976,408.2818,608.7653,37.942368,0.19928129,28800,,2639832,9.359957,376.65295,1171.2133,True,0.040560856,9.359957,100
139.78,3996.3337461948395,1282.605,0.002451025,1.3831487,[-0.039  0.288 -0.426  0.014 -0.02   0.039 -0.362 -1.073 -0.014  0.  0.    -1.22 ],1913.0476,0.87962216,-1,0.06929517,62.672306,2409.5383,0.011397735,1534.9369,1282.6049245059842,289,72.298805,0.0087962225,1.1397734,1337816.1,786.1142,399.76596,559.7435,6.929517,0.19634998,28900,,2653810,9.359963,496.49072,684.79877,True,0.2451025,9.359963,100
146.54,4010.5767900943756,1345.2673,0.00029985525,3.8161538,[-0.035  0.286 -0.426  0.016 -0.017  0.035 -0.374 -1.072 -0.017  0.  0.    -1.223],2094.5835,5.6850586,-1,0.5643474,7.6714177,2406.5137,0.016387196,2330.5605,1345.267364993883,290,26.204395,0.05685059,1.6387198,51418308.0,1033.3372,417.46545,623.3134,56.43474,0.19069816,29000,,2668464,9.359993,311.93018,920.22485,True,0.029985525,9.359993,100
135.18,4025.448806285858,1239.4287,0.0033231985,1.2436095,[-0.044  0.287 -0.428  0.022 -0.011  0.044 -0.382 -1.074 -0.022  0.  0.    -1.228],1563.5457,0.62451917,-1,0.04243374,76.92496,1921.3059,0.01140271,1456.3127,1239.4287105274648,291,80.41109,0.006245191,1.140271,1014404.7,881.6685,339.5403,663.03687,4.243374,0.1882023,29100,,2681982,9.359956,357.7602,813.53656,True,0.33231986,9.359956,100
142.89,4039.7212014198303,1308.2906,0.0002939871,2.4879496,[-0.04   0.287 -0.429  0.021 -0.012  0.044 -0.385 -1.074 -0.024  0.  0.    -1.231],1899.4333,3.9248943,-1,0.39727062,12.805722,2378.712,0.0150413215,2150.6802,1308.2906163238051,292,40.19374,0.039248943,1.504132,27342272.0,829.012,392.6501,594.677,39.727062,0.18611178,29200,,2696271,9.359916,479.27863,1025.0807,True,0.029398711,9.359916,100
148.29,4059.869907140732,1361.0273,0.005773206,1.092103,[-0.047  0.288 -0.429  0.021 -0.012  0.046 -0.382 -1.071 -0.026  0.  0.    -1.233],1852.2175,0.33276287,-1,0.025211617,90.725204,2332.5151,0.010407502,1434.9183,1361.02743045039,293,91.56645,0.0033276288,1.0407501,557248.6,880.72974,381.2226,661.2728,2.5211618,0.1817727,29300,,2711100,9.359959,480.29767,703.64874,True,0.5773206,9.359959,100
142.43,4075.548942565918,1302.3718,0.0018394565,1.1902921,[-0.047  0.287 -0.429  0.019 -0.014  0.045 -0.385 -1.069 -0.025  0.  0.    -1.237],1944.8556,0.52711993,-1,0.034389008,81.22859,2441.6472,0.010965168,1447.2491,1302.371912926018,294,84.01299,0.0052711987,1.0965167,801798.9,805.5803,389.5382,569.8778,3.4389007,0.17970441,29400,,2725343,9.359994,496.79163,648.09436,True,0.18394566,9.359994,100
140.02,4089.4499773979187,1283.855,0.001494421,1.9254051,[-0.049  0.287 -0.429  0.018 -0.016  0.047 -0.389 -1.071 -0.022  0.  0.    -1.239],1651.304,2.2640853,-1,0.21804993,23.60113,2157.6082,0.0125839105,1713.108,1283.8550051996938,295,51.937122,0.02264085,1.2583911,5760914.5,777.5508,368.51282,636.57245,21.804993,0.17771746,29500,,2739345,9.359864,506.30423,814.9456,True,0.1494421,9.359864,100
146.04,4103.113729000092,1338.0726,0.004797547,1.0861202,[-0.055  0.287 -0.429  0.02  -0.014  0.049 -0.394 -1.07  -0.023  0.  0.    -1.241],1828.4779,0.2879432,-1,0.018198417,93.01704,2325.2822,0.010509175,1428.9683,1338.0726770608082,296,92.07084,0.0028794322,1.0509175,604467.7,841.2684,405.87192,640.488,1.8198419,0.17525432,29600,,2753949,9.359927,496.80435,701.9658,True,0.47975475,9.359927,100
145.03,4117.65519785881,1327.9829,0.0039350796,1.0982659,[-0.055  0.291 -0.431  0.021 -0.012  0.049 -0.392 -1.072 -0.023  0.  0.    -1.244],2276.5908,0.3911859,-1,0.02703888,87.8362,2570.8057,0.010511995,1413.9294,1327.9830237403419,297,91.052635,0.003911859,1.0511997,480744.12,1033.7681,391.20935,556.7414,2.703888,0.17239934,29700,,2768452,9.359943,294.21484,605.6822,True,0.393508,9.359943,100
145.43,4132.541908979416,1333.2585,0.00606468,1.019195,[-0.055  0.292 -0.432  0.021 -0.013  0.047 -0.393 -1.067 -0.023  0.  0.    -1.247],2271.75,0.15864885,-1,0.018642189,97.57332,2767.9756,0.010059961,1350.3253,1333.2585693854196,298,98.11665,0.0015864884,1.0059961,478859.22,837.0329,412.99435,502.8659,1.864219,0.17217973,29800,,2782995,9.359974,496.22568,512.0009,True,0.606468,9.359974,100
146.18,4145.515870332718,1336.3773,0.0056061745,1.0485862,[-0.055  0.293 -0.432  0.021 -0.012  0.047 -0.392 -1.069 -0.023  0.  0.    -1.247],2429.5322,0.22316045,-1,0.016948389,95.81346,2825.3364,0.010675859,1437.8674,1336.377310878067,299,95.3665,0.0022316044,1.067586,427750.2,940.57306,398.32465,488.77643,1.694839,0.16937117,29900,,2797613,9.35992,395.80432,569.9199,True,0.56061745,9.35992,100
152.28,4161.040382146835,1396.9281,0.0053504864,1.0330006,[-0.053  0.293 -0.433  0.021 -0.012  0.044 -0.395 -1.067 -0.026  0.  0.    -1.25 ],2093.459,0.17872126,-1,0.015939098,97.05576,2534.0957,0.010261226,1446.9229,1396.928011367951,300,96.80537,0.0017872127,1.0261227,461213.7,956.2912,405.53262,636.69934,1.5939097,0.16674015,30000,,2812841,9.359936,440.63684,674.252,True,0.53504866,9.359936,100
146.29,4175.438707828522,1340.7251,0.000797251,2.0510035,[-0.051  0.294 -0.434  0.021 -0.012  0.043 -0.395 -1.068 -0.025  0.  0.    -1.252],1819.421,1.4257494,-1,0.08948508,48.325264,2140.7075,0.0137876775,1844.2678,1340.7252873579716,301,48.756622,0.014257493,1.3787678,2951545.0,1019.4387,356.91748,698.513,8.948508,0.14739436,30100,,2827470,9.35999,321.2865,924.53485,True,0.0797251,9.35999,100
148.39,4189.131750822067,1360.9064,0.004752618,1.0881466,[-0.046  0.295 -0.434  0.021 -0.012  0.043 -0.385 -1.055 -0.018  0.  0.    -1.272],1959.8344,0.29103544,-1,0.02411931,92.65643,2299.5615,0.010337843,1437.311,1360.9064891035064,302,91.89938,0.0029103544,1.0337844,444069.97,1021.1794,395.568,671.0381,2.411931,0.14695176,30200,,2842309,9.3599825,339.72714,717.6799,True,0.4752618,9.3599825,100
149.27,4204.457853078842,1367.727,0.0044338913,1.1627874,[-0.045  0.295 -0.434  0.021 -0.012  0.04  -0.385 -1.056 -0.018  0.  0.    -1.272],3173.61,0.41893572,-1,0.023011032,87.56334,3522.57,0.011116206,1565.818,1367.7269673011988,303,86.000244,0.0041893567,1.1116204,782508.4,1018.76697,471.50278,310.95593,2.3011034,0.14623314,30300,,2857236,9.359867,348.96005,426.27405,True,0.44338915,9.359867,100
150.42,4217.010036468506,1379.7781,0.002474842,1.1238279,[-0.044  0.295 -0.434  0.018 -0.015  0.038 -0.383 -1.057 -0.018  0.  0.    -1.273],2238.6743,0.4210526,-1,0.039251987,86.72786,2617.26,0.010763295,1483.4097,1379.7781531046965,304,88.98159,0.004210526,1.0763295,556634.6,1001.1925,401.40503,594.6002,3.9251988,0.14745341,30400,,2872278,9.359947,378.58575,651.03656,True,0.24748419,9.359947,100
150.92,4230.139586687088,1383.8961,0.0025361164,1.245879,[-0.047  0.295 -0.435  0.02  -0.014  0.04  -0.383 -1.055 -0.016  0.  0.    -1.271],2040.4237,0.7090154,-1,0.057674885,71.43237,2601.5923,0.011211561,1566.3167,1383.8961575889102,305,80.26461,0.0070901546,1.1211562,1157714.6,822.7276,413.57602,603.41846,5.7674885,0.14966531,30500,,2887370,9.359972,561.1686,695.1557,True,0.25361165,9.359972,100
149.1,4243.537037611008,1366.1211,0.0038613838,1.1909117,[-0.046  0.296 -0.435  0.017 -0.017  0.042 -0.383 -1.057 -0.017  0.  0.    -1.269],1598.7905,0.47665784,-1,0.043630313,83.98492,2163.4548,0.01091548,1516.6997,1366.1211050274112,306,83.969284,0.004766579,1.091548,792848.0,801.45685,336.81583,717.08466,4.3630314,0.14978844,30600,,2902280,9.359869,564.66425,808.4134,True,0.38613838,9.359869,100
146.22,4257.527766704559,1337.271,0.006593613,1.0503285,[-0.045  0.295 -0.435  0.017 -0.016  0.04  -0.381 -1.061 -0.016  0.  0.    -1.269],1617.4581,0.20422646,-1,0.015775321,96.22537,2031.9197,0.010311451,1389.8179,1337.2709103346401,307,95.20831,0.0020422644,1.031145,401358.6,922.8094,350.98386,727.695,1.5775322,0.15080972,30700,,2916902,9.359965,414.46155,765.09076,True,0.6593613,9.359965,100
149.38,4272.148823738098,1368.4368,0.0032294781,1.1640872,[-0.047  0.297 -0.436  0.018 -0.015  0.043 -0.38  -1.061 -0.016  0.  0.    -1.268],2069.3093,0.4372484,-1,0.030218055,86.36429,2463.6768,0.011004146,1517.4926,1368.436689562684,308,85.90422,0.004372484,1.1004146,714440.4,974.0694,458.21725,629.3337,3.0218055,0.14939274,30800,,2931840,9.359958,394.36734,720.0531,True,0.32294783,9.359958,100
153.11,4288.189559221268,1403.9861,0.002956676,1.1441619,[-0.045  0.298 -0.437  0.019 -0.015  0.043 -0.378 -1.062 -0.017  0.  0.    -1.27 ],2917.1667,0.4683717,-1,0.037993886,84.305595,3331.0642,0.010855407,1571.592,1403.9860999414843,309,87.400215,0.004683717,1.0855409,1061415.5,990.0886,420.93884,404.66687,3.7993886,0.14766653,30900,,2947151,9.359949,413.89746,502.66516,True,0.29566762,9.359949,100
146.53,4301.728707075119,1343.1782,0.0016490989,1.4105893,[-0.043  0.298 -0.437  0.021 -0.012  0.042 -0.381 -1.061 -0.013  0.  0.    -1.271],1953.5712,0.88459355,-1,0.05441679,65.185905,2460.8452,0.012104395,1637.8071,1343.1782758852614,310,70.89236,0.008845935,1.2104393,1154231.2,835.9041,325.8427,604.9247,5.441679,0.148729,31000,,2961804,9.359991,507.27408,760.9964,True,0.1649099,9.359991,100
148.33,4316.177293777466,1360.2368,0.0043049697,1.1240964,[-0.041  0.297 -0.437  0.02  -0.013  0.038 -0.378 -1.063 -0.01   0.  0.    -1.27 ],2131.1792,0.39641714,-1,0.032260943,88.54091,2618.4036,0.011019182,1524.5503,1360.236823568817,311,88.96034,0.0039641713,1.1019182,766974.7,873.01245,423.89798,574.71594,3.2260942,0.14974971,31100,,2976637,9.359914,487.22443,691.71405,True,0.430497,9.359914,100
152.01,4332.005970954895,1389.7028,0.0045316303,1.1133093,[-0.037  0.297 -0.438  0.021 -0.013  0.035 -0.381 -1.063 -0.014  0.  0.    -1.269],2033.0864,0.37325248,-1,0.026652562,89.40854,2532.9468,0.010844623,1524.8739,1389.702955071334,312,89.8223,0.0037325248,1.0844622,714682.94,889.8426,384.541,629.8189,2.6652563,0.1503142,31200,,2991838,9.359737,499.8603,723.0939,True,0.45316306,9.359737,100
153.58,4347.988368034363,1410.9786,0.006014433,1.0454624,[-0.034  0.298 -0.439  0.021 -0.012  0.034 -0.382 -1.061 -0.011  0.  0.    -1.269],3043.4268,0.23740958,-1,0.018182466,95.03354,3365.9058,0.010385152,1505.8528,1410.9787178130157,313,95.65146,0.0023740958,1.0385152,627098.5,1088.4998,508.6087,401.2071,1.8182466,0.14904577,31300,,3007196,9.359969,322.47894,473.38293,True,0.60144335,9.359969,100
142.65,4362.769669532776,1307.5117,0.0036940225,1.2492176,[-0.033  0.298 -0.439  0.02  -0.014  0.032 -0.383 -1.058 -0.015  0.  0.    -1.27 ],1892.4027,0.68452454,-1,0.043407235,70.75328,2262.5234,0.010646912,1447.8502,1307.5116513608455,314,80.0501,0.006845244,1.0646912,1314628.0,937.3909,367.65356,628.7547,4.3407235,0.14737529,31400,,3021461,9.359985,370.12073,689.2143,True,0.36940226,9.359985,100
155.42,4377.918978691101,1425.4637,0.0049036047,1.1455836,[-0.037  0.3   -0.439  0.018 -0.016  0.035 -0.376 -1.058 -0.017  0.  0.    -1.272],2158.1748,0.48606247,-1,0.032532673,83.119385,2509.7412,0.010785719,1561.765,1425.463740301675,315,87.29175,0.004860624,1.078572,702209.4,1073.8972,416.2272,672.54144,3.2532673,0.1457122,31500,,3037003,9.359869,351.56647,755.8976,True,0.49036047,9.359869,100
150.31,4392.136903762817,1375.4209,0.0053327302,1.0723346,[-0.037  0.301 -0.44   0.014 -0.019  0.034 -0.375 -1.059 -0.015  0.  0.    -1.273],2844.2725,0.30328014,-1,0.022152063,92.61917,3293.8176,0.010743414,1478.9666,1375.4209944472561,316,93.25447,0.0030328014,1.0743414,506771.44,925.87573,393.40842,387.2757,2.2152064,0.1427743,31600,,3052034,9.359923,449.5453,455.7066,True,0.53327304,9.359923,100
149.38,4405.912317276001,1368.2189,0.005935005,1.0623561,[-0.036  0.301 -0.44   0.016 -0.017  0.034 -0.376 -1.06  -0.014  0.  0.    -1.276],1843.3693,0.2630603,-1,0.018570917,93.97825,2369.8652,0.0103922095,1421.6038,1368.2189519953008,317,94.130394,0.002630603,1.0392209,525620.8,841.723,385.81076,657.2592,1.8570918,0.14549054,31700,,3066972,9.359993,526.496,688.81305,True,0.5935005,9.359993,100
143.41,4419.301687717438,1314.9108,0.002231171,1.1704395,[-0.034  0.301 -0.441  0.014 -0.02   0.033 -0.377 -1.061 -0.014  0.  0.    -1.273],2570.524,0.5397867,-1,0.040240407,80.52297,2938.5376,0.010975405,1439.2771,1314.910737552511,318,85.437996,0.005397867,1.0975405,750935.94,946.8972,424.73886,433.34943,4.0240407,0.14519675,31800,,3081313,9.359953,368.01358,485.5437,True,0.2231171,9.359953,100
152.76,4432.319232940674,1401.6477,0.0035032104,1.1135553,[-0.036  0.3   -0.44   0.014 -0.02   0.035 -0.382 -1.062 -0.013  0.  0.    -1.274],2155.5735,0.32302263,-1,0.019584335,91.9013,2570.429,0.010881431,1515.9865,1401.6477259257485,319,89.80245,0.0032302267,1.0881431,588091.6,986.7922,459.20792,630.51904,1.9584335,0.14578193,31900,,3096589,9.3599415,414.85547,702.25195,True,0.35032105,9.3599415,100
