IterType,ESSRenyi,VarNormIw,VarDiscRet,J,VarVanillaIw,VarRet,BatchSize,MaxVanillaIw,MinVanillaIw,Bound,AvgDiscRet,ESSClassic,VarJ,MinNormIw,AvgNormIw,EpsThisIter,eRenyi2,VanillaAvgRet,AvgRet,AvgEpLen,AvgVanillaIw,MaxNormIw
2,500.0,5.4391416e-20,0.014898603377276234,4999.8857,,0.014898603377276234,500,1.0,1.0,4756.9307,4999.885754756717,299.999969473632,0.121860184,0.0033333334,0.0033333336,100,1.0,4999.885754756717,4999.885754756717,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.01733030084220335,4999.8877,,0.01733030084220335,500,1.0,1.0,4789.4824,4999.88714442532,400.0,0.13148376,0.0025,0.0024999997,100,1.0,4999.88714442532,4999.88714442532,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.017677060202021633,4999.885,,0.017677060202021633,500,1.0,1.0,4811.6924,4999.884485915922,500.00000664260017,0.1328228,0.002,0.0020000003,100,1.0,4999.884485915922,4999.884485915922,500.0,1.0,0.002
2,500.0,3.5044917e-18,35784.041099396934,4980.9546,,35784.041099396934,500,1.0,1.0,4560.144,4980.954835370001,100.0,188.2185,0.01,0.009999998,100,1.0,4980.954835370001,4980.954835370001,498.12,1.0,0.01
2,500.0,2.179301e-19,17892.26425293655,4990.426,,17892.26425293655,500,1.0,1.0,4692.8677,4990.4256820534165,200.00000010221265,133.42714,0.005,0.0049999994,100,1.0,4990.4256820534165,4990.4256820534165,499.06,1.0,0.005
2,500.0,5.4391416e-20,11928.17039223349,4993.5776,,11928.17039223349,500,1.0,1.0,4750.6226,4993.57754793613,299.999969473632,109.034,0.0033333334,0.0033333336,100,1.0,4993.57754793613,4993.57754793613,499.37333333333333,1.0,0.0033333334
2,500.0,5.434597e-20,40187.811852255494,4983.49,,40187.811852255494,500,1.0,1.0,4773.085,4983.490588806703,400.0,200.21823,0.0025,0.0024999997,100,1.0,4983.490588806703,4983.490588806703,498.37,1.0,0.0025
1,485.98277678588914,1.3481376e-07,32177.31423159888,4996.451,0.03286443,32177.31423159888,500,1.2335858,0.24860477,4805.5645,4986.7725031642385,483.72925667945754,47.180668,0.0005035163,0.0020000003,100,1.028843,4986.7725031642385,4986.7725031642385,498.696,0.98747456,0.002498466
2,500.0,3.5044917e-18,0.018923486101864097,4999.883,,0.018923486101864097,500,1.0,1.0,4579.0723,4999.882517518356,100.0,0.13683735,0.01,0.009999998,100,1.0,4999.882517518356,4999.882517518356,500.0,1.0,0.01
2,500.0,2.179301e-19,0.01522406629780154,4999.884,,0.01522406629780154,500,1.0,1.0,4702.3257,4999.884337554545,200.00000010221265,0.12305287,0.005,0.0049999994,100,1.0,4999.884337554545,4999.884337554545,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.013970009318721029,4999.8887,,0.013970009318721029,500,1.0,1.0,4756.9336,4999.888085187768,299.999969473632,0.11798578,0.0033333334,0.0033333336,100,1.0,4999.888085187768,4999.888085187768,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.012628715777984915,4999.8896,,0.012628715777984915,500,1.0,1.0,4789.4844,4999.889485867302,400.0,0.112231016,0.0025,0.0024999997,100,1.0,4999.889485867302,4999.889485867302,500.0,1.0,0.0025
1,499.9985098883215,1.3317862e-11,0.01210797917370994,4999.891,3.3305944e-06,0.01210797917370994,500,1.0045166,0.99240166,4811.6987,4999.8906305404535,499.998342785248,0.10977299,0.0019844668,0.002,100,1.000003,4999.8906305404535,4999.8906305404535,500.0,1.0001696,0.0020086926
2,500.0,3.5044917e-18,0.009601770806590288,4999.894,,0.009601770806590288,500,1.0,1.0,4579.0835,4999.894618849863,100.0,0.09751453,0.01,0.009999998,100,1.0,4999.894618849863,4999.894618849863,500.0,1.0,0.01
2,500.0,2.179301e-19,3296.6804560869855,4995.835,,3296.6804560869855,500,1.0,1.0,4698.277,4995.834887424711,200.00000010221265,57.273014,0.005,0.0049999994,100,1.0,4995.834887424711,4995.834887424711,499.6,1.0,0.005
2,500.0,5.4391416e-20,2197.7950861238173,4997.189,,2197.7950861238173,500,1.0,1.0,4754.234,4997.18899156516,299.999969473632,46.802456,0.0033333334,0.0033333336,100,1.0,4997.18899156516,4997.18899156516,499.73333333333335,1.0,0.0033333334
2,500.0,5.434597e-20,1648.3412826523852,4997.8633,,1648.3412826523852,500,1.0,1.0,4787.458,4997.8634837916925,400.0,40.548996,0.0025,0.0024999997,100,1.0,4997.8634837916925,4997.8634837916925,499.8,1.0,0.0025
1,498.4635979190118,1.1336183e-08,1318.6816235216943,4999.022,0.0028402878,1318.6816235216943,500,1.0702356,0.53959304,4810.54,4998.271593969333,498.5898101920888,19.571863,0.0010779996,0.002,100,1.0030823,4998.271593969333,4998.271593969333,499.84,1.0011007,0.0021381178
2,500.0,3.5044917e-18,0.051211764863298856,4999.841,,0.051211764863298856,500,1.0,1.0,4579.0303,4999.841348362838,100.0,0.22516164,0.01,0.009999998,100,1.0,4999.841348362838,4999.841348362838,500.0,1.0,0.01
2,500.0,2.179301e-19,0.03179442502480126,4999.873,,0.03179442502480126,500,1.0,1.0,4702.315,4999.873296090019,200.00000010221265,0.1778578,0.005,0.0049999994,100,1.0,4999.873296090019,4999.873296090019,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.024568374751210136,4999.8823,,0.024568374751210136,500,1.0,1.0,4756.9272,4999.882247785966,299.999969473632,0.15647835,0.0033333334,0.0033333336,100,1.0,4999.882247785966,4999.882247785966,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.021927114634389122,4999.885,,0.021927114634389122,500,1.0,1.0,4789.4795,4999.884328395096,400.0,0.14789432,0.0025,0.0024999997,100,1.0,4999.884328395096,4999.884328395096,500.0,1.0,0.0025
1,499.99994039536233,1.0312346e-12,0.025353995383468976,4999.8867,2.577887e-07,0.025353995383468976,500,1.0008292,0.9975573,4811.6943,4999.885552488288,499.99985258360414,0.15886156,0.0019951789,0.002,100,1.0000001,4999.885552488288,4999.885552488288,500.0,0.99996775,0.002001723
2,500.0,3.5044917e-18,0.012765706442177905,4999.8965,,0.012765706442177905,500,1.0,1.0,4579.086,4999.897106124732,100.0,0.11242704,0.01,0.009999998,100,1.0,4999.897106124732,4999.897106124732,500.0,1.0,0.01
2,500.0,2.179301e-19,0.016117865361646836,4999.888,,0.016117865361646836,500,1.0,1.0,4702.33,4999.888279709061,200.00000010221265,0.12664117,0.005,0.0049999994,100,1.0,4999.888279709061,4999.888279709061,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.014258140044782484,4999.8945,,0.014258140044782484,500,1.0,1.0,4756.9395,4999.893945287975,299.999969473632,0.11921699,0.0033333334,0.0033333336,100,1.0,4999.893945287975,4999.893945287975,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.013821600196851844,4999.8945,,0.013821600196851844,500,1.0,1.0,4789.4893,4999.894618991453,400.0,0.11742028,0.0025,0.0024999997,100,1.0,4999.894618991453,4999.894618991453,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.014346101887211927,4999.895,,0.014346101887211927,500,1.0,1.0,4811.7026,4999.894513212538,500.00000664260017,0.11965534,0.002,0.0020000003,100,1.0,4999.894513212538,4999.894513212538,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.011338499233662066,4999.8853,,0.011338499233662066,500,1.0,1.0,4579.0747,4999.885088829784,100.0,0.10595084,0.01,0.009999998,100,1.0,4999.885088829784,4999.885088829784,500.0,1.0,0.01
2,500.0,2.179301e-19,0.011608957763525671,4999.894,,0.011608957763525671,500,1.0,1.0,4702.336,4999.894028657082,200.00000010221265,0.107479915,0.005,0.0049999994,100,1.0,4999.894028657082,4999.894028657082,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.011896710422211958,4999.8975,,0.011896710422211958,500,1.0,1.0,4756.9424,4999.897406816854,299.999969473632,0.10888286,0.0033333334,0.0033333336,100,1.0,4999.897406816854,4999.897406816854,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.012236425446263105,4999.9,,0.012236425446263105,500,1.0,1.0,4789.4946,4999.899244514899,400.0,0.110474534,0.0025,0.0024999997,100,1.0,4999.899244514899,4999.899244514899,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.011646633000581283,4999.9014,,0.011646633000581283,500,1.0,1.0,4811.709,4999.900615927093,500.00000664260017,0.107803464,0.002,0.0020000003,100,1.0,4999.900615927093,4999.900615927093,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.013875570724251978,4999.8813,,0.013875570724251978,500,1.0,1.0,4579.071,4999.881566460535,100.0,0.11722719,0.01,0.009999998,100,1.0,4999.881566460535,4999.881566460535,500.0,1.0,0.01
2,500.0,2.179301e-19,0.01114810232311801,4999.8936,,0.01114810232311801,500,1.0,1.0,4702.3354,4999.893104063251,200.00000010221265,0.10533908,0.005,0.0049999994,100,1.0,4999.893104063251,4999.893104063251,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.010801554811292626,4999.893,,0.010801554811292626,500,1.0,1.0,4756.938,4999.892934396197,299.999969473632,0.1037733,0.0033333334,0.0033333336,100,1.0,4999.892934396197,4999.892934396197,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.011050885067468399,4999.8945,,0.011050885067468399,500,1.0,1.0,4789.4893,4999.894688062499,400.0,0.10500458,0.0025,0.0024999997,100,1.0,4999.894688062499,4999.894688062499,500.0,1.0,0.0025
1,499.9993443497672,6.742114e-12,0.011190337635848998,4999.8955,1.685332e-06,0.011190337635848998,500,1.0034999,0.99603355,4811.703,4999.894182864364,499.9991266474084,0.10560302,0.0019921807,0.002,100,1.0000013,4999.894182864364,4999.894182864364,500.0,0.999943,0.0020071142
2,500.0,3.5044917e-18,0.024702934969608584,4999.8706,,0.024702934969608584,500,1.0,1.0,4579.06,4999.870530998341,100.0,0.15639707,0.01,0.009999998,100,1.0,4999.870530998341,4999.870530998341,500.0,1.0,0.01
2,500.0,2.179301e-19,0.017125241225077675,4999.8916,,0.017125241225077675,500,1.0,1.0,4702.3335,4999.891584606537,200.00000010221265,0.13053943,0.005,0.0049999994,100,1.0,4999.891584606537,4999.891584606537,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.015562084708272018,4999.8857,,0.015562084708272018,500,1.0,1.0,4756.9307,4999.885765733993,299.999969473632,0.124541044,0.0033333334,0.0033333336,100,1.0,4999.885765733993,4999.885765733993,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.014130099729518886,4999.8916,,0.014130099729518886,500,1.0,1.0,4789.4863,4999.891528449362,400.0,0.118719175,0.0025,0.0024999997,100,1.0,4999.891528449362,4999.891528449362,500.0,1.0,0.0025
1,499.9989867230923,9.638669e-12,0.012953521063084845,4999.894,2.4094863e-06,0.012953521063084845,500,1.0034897,0.9942412,4811.7017,4999.893634719628,499.9988081988056,0.11352652,0.0019885562,0.0019999999,100,1.000002,4999.893634719628,4999.893634719628,500.0,0.99996287,0.002007054
2,500.0,3.5044917e-18,0.014966556591297472,4999.885,,0.014966556591297472,500,1.0,1.0,4579.074,4999.884754701612,100.0,0.12171339,0.01,0.009999998,100,1.0,4999.884754701612,4999.884754701612,500.0,1.0,0.01
2,500.0,2.179301e-19,0.014303882264785066,4999.8877,,0.014303882264785066,500,1.0,1.0,4702.3296,4999.887811673867,200.00000010221265,0.11929184,0.005,0.0049999994,100,1.0,4999.887811673867,4999.887811673867,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.01633288732581115,4999.877,,0.01633288732581115,500,1.0,1.0,4756.922,4999.877259689888,299.999969473632,0.12758775,0.0033333334,0.0033333336,100,1.0,4999.877259689888,4999.877259689888,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.014202153094924654,4999.8833,,0.014202153094924654,500,1.0,1.0,4789.478,4999.883519633179,400.0,0.11901945,0.0025,0.0024999997,100,1.0,4999.883519633179,4999.883519633179,500.0,1.0,0.0025
1,499.9994039542628,6.0813386e-12,0.014466430855534129,4999.882,1.5203208e-06,0.014466430855534129,500,1.0034829,0.99505967,4811.6895,4999.880979507018,499.9992166893306,0.120004326,0.0019901309,0.002,100,1.0000012,4999.880979507018,4999.880979507018,500.0,0.9999943,0.0020069773
2,500.0,3.5044917e-18,0.014169796295572766,4999.881,,0.014169796295572766,500,1.0,1.0,4579.0703,4999.881187847027,100.0,0.11844669,0.01,0.009999998,100,1.0,4999.881187847027,4999.881187847027,500.0,1.0,0.01
2,500.0,2.179301e-19,0.020913415708054463,4999.882,,0.020913415708054463,500,1.0,1.0,4702.3237,4999.881937034005,200.00000010221265,0.14423753,0.005,0.0049999994,100,1.0,4999.881937034005,4999.881937034005,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.01791512987413532,4999.8843,,0.01791512987413532,500,1.0,1.0,4756.929,4999.884274666479,299.999969473632,0.13361225,0.0033333334,0.0033333336,100,1.0,4999.884274666479,4999.884274666479,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.017157728258629185,4999.8857,,0.017157728258629185,500,1.0,1.0,4789.4805,4999.885384962328,400.0,0.13081513,0.0025,0.0024999997,100,1.0,4999.885384962328,4999.885384962328,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.015553834861565561,4999.888,,0.015553834861565561,500,1.0,1.0,4811.696,4999.887653805287,500.00000664260017,0.12458064,0.002,0.0020000003,100,1.0,4999.887653805287,4999.887653805287,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.012891693873820814,4999.8965,,0.012891693873820814,500,1.0,1.0,4579.086,4999.8961330212305,100.0,0.112963974,0.01,0.009999998,100,1.0,4999.8961330212305,4999.8961330212305,500.0,1.0,0.01
2,500.0,2.179301e-19,0.01577294803083159,4999.891,,0.01577294803083159,500,1.0,1.0,4702.333,4999.891003056418,200.00000010221265,0.12528561,0.005,0.0049999994,100,1.0,4999.891003056418,4999.891003056418,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.014248672965321063,4999.894,,0.014248672965321063,500,1.0,1.0,4756.939,4999.893736264884,299.999969473632,0.119173944,0.0033333334,0.0033333336,100,1.0,4999.893736264884,4999.893736264884,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.013300248723386057,4999.8916,,0.013300248723386057,500,1.0,1.0,4789.4863,4999.891389959363,400.0,0.11518548,0.0025,0.0024999997,100,1.0,4999.891389959363,4999.891389959363,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.012860111629929326,4999.894,,0.012860111629929326,500,1.0,1.0,4811.7017,4999.893247721139,500.00000664260017,0.11329881,0.002,0.0020000003,100,1.0,4999.893247721139,4999.893247721139,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.01110358003751298,4999.8916,,0.01110358003751298,500,1.0,1.0,4579.081,4999.891784050985,100.0,0.104833335,0.01,0.009999998,100,1.0,4999.891784050985,4999.891784050985,500.0,1.0,0.01
2,500.0,2.179301e-19,0.010738890154832295,4999.8926,,0.010738890154832295,500,1.0,1.0,4702.3345,4999.892478540211,200.00000010221265,0.10336436,0.005,0.0049999994,100,1.0,4999.892478540211,4999.892478540211,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.0107346420832414,4999.891,,0.0107346420832414,500,1.0,1.0,4756.936,4999.890437568377,299.999969473632,0.10343127,0.0033333334,0.0033333336,100,1.0,4999.890437568377,4999.890437568377,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.012424114115540922,4999.8877,,0.012424114115540922,500,1.0,1.0,4789.4824,4999.888097075214,400.0,0.111327626,0.0025,0.0024999997,100,1.0,4999.888097075214,4999.888097075214,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.01201682263978285,4999.893,,0.01201682263978285,500,1.0,1.0,4811.7007,4999.892631585464,500.00000664260017,0.10951235,0.002,0.0020000003,100,1.0,4999.892631585464,4999.892631585464,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.012504744884338143,4999.888,,0.012504744884338143,500,1.0,1.0,4579.0776,4999.888553506942,100.0,0.111259304,0.01,0.009999998,100,1.0,4999.888553506942,4999.888553506942,500.0,1.0,0.01
2,500.0,2.179301e-19,0.02822583265058375,4999.88,,0.02822583265058375,500,1.0,1.0,4702.322,4999.880337157613,200.00000010221265,0.1675622,0.005,0.0049999994,100,1.0,4999.880337157613,4999.880337157613,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.022907619776653086,4999.8877,,0.022907619776653086,500,1.0,1.0,4756.9326,4999.888021906205,299.999969473632,0.15108235,0.0033333334,0.0033333336,100,1.0,4999.888021906205,4999.888021906205,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.03300969710444165,4999.882,,0.03300969710444165,500,1.0,1.0,4789.4766,4999.882283015352,400.0,0.1814514,0.0025,0.0024999997,100,1.0,4999.882283015352,4999.882283015352,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.02824419598635063,4999.8853,,0.02824419598635063,500,1.0,1.0,4811.693,4999.885068563288,500.00000664260017,0.16788596,0.002,0.0020000003,100,1.0,4999.885068563288,4999.885068563288,500.0,1.0,0.002
2,500.0,3.5044917e-18,249990.54270765715,4949.9062,,249990.54270765715,500,1.0,1.0,4529.0957,4949.906282938865,100.0,497.48428,0.01,0.009999998,100,1.0,4949.906282938865,4949.906282938865,495.01,1.0,0.01
2,500.0,2.179301e-19,124994.41946332615,4974.889,,124994.41946332615,500,1.0,1.0,4677.331,4974.888682954267,200.00000010221265,352.6605,0.005,0.0049999994,100,1.0,4974.888682954267,4974.888682954267,497.505,1.0,0.005
2,500.0,5.4391416e-20,83329.83060264633,4983.2285,,83329.83060264633,500,1.0,1.0,4740.2734,4983.22824205951,299.999969473632,288.18747,0.0033333334,0.0033333336,100,1.0,4983.22824205951,4983.22824205951,498.33666666666664,1.0,0.0033333334
2,500.0,5.434597e-20,62497.45650266446,4987.3984,,62497.45650266446,500,1.0,1.0,4776.993,4987.398069823972,400.0,249.68224,0.0025,0.0024999997,100,1.0,4987.398069823972,4987.398069823972,498.7525,1.0,0.0025
1,489.0301488437386,9.811504e-08,49997.878186668706,4995.2725,0.024512079,49997.878186668706,500,1.3006597,0.31360647,4804.9814,4989.893555456457,488.0526259751446,103.38006,0.0006274263,0.0019999999,100,1.0224319,4989.893555456457,4989.893555456457,499.002,0.9996599,0.0026022042
2,500.0,3.5044917e-18,0.008541399981673204,4999.9087,,0.008541399981673204,500,1.0,1.0,4579.098,4999.90910798967,100.0,0.09193259,0.01,0.009999998,100,1.0,4999.90910798967,4999.90910798967,500.0,1.0,0.01
2,500.0,2.179301e-19,0.01072599955594239,4999.9014,,0.01072599955594239,500,1.0,1.0,4702.3433,4999.901528322646,200.00000010221265,0.103294395,0.005,0.0049999994,100,1.0,4999.901528322646,4999.901528322646,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.010277866486603667,4999.902,,0.010277866486603667,500,1.0,1.0,4756.947,4999.901480794291,299.999969473632,0.101204775,0.0033333334,0.0033333336,100,1.0,4999.901480794291,4999.901480794291,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.011842164067789488,4999.8926,,0.011842164067789488,500,1.0,1.0,4789.4873,4999.8929400757925,400.0,0.10867426,0.0025,0.0024999997,100,1.0,4999.8929400757925,4999.8929400757925,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.011816430892994268,4999.892,,0.011816430892994268,500,1.0,1.0,4811.6997,4999.891600954652,500.00000664260017,0.108589806,0.002,0.0020000003,100,1.0,4999.891600954652,4999.891600954652,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.011834536697032267,4999.903,,0.011834536697032267,500,1.0,1.0,4579.0923,4999.9033072948605,100.0,0.10825865,0.01,0.009999998,100,1.0,4999.9033072948605,4999.9033072948605,500.0,1.0,0.01
2,500.0,2.179301e-19,0.011142532872838238,4999.9004,,0.011142532872838238,500,1.0,1.0,4702.3423,4999.900517846731,200.00000010221265,0.10530665,0.005,0.0049999994,100,1.0,4999.900517846731,4999.900517846731,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.010270036120336617,4999.897,,0.010270036120336617,500,1.0,1.0,4756.942,4999.8967240968595,299.999969473632,0.1011818,0.0033333334,0.0033333336,100,1.0,4999.8967240968595,4999.8967240968595,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.011043586541386975,4999.8955,,0.011043586541386975,500,1.0,1.0,4789.49,4999.895172912423,400.0,0.104957834,0.0025,0.0024999997,100,1.0,4999.895172912423,4999.895172912423,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.012007198271622237,4999.891,,0.012007198271622237,500,1.0,1.0,4811.6987,4999.8906352956,500.00000664260017,0.10947155,0.002,0.0020000003,100,1.0,4999.8906352956,4999.8906352956,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.01304675862094466,4999.8975,,0.01304675862094466,500,1.0,1.0,4579.087,4999.897249788725,100.0,0.11366282,0.01,0.009999998,100,1.0,4999.897249788725,4999.897249788725,500.0,1.0,0.01
2,500.0,2.179301e-19,0.010585542638041396,4999.907,,0.010585542638041396,500,1.0,1.0,4702.349,4999.907396169487,200.00000010221265,0.102641985,0.005,0.0049999994,100,1.0,4999.907396169487,4999.907396169487,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.012607948018812216,4999.9014,,0.012607948018812216,500,1.0,1.0,4756.9463,4999.901052557734,299.999969473632,0.112104125,0.0033333334,0.0033333336,100,1.0,4999.901052557734,4999.901052557734,500.0,1.0,0.0033333334
2,500.0,5.434597e-20,0.012077192429602784,4999.901,,0.012077192429602784,500,1.0,1.0,4789.4956,4999.900795084631,400.0,0.1097623,0.0025,0.0024999997,100,1.0,4999.900795084631,4999.900795084631,500.0,1.0,0.0025
1,500.0,5.431875e-20,0.013877449781279739,4999.898,,0.013877449781279739,500,1.0,1.0,4811.7056,4999.897435153406,500.00000664260017,0.117689766,0.002,0.0020000003,100,1.0,4999.897435153406,4999.897435153406,500.0,1.0,0.002
2,500.0,3.5044917e-18,0.016630319031142888,4999.8867,,0.016630319031142888,500,1.0,1.0,4579.076,4999.8868014129175,100.0,0.12830755,0.01,0.009999998,100,1.0,4999.8868014129175,4999.8868014129175,500.0,1.0,0.01
2,500.0,2.179301e-19,0.013038818339666287,4999.8926,,0.013038818339666287,500,1.0,1.0,4702.3345,4999.892196234263,200.00000010221265,0.11389919,0.005,0.0049999994,100,1.0,4999.892196234263,4999.892196234263,500.0,1.0,0.005
2,500.0,5.4391416e-20,0.012848338170629532,4999.8936,,0.012848338170629532,500,1.0,1.0,4756.9385,4999.893363236558,299.999969473632,0.11315796,0.0033333334,0.0033333336,100,1.0,4999.893363236558,4999.893363236558,500.0,1.0,0.0033333334
