MinVanillaIw,VarDiscRet,AvgNormIw,MaxVanillaIw,MinNormIw,VanillaAvgRet,J,BatchSize,eRenyi2,EpsThisIter,Bound,VarVanillaIw,VarRet,IterType,MaxNormIw,AvgRet,AvgDiscRet,AvgVanillaIw,VarNormIw,ESSRenyi,AvgEpLen,VarJ,ESSClassic
1.0,1462.2469546814777,0.0033333336,1.0,0.0033333334,4997.004367811217,4997.0044,500,1.0,100,4754.0493,,1462.2469546814777,2,0.0033333334,4997.004367811217,4997.004367811217,1.0,5.4391416e-20,500.0,499.73,38.17556,299.999969473632
1.0,1097.2101685610082,0.0024999997,1.0,0.0025,4997.6927765009805,4997.6934,500,1.0,100,4787.288,,1097.2101685610082,2,0.0025,4997.6927765009805,4997.6927765009805,1.0,5.434597e-20,500.0,499.7975,33.082733,400.0
0.6274413,878.0470121124306,0.002,1.057428,0.001252995,4998.113910279136,4998.629,500,1.0021683,100,4810.233,0.002206746,878.0470121124306,1,0.0021116748,4998.113910279136,4998.113910279136,1.0015064,8.8004475e-09,498.91819678767075,499.838,19.450089,498.9045531439783
1.0,0.08704008813546008,0.009999998,1.0,0.01,4999.758408854978,4999.758,500,1.0,100,4578.9473,,0.08704008813546008,2,0.01,4999.758408854978,4999.758408854978,1.0,3.5044917e-18,500.0,500.0,0.29353926,100.0
1.0,0.07680128256283898,0.0049999994,1.0,0.005,4999.780867795502,4999.7812,500,1.0,100,4702.223,,0.07680128256283898,2,0.005,4999.780867795502,4999.780867795502,1.0,2.179301e-19,500.0,500.0,0.27644253,200.00000010221265
1.0,0.08381313949119301,0.0033333336,1.0,0.0033333334,4999.790166771494,4999.79,500,1.0,100,4756.835,,0.08381313949119301,2,0.0033333334,4999.790166771494,4999.790166771494,1.0,5.4391416e-20,500.0,500.0,0.289025,299.999969473632
1.0,0.07388779074339961,0.0024999997,1.0,0.0025,4999.790217508427,4999.79,500,1.0,100,4789.385,,0.07388779074339961,2,0.0025,4999.790217508427,4999.790217508427,1.0,5.434597e-20,500.0,500.0,0.2714855,400.0
0.99044436,0.08449723416427762,0.002,1.0027224,0.0019809587,4999.786200303904,4999.787,500,1.0000043,100,4811.5947,3.5034807e-06,0.08449723416427762,1,0.0020055159,4999.786200303904,4999.786200303904,0.9999646,1.401491e-11,499.99785424199666,500.0,0.2891737,499.99821408779127
1.0,249980.3118984242,0.009999998,1.0,0.01,4949.804672111024,4949.8047,500,1.0,100,4528.994,,249980.3118984242,2,0.01,4949.804672111024,4949.804672111024,1.0,3.5044917e-18,500.0,495.01,497.47412,100.0
1.0,124989.1928304658,0.0049999994,1.0,0.005,4974.784011874076,4974.784,500,1.0,100,4677.226,,124989.1928304658,2,0.005,4974.784011874076,4974.784011874076,1.0,2.179301e-19,500.0,497.505,352.65317,200.00000010221265
1.0,83326.35278500292,0.0033333336,1.0,0.0033333334,4983.123117634098,4983.123,500,1.0,100,4740.168,,83326.35278500292,2,0.0033333334,4983.123117634098,4983.123117634098,1.0,5.4391416e-20,500.0,498.33666666666664,288.18155,299.999969473632
1.0,62494.456371270775,0.0024999997,1.0,0.0025,4987.276695740859,4987.277,500,1.0,100,4776.8716,,62494.456371270775,2,0.0025,4987.276695740859,4987.276695740859,1.0,5.434597e-20,500.0,498.7525,249.67622,400.0
0.62812334,49995.53140341128,0.0019999999,1.3826365,0.0012543965,4989.773563574281,4991.6167,500,1.0090296,100,4802.5767,0.010950119,49995.53140341128,1,0.0027612003,4989.773563574281,4989.773563574281,1.001475,4.3671555e-08,495.5255888399753,499.002,182.23724,494.61072589707925
1.0,129655.50826599295,0.009999998,1.0,0.01,4963.769994158746,4963.7695,500,1.0,100,4542.959,,129655.50826599295,2,0.01,4963.769994158746,4963.769994158746,1.0,3.5044917e-18,500.0,496.41,358.27213,100.0
1.0,64827.84892557163,0.0049999994,1.0,0.005,4981.775574162462,4981.7754,500,1.0,100,4684.2173,,64827.84892557163,2,0.005,4981.775574162462,4981.775574162462,1.0,2.179301e-19,500.0,498.205,253.97575,200.00000010221265
1.0,43218.47373488632,0.0033333336,1.0,0.0033333334,4987.772457318745,4987.7725,500,1.0,100,4744.8174,,43218.47373488632,2,0.0033333334,4987.772457318745,4987.772457318745,1.0,5.4391416e-20,500.0,498.80333333333334,207.54378,299.999969473632
1.0,32413.904417168986,0.0024999997,1.0,0.0025,4990.775046815117,4990.7754,500,1.0,100,4780.37,,32413.904417168986,2,0.0025,4990.775046815117,4990.775046815117,1.0,5.434597e-20,500.0,499.1025,179.8134,400.0
0.16314635,62109.23681765635,0.002,1.2615836,0.00032284722,4984.060218207068,4996.403,500,1.0332788,100,4805.105,0.0351112,62109.23681765635,1,0.0024965238,4984.060218207068,4984.060218207068,1.0106722,1.3749442e-07,483.8964942659422,498.432,54.608517,483.41650191806093
1.0,0.04460176993713287,0.009999998,1.0,0.01,4999.816628343038,4999.8164,500,1.0,100,4579.006,,0.04460176993713287,2,0.01,4999.816628343038,4999.816628343038,1.0,3.5044917e-18,500.0,500.0,0.21015875,100.0
1.0,0.04583861276414499,0.0049999994,1.0,0.005,4999.793607109935,4999.794,500,1.0,100,4702.236,,0.04583861276414499,2,0.005,4999.793607109935,4999.793607109935,1.0,2.179301e-19,500.0,500.0,0.21357727,200.00000010221265
1.0,0.042383350989680275,0.0033333336,1.0,0.0033333334,4999.799568578326,4999.8,500,1.0,100,4756.8447,,0.042383350989680275,2,0.0033333334,4999.799568578326,4999.799568578326,1.0,5.4391416e-20,500.0,500.0,0.20554301,299.999969473632
1.0,0.042638969658847725,0.0024999997,1.0,0.0025,4999.7988647933025,4999.799,500,1.0,100,4789.3936,,0.042638969658847725,2,0.0025,4999.7988647933025,4999.7988647933025,1.0,5.434597e-20,500.0,500.0,0.20624198,400.0
0.9990729,0.041692217674801774,0.002,1.0015111,0.001998159,4999.798677661954,4999.7993,500,1.0000001,100,4811.607,8.034703e-08,0.041692217674801774,1,0.0020030355,4999.798677661954,4999.798677661954,0.9999933,3.2139656e-13,499.99994039536233,500.0,0.20395403,499.9999218503057
1.0,0.03698602140757645,0.009999998,1.0,0.01,4999.802836803184,4999.8027,500,1.0,100,4578.992,,0.03698602140757645,2,0.01,4999.802836803184,4999.802836803184,1.0,3.5044917e-18,500.0,500.0,0.19136263,100.0
1.0,28567.847246326997,0.0049999994,1.0,0.005,4987.862930600311,4987.863,500,1.0,100,4690.3047,,28567.847246326997,2,0.005,4987.862930600311,4987.862930600311,1.0,2.179301e-19,500.0,498.81,168.59717,200.00000010221265
1.0,19045.233375883417,0.0033333336,1.0,0.0033333334,4991.846232625329,4991.846,500,1.0,100,4748.891,,19045.233375883417,2,0.0033333334,4991.846232625329,4991.846232625329,1.0,5.4391416e-20,500.0,499.20666666666665,137.77426,299.999969473632
1.0,14283.863105989802,0.0024999997,1.0,0.0025,4993.832195197651,4993.8325,500,1.0,100,4783.4272,,14283.863105989802,2,0.0025,4993.832195197651,4993.832195197651,1.0,5.434597e-20,500.0,499.405,119.36562,400.0
0.26997036,11427.085301581103,0.002,1.149069,0.0005397579,4995.025611649655,4998.515,500,1.0101638,100,4809.369,0.011456828,11427.085301581103,1,0.0022973598,4995.025611649655,4995.025611649655,1.0003388,4.579628e-08,494.96923954916457,499.524,28.86356,494.3514317249438
1.0,0.07098942523432117,0.009999998,1.0,0.01,4999.753388597977,4999.754,500,1.0,100,4578.9434,,0.07098942523432117,2,0.01,4999.753388597977,4999.753388597977,1.0,3.5044917e-18,500.0,500.0,0.26508558,100.0
1.0,2817.1056442289378,0.0049999994,1.0,0.005,4995.443458967168,4995.4434,500,1.0,100,4697.8853,,2817.1056442289378,2,0.005,4995.443458967168,4995.443458967168,1.0,2.179301e-19,500.0,499.575,52.943565,200.00000010221265
1.0,1879.2220502466553,0.0033333336,1.0,0.0033333334,4996.903924958162,4996.904,500,1.0,100,4753.9487,,1879.2220502466553,2,0.0033333334,4996.903924958162,4996.903924958162,1.0,5.4391416e-20,500.0,499.71666666666664,43.277695,299.999969473632
1.0,1409.7893318103193,0.0024999997,1.0,0.0025,4997.619015722495,4997.6187,500,1.0,100,4787.2134,,1409.7893318103193,2,0.0025,4997.619015722495,4997.619015722495,1.0,5.434597e-20,500.0,499.7875,37.500206,400.0
0.45076996,1128.0498582395333,0.002,1.0624641,0.0009057899,4998.0584106768765,4998.9277,500,1.0033501,100,4810.4204,0.0044453586,1128.0498582395333,1,0.0021349455,4998.0584106768765,4998.0584106768765,0.995308,1.794948e-08,498.3305236451626,499.83,15.641841,497.7708072471641
1.0,0.034550791317955326,0.009999998,1.0,0.01,4999.777853188131,4999.7773,500,1.0,100,4578.967,,0.034550791317955326,2,0.01,4999.777853188131,4999.777853188131,1.0,3.5044917e-18,500.0,500.0,0.18496406,100.0
1.0,0.035102589094041826,0.0049999994,1.0,0.005,4999.804919954515,4999.8047,500,1.0,100,4702.2466,,0.035102589094041826,2,0.005,4999.804919954515,4999.804919954515,1.0,2.179301e-19,500.0,500.0,0.18689029,200.00000010221265
1.0,0.04004629853731761,0.0033333336,1.0,0.0033333334,4999.800949026174,4999.801,500,1.0,100,4756.8457,,0.04004629853731761,2,0.0033333334,4999.800949026174,4999.800949026174,1.0,5.4391416e-20,500.0,500.0,0.19978033,299.999969473632
1.0,0.040071410770550805,0.0024999997,1.0,0.0025,4999.802134147986,4999.8027,500,1.0,100,4789.3975,,0.040071410770550805,2,0.0025,4999.802134147986,4999.802134147986,1.0,5.434597e-20,500.0,500.0,0.19993423,400.0
1.0,0.039995037045271215,0.0020000003,1.0,0.002,4999.799490757071,4999.8003,500,1.0,100,4811.608,,0.039995037045271215,1,0.002,4999.799490757071,4999.799490757071,1.0,5.431875e-20,500.0,500.0,0.19979368,500.00000664260017
1.0,0.032535348857681515,0.009999998,1.0,0.01,4999.812166273155,4999.812,500,1.0,100,4579.0015,,0.032535348857681515,2,0.01,4999.812166273155,4999.812166273155,1.0,3.5044917e-18,500.0,500.0,0.17946811,100.0
1.0,0.039816470323898255,0.0049999994,1.0,0.005,4999.799391222756,4999.8,500,1.0,100,4702.2417,,0.039816470323898255,2,0.005,4999.799391222756,4999.799391222756,1.0,2.179301e-19,500.0,500.0,0.19904356,200.00000010221265
1.0,83325.68479497246,0.0033333336,1.0,0.0033333334,4983.092972432093,4983.0933,500,1.0,100,4740.138,,83325.68479497246,2,0.0033333334,4983.092972432093,4983.092972432093,1.0,5.4391416e-20,500.0,498.33666666666664,288.18036,299.999969473632
1.0,62534.81407134315,0.0024999997,1.0,0.0025,4986.9170753658655,4986.917,500,1.0,100,4776.5117,,62534.81407134315,2,0.0025,4986.9170753658655,4986.9170753658655,1.0,5.434597e-20,500.0,498.72,249.75682,400.0
0.91611373,50029.414772459066,0.002,1.6216184,0.0018246201,4989.493850470718,4990.3433,500,1.0041901,100,4801.7573,0.004976536,50029.414772459066,1,0.0032297708,4989.493850470718,4989.493850470718,1.0041693,1.9741188e-08,497.91369812780687,498.976,203.96631,497.5493537409143
1.0,0.06280219026987782,0.009999998,1.0,0.01,4999.808723812512,4999.8086,500,1.0,100,4578.998,,0.06280219026987782,2,0.01,4999.808723812512,4999.808723812512,1.0,3.5044917e-18,500.0,500.0,0.24935445,100.0
1.0,0.0923060904019791,0.0049999994,1.0,0.005,4999.776653516217,4999.7764,500,1.0,100,4702.2183,,0.0923060904019791,2,0.005,4999.776653516217,4999.776653516217,1.0,2.179301e-19,500.0,500.0,0.30306318,200.00000010221265
1.0,44667.28237220156,0.0033333336,1.0,0.0033333334,4987.5782982195415,4987.578,500,1.0,100,4744.623,,44667.28237220156,2,0.0033333334,4987.5782982195415,4987.5782982195415,1.0,5.4391416e-20,500.0,498.78333333333336,210.99382,299.999969473632
1.0,33500.550995115234,0.0024999997,1.0,0.0025,4990.633101343348,4990.633,500,1.0,100,4780.2275,,33500.550995115234,2,0.0025,4990.633101343348,4990.633101343348,1.0,5.434597e-20,500.0,499.0875,182.80263,400.0
0.33377963,26800.442403309575,0.0019999999,1.2016804,0.0006703916,4992.463049409849,4997.342,500,1.0165682,100,4807.597,0.01887842,26800.442403309575,1,0.0024135578,4992.463049409849,4992.463049409849,0.99577516,7.6155814e-08,491.8509234494333,499.27,54.894268,490.67676371305294
1.0,0.041169683394041784,0.009999998,1.0,0.01,4999.785440103391,4999.7856,500,1.0,100,4578.975,,0.041169683394041784,2,0.01,4999.785440103391,4999.785440103391,1.0,3.5044917e-18,500.0,500.0,0.20189045,100.0
1.0,0.03681426059639786,0.0049999994,1.0,0.005,4999.791852624795,4999.792,500,1.0,100,4702.234,,0.03681426059639786,2,0.005,4999.791852624795,4999.791852624795,1.0,2.179301e-19,500.0,500.0,0.19139591,200.00000010221265
1.0,0.03690156644610166,0.0033333336,1.0,0.0033333334,4999.785908757729,4999.786,500,1.0,100,4756.831,,0.03690156644610166,2,0.0033333334,4999.785908757729,4999.785908757729,1.0,5.4391416e-20,500.0,500.0,0.19177431,299.999969473632
1.0,62494.814397662325,0.0024999997,1.0,0.0025,4987.29167588146,4987.292,500,1.0,100,4776.8867,,62494.814397662325,2,0.0025,4987.29167588146,4987.29167588146,1.0,5.434597e-20,500.0,498.7525,249.67696,400.0
0.45268515,49995.844865452826,0.002,1.3193802,0.00090887066,4989.7907609426975,4992.7646,500,1.0149058,100,4803.175,0.015609967,49995.844865452826,1,0.0026489624,4989.7907609426975,4989.7907609426975,0.9961487,6.292361e-08,492.65655482309757,499.002,157.15045,492.2716668913501
1.0,0.045337186962338814,0.009999998,1.0,0.01,4999.789478250413,4999.7896,500,1.0,100,4578.979,,0.045337186962338814,2,0.01,4999.789478250413,4999.789478250413,1.0,3.5044917e-18,500.0,500.0,0.21186425,100.0
1.0,0.04148491575901042,0.0049999994,1.0,0.005,4999.800294858013,4999.801,500,1.0,100,4702.2427,,0.04148491575901042,2,0.005,4999.800294858013,4999.800294858013,1.0,2.179301e-19,500.0,500.0,0.20317988,200.00000010221265
1.0,0.04079057747849772,0.0033333336,1.0,0.0033333334,4999.793243335678,4999.794,500,1.0,100,4756.839,,0.04079057747849772,2,0.0033333334,4999.793243335678,4999.793243335678,1.0,5.4391416e-20,500.0,500.0,0.2016415,299.999969473632
1.0,0.03830509973302485,0.0024999997,1.0,0.0025,4999.804361258803,4999.8047,500,1.0,100,4789.3994,,0.03830509973302485,2,0.0025,4999.804361258803,4999.804361258803,1.0,5.434597e-20,500.0,500.0,0.19547643,400.0
1.0,0.03704938836809479,0.0020000003,1.0,0.002,4999.805474429835,4999.806,500,1.0,100,4811.614,,0.03704938836809479,1,0.002,4999.805474429835,4999.805474429835,1.0,5.431875e-20,500.0,500.0,0.1922927,500.00000664260017
1.0,4359.846819571804,0.009999998,1.0,0.01,4993.1814684245965,4993.1816,500,1.0,100,4572.371,,4359.846819571804,2,0.01,4993.1814684245965,4993.1814684245965,1.0,3.5044917e-18,500.0,499.35,65.698135,100.0
1.0,2180.111654806576,0.0049999994,1.0,0.005,4996.509043970224,4996.5093,500,1.0,100,4698.951,,2180.111654806576,2,0.005,4996.509043970224,4996.509043970224,1.0,2.179301e-19,500.0,499.675,46.574776,200.00000010221265
1.0,2417.7935551456753,0.0033333336,1.0,0.0033333334,4995.799540811886,4995.7993,500,1.0,100,4752.844,,2417.7935551456753,2,0.0033333334,4995.799540811886,4995.799540811886,1.0,5.4391416e-20,500.0,499.6066666666667,49.089046,299.999969473632
1.0,64234.43819498796,0.0024999997,1.0,0.0025,4984.293098798839,4984.293,500,1.0,100,4773.8877,,64234.43819498796,2,0.0025,4984.293098798839,4984.293098798839,1.0,5.434597e-20,500.0,498.4575,253.12813,400.0
0.2513382,51400.41388880026,0.0019999999,1.3249631,0.0005073638,4987.396563068144,4992.134,500,1.0233117,100,4801.7607,0.026157998,51400.41388880026,1,0.0026746364,4987.396563068144,4987.396563068144,0.9907612,1.0659246e-07,488.6096614450731,498.766,134.09753,487.0471186927179
1.0,0.055167170171623404,0.009999998,1.0,0.01,4999.770449624076,4999.7705,500,1.0,100,4578.96,,0.055167170171623404,2,0.01,4999.770449624076,4999.770449624076,1.0,3.5044917e-18,500.0,500.0,0.23371796,100.0
1.0,0.04577753106695922,0.0049999994,1.0,0.005,4999.79679505157,4999.7964,500,1.0,100,4702.2383,,0.04577753106695922,2,0.005,4999.79679505157,4999.79679505157,1.0,2.179301e-19,500.0,500.0,0.21343608,200.00000010221265
1.0,0.041536695303674306,0.0033333336,1.0,0.0033333334,4999.807804721622,4999.8076,500,1.0,100,4756.8525,,0.041536695303674306,2,0.0033333334,4999.807804721622,4999.807804721622,1.0,5.4391416e-20,500.0,500.0,0.20348155,299.999969473632
1.0,0.039619215460987046,0.0024999997,1.0,0.0025,4999.807581835792,4999.8076,500,1.0,100,4789.4023,,0.039619215460987046,2,0.0025,4999.807581835792,4999.807581835792,1.0,5.434597e-20,500.0,500.0,0.19881119,400.0
1.0,0.037741892063267696,0.0020000003,1.0,0.002,4999.811068598272,4999.8115,500,1.0,100,4811.619,,0.037741892063267696,1,0.002,4999.811068598272,4999.811068598272,1.0,5.431875e-20,500.0,500.0,0.19408984,500.00000664260017
1.0,0.049786893589315775,0.009999998,1.0,0.01,4999.778408123974,4999.7783,500,1.0,100,4578.968,,0.049786893589315775,2,0.01,4999.778408123974,4999.778408123974,1.0,3.5044917e-18,500.0,500.0,0.22201985,100.0
1.0,0.04760528501903557,0.0049999994,1.0,0.005,4999.77779730479,4999.7773,500,1.0,100,4702.219,,0.04760528501903557,2,0.005,4999.77779730479,4999.77779730479,1.0,2.179301e-19,500.0,500.0,0.21762832,200.00000010221265
1.0,0.04308548132007993,0.0033333336,1.0,0.0033333334,4999.794805236401,4999.795,500,1.0,100,4756.84,,0.04308548132007993,2,0.0033333334,4999.794805236401,4999.794805236401,1.0,5.4391416e-20,500.0,500.0,0.20721656,299.999969473632
1.0,0.043228999472875375,0.0024999997,1.0,0.0025,4999.798348942505,4999.798,500,1.0,100,4789.3926,,0.043228999472875375,2,0.0025,4999.798348942505,4999.798348942505,1.0,5.434597e-20,500.0,500.0,0.20764981,400.0
1.0,0.04614096150073638,0.0020000003,1.0,0.002,4999.795920132683,4999.797,500,1.0,100,4811.6045,,0.04614096150073638,1,0.002,4999.795920132683,4999.795920132683,1.0,5.431875e-20,500.0,500.0,0.21459016,500.00000664260017
1.0,0.04216898798369374,0.009999998,1.0,0.01,4999.795270666028,4999.795,500,1.0,100,4578.9844,,0.04216898798369374,2,0.01,4999.795270666028,4999.795270666028,1.0,3.5044917e-18,500.0,500.0,0.20433158,100.0
1.0,0.039459167325558535,0.0049999994,1.0,0.005,4999.794877139179,4999.795,500,1.0,100,4702.237,,0.039459167325558535,2,0.005,4999.794877139179,4999.794877139179,1.0,2.179301e-19,500.0,500.0,0.1981477,200.00000010221265
1.0,280.86787678993534,0.0033333336,1.0,0.0033333334,4998.8323139481445,4998.833,500,1.0,100,4755.878,,280.86787678993534,2,0.0033333334,4998.8323139481445,4998.8323139481445,1.0,5.4391416e-20,500.0,499.9066666666667,16.731163,299.999969473632
1.0,210.66538504398156,0.0024999997,1.0,0.0025,4999.0787227487635,4999.078,500,1.0,100,4788.673,,210.66538504398156,2,0.0025,4999.0787227487635,4999.0787227487635,1.0,5.434597e-20,500.0,499.93,14.496166,400.0
0.94032854,168.53802282752096,0.0019999999,1.0155035,0.0018814844,4999.222729938073,4999.2446,500,1.0001072,100,4811.0425,9.712083e-05,168.53802282752096,1,0.0020319005,4999.222729938073,4999.222729938073,0.9995603,3.8882514e-10,499.94642116634503,499.944,12.493061,499.9515591366382
1.0,0.0667042330392522,0.009999998,1.0,0.01,4999.742822928207,4999.7427,500,1.0,100,4578.932,,0.0667042330392522,2,0.01,4999.742822928207,4999.742822928207,1.0,3.5044917e-18,500.0,500.0,0.25697678,100.0
1.0,0.054068190652891056,0.0049999994,1.0,0.005,4999.774030709713,4999.774,500,1.0,100,4702.216,,0.054068190652891056,2,0.005,4999.774030709713,4999.774030709713,1.0,2.179301e-19,500.0,500.0,0.23193836,200.00000010221265
1.0,0.045762166197944945,0.0033333336,1.0,0.0033333334,4999.790663950436,4999.7905,500,1.0,100,4756.8354,,0.045762166197944945,2,0.0033333334,4999.790663950436,4999.790663950436,1.0,5.4391416e-20,500.0,500.0,0.2135579,299.999969473632
1.0,0.045598917109931705,0.0024999997,1.0,0.0025,4999.794674792356,4999.7944,500,1.0,100,4789.389,,0.045598917109931705,2,0.0025,4999.794674792356,4999.794674792356,1.0,5.434597e-20,500.0,500.0,0.21327436,400.0
1.0,0.04501201673656418,0.0020000003,1.0,0.002,4999.79295270778,4999.7935,500,1.0,100,4811.601,,0.04501201673656418,1,0.002,4999.79295270778,4999.79295270778,1.0,5.431875e-20,500.0,500.0,0.21195446,500.00000664260017
1.0,0.053973551941972064,0.009999998,1.0,0.01,4999.781331133619,4999.781,500,1.0,100,4578.97,,0.053973551941972064,2,0.01,4999.781331133619,4999.781331133619,1.0,3.5044917e-18,500.0,500.0,0.23117703,100.0
1.0,0.04351928528222877,0.0049999994,1.0,0.005,4999.801098712176,4999.801,500,1.0,100,4702.2427,,0.04351928528222877,2,0.005,4999.801098712176,4999.801098712176,1.0,2.179301e-19,500.0,500.0,0.20809647,200.00000010221265
1.0,83719.42458348477,0.0033333336,1.0,0.0033333334,4981.945214500812,4981.946,500,1.0,100,4738.9907,,83719.42458348477,2,0.0033333334,4981.945214500812,4981.945214500812,1.0,5.4391416e-20,500.0,498.22,288.86044,299.999969473632
1.0,62797.118433686024,0.0024999997,1.0,0.0025,4986.411584164452,4986.411,500,1.0,100,4776.006,,62797.118433686024,2,0.0025,4986.411584164452,4986.411584164452,1.0,5.434597e-20,500.0,498.665,250.28008,400.0
0.8169269,50241.13354777142,0.002,1.2860085,0.0016353689,4989.082803457922,4990.079,500,1.0049399,100,4801.423,0.0052724504,50241.13354777142,1,0.002574402,4989.082803457922,4989.082803457922,0.99907357,2.1128933e-08,497.5421845216284,498.932,201.36426,497.37804701830777
1.0,0.06555875363633616,0.009999998,1.0,0.01,4999.789765094241,4999.7896,500,1.0,100,4578.979,,0.06555875363633616,2,0.01,4999.789765094241,4999.789765094241,1.0,3.5044917e-18,500.0,500.0,0.25474492,100.0
1.0,0.04878578561035461,0.0049999994,1.0,0.005,4999.821297328777,4999.8213,500,1.0,100,4702.263,,0.04878578561035461,2,0.005,4999.821297328777,4999.821297328777,1.0,2.179301e-19,500.0,500.0,0.22031751,200.00000010221265
1.0,83326.90253390343,0.0033333336,1.0,0.0033333334,4983.13966952872,4983.1396,500,1.0,100,4740.1846,,83326.90253390343,2,0.0033333334,4983.13966952872,4983.13966952872,1.0,5.4391416e-20,500.0,498.33666666666664,288.18246,299.999969473632
1.0,62763.592319794596,0.0024999997,1.0,0.0025,4986.465001220894,4986.465,500,1.0,100,4776.0596,,62763.592319794596,2,0.0025,4986.465001220894,4986.465001220894,1.0,5.434597e-20,500.0,498.67,250.21327,400.0
