MinNormIw,AvgDiscRet,ESSClassic,ESSRenyi,VarNormIw,VarJ,Bound,MaxVanillaIw,BatchSize,MinVanillaIw,VarRet,AvgNormIw,VarVanillaIw,eRenyi2,AvgVanillaIw,VarDiscRet,AvgEpLen,AvgRet,J,MaxNormIw
0.009999999,-5.2295945351943376e-14,94.73396353671869,nan,8.761229e-19,1070.307,-304.4051,1.0930483e-22,100,1.0930483e-22,1157128.658816997,0.009999998,,nan,1.0930484e-22,1157128.658816997,139.29,1382.98257339818,-2.861023e-06,0.009999999
0.01,2.205524651799351e-13,100.0,nan,3.5044917e-18,1128.9955,-303.95148,1.0,100,1.0,1287505.8479843868,0.009999998,,nan,1.0,1287505.8479843868,139.84,1388.499996731272,1.9073486e-06,0.01
0.01,-2.296474121976644e-13,100.0,nan,3.5044917e-18,1230.8556,-302.16904,1.0,100,1.0,1530308.6905189222,0.009999998,,nan,1.0,1530308.6905189222,141.94,1409.5928884821426,7.6293945e-06,0.01
0.01,-3.3651303965598344e-13,100.0,nan,3.5044917e-18,1208.9409,-292.81067,1.0,100,1.0,1476301.363433912,0.009999998,,nan,1.0,1476301.363433912,153.07,1520.5898255554168,9.059906e-06,0.01
0.01,-1.1141310096718371e-13,100.0,nan,3.5044917e-18,1010.16016,-311.20837,1.0,100,1.0,1030730.8280392095,0.009999998,,nan,1.0,1030730.8280392095,129.22,1281.991014845077,-5.722046e-06,0.01
0.01,2.2737367544323207e-14,100.0,nan,3.5044917e-18,1097.7455,-316.7784,1.0,100,1.0,1217217.391022791,0.009999998,,nan,1.0,1217217.391022791,124.6,1236.004912320849,-5.722046e-06,0.01
0.01,-1.341504685115069e-13,100.0,nan,3.5044917e-18,1001.40753,-306.76877,1.0,100,1.0,1012946.4660835951,0.009999998,,nan,1.0,1012946.4660835951,136.48,1354.7883806693615,7.6293945e-06,0.01
0.01,-7.73070496506989e-14,100.0,nan,3.5044917e-18,1070.9702,-267.75638,1.0,100,1.0,1158562.7857501474,0.009999998,,nan,1.0,1158562.7857501474,128.86,1278.3874120082057,-4.7683716e-06,0.01
0.01,-4.524736141320318e-13,100.0,nan,3.5044917e-18,1199.6948,-303.98578,1.0,100,1.0,1453805.577847819,0.009999998,,nan,1.0,1453805.5778478195,139.8,1388.092538860309,1.335144e-05,0.01
0.009999999,2.6147972675971685e-13,100.00003251769134,nan,8.761229e-19,1051.3257,-309.186,1.2306461e-06,100,1.2306461e-06,1116450.3381898669,0.009999998,1.3055249e-26,nan,1.2306463e-06,1116450.3381898669,133.63,1326.3035382089472,-5.722046e-06,0.009999999
0.01,1.5006662579253317e-13,100.0,nan,3.5044917e-18,1098.6538,-304.75922,1.0,100,1.0,1219232.5052003064,0.009999998,,nan,1.0,1219232.5052003064,138.89,1378.9026470655203,-1.9073486e-06,0.01
0.01,1.944044925039634e-13,100.0,nan,3.5044917e-18,1257.374,-303.37863,1.0,100,1.0,1596959.0923047322,0.009999998,,nan,1.0,1596959.0923047324,140.5,1395.3066645858873,-9.536743e-06,0.01
0.01,-2.296474121976644e-13,100.0,nan,3.5044917e-18,1214.618,-289.70615,1.0,100,1.0,1490198.9580870932,0.009999998,,nan,1.0,1490198.9580870937,156.76,1557.6828064558604,-1.04904175e-05,0.01
0.01,2.1600499167107045e-13,100.0,nan,3.5044917e-18,1290.6781,-277.33905,1.0,100,1.0,1682676.8693358775,0.009999998,,nan,1.0,1682676.8693358775,171.46,1704.5988676199484,-1.9073486e-06,0.01
0.01,1.432454155292362e-13,100.0,nan,3.5044917e-18,1172.7059,-293.32214,1.0,100,1.0,1389130.5909172748,0.009999998,,nan,1.0,1389130.5909172748,152.48,1514.7957147119982,-1.2397766e-05,0.01
0.01,3.205968823749572e-13,100.0,nan,3.5044917e-18,1240.6691,-285.89856,1.0,100,1.0,1554808.0197712576,0.009999998,,nan,1.0,1554808.019771258,153.29,1522.690946589775,5.722046e-06,0.01
0.01,4.172306944383308e-13,100.0,nan,3.5044917e-18,1136.6299,-303.62347,1.0,100,1.0,1304977.1550398793,0.009999998,,nan,1.0,1304977.1550398793,140.24,1392.3973502323306,-3.8146973e-06,0.01
0.01,1.3642420526593923e-13,100.0,nan,3.5044917e-18,1303.9564,-285.3376,1.0,100,1.0,1717477.2234921877,0.009999998,,nan,1.0,1717477.2234921877,161.94,1609.5975816276748,-1.1444092e-05,0.01
0.01,-4.661160346586257e-14,100.0,nan,3.5044917e-18,1016.08,-316.49606,1.0,100,1.0,1042847.2479918969,0.009999998,,nan,1.0,1042847.2479918969,124.94,1239.2961661576417,-9.536743e-07,0.01
0.01,-2.2282620193436741e-13,100.0,nan,3.5044917e-18,1224.507,-290.96487,1.0,100,1.0,1514563.0286675135,0.009999998,,nan,1.0,1514563.0286675133,155.27,1542.5835836116366,-1.9073486e-06,0.01
0.01,-2.1600499167107046e-14,100.0,nan,3.5044917e-18,983.41144,-230.4412,1.0,100,1.0,976866.7706068287,0.009999998,,nan,1.0,976866.7706068287,140.19,1391.6978694771628,-9.536743e-07,0.01
0.01,2.1827872842550277e-13,100.0,nan,3.5044917e-18,1054.3657,-296.52924,1.0,100,1.0,1122916.2911345041,0.009999998,,nan,1.0,1122916.291134504,148.68,1476.6896387644942,-9.536743e-07,0.01
0.01,3.137756721116602e-13,100.0,nan,3.5044917e-18,1261.949,-299.9452,1.0,100,1.0,1608601.346651456,0.009999998,,nan,1.0,1608601.3466514556,144.58,1436.0023415874793,-2.0980835e-05,0.01
0.01,-6.8212102632969615e-15,100.0,nan,3.5044917e-18,1065.979,-315.9604,1.0,100,1.0,1147789.0551983193,0.009999998,,nan,1.0,1147789.0551983193,125.57,1245.7081513501626,,0.01
0.01,2.955857780762017e-13,100.0,nan,3.5044917e-18,1089.0089,-306.40155,1.0,100,1.0,1197919.6558158512,0.009999998,,nan,1.0,1197919.6558158512,136.94,1359.3888466776668,3.8146973e-06,0.01
0.01,-5.911715561524034e-14,100.0,nan,3.5044917e-18,1265.9308,-286.51395,1.0,100,1.0,1618768.565326543,0.009999998,,nan,1.0,1618768.5653265438,160.54,1595.6898097759881,-7.6293945e-06,0.01
0.01,2.569322532508522e-13,100.0,nan,3.5044917e-18,1120.5267,-297.14682,1.0,100,1.0,1268262.996472292,0.009999998,,nan,1.0,1268262.996472292,147.92,1469.3005875267017,9.536743e-06,0.01
0.01,8.640199666842818e-14,100.0,nan,3.5044917e-18,1242.8472,-284.71603,1.0,100,1.0,1560271.6633092032,0.009999998,,nan,1.0,1560271.6633092032,162.68,1616.9720278583613,9.536743e-07,0.01
0.01,6.139089236967266e-14,100.0,nan,3.5044917e-18,1121.334,-307.13477,1.0,100,1.0,1270091.0482431473,0.009999998,,nan,1.0,1270091.0482431473,136.07,1350.5943056334902,-9.536743e-06,0.01
0.01,6.821210263296962e-14,100.0,nan,3.5044917e-18,1179.8739,-312.52676,1.0,100,1.0,1406164.1633157053,0.009999998,,nan,1.0,1406164.1633157055,129.65,1286.609062486474,-1.1444092e-05,0.01
0.01,-2.97859514830634e-13,100.0,nan,3.5044917e-18,1080.3561,-309.1941,1.0,100,1.0,1178959.0838323168,0.009999998,,nan,1.0,1178959.0838323166,133.62,1326.2084719561326,5.722046e-06,0.01
0.01,-7.048583938740194e-14,100.0,nan,3.5044917e-18,1175.3937,-285.2435,1.0,100,1.0,1395505.5898963553,0.009999998,,nan,1.0,1395505.5898963553,162.09,1610.7847397105015,-1.9073486e-06,0.01
0.01,1.4779288903810084e-13,100.0,nan,3.5044917e-18,1146.2722,-294.02155,1.0,100,1.0,1327211.9817630164,0.009999998,,nan,1.0,1327211.9817630167,151.65,1506.485113517051,-3.8146973e-06,0.01
0.01,-2.569322532508522e-13,100.0,nan,3.5044917e-18,1117.0524,-296.2435,1.0,100,1.0,1260410.1551694162,0.009999998,,nan,1.0,1260410.1551694165,149.01,1480.0842688033456,1.3828278e-05,0.01
0.01,-5.911715561524034e-14,100.0,nan,3.5044917e-18,1196.4609,-305.56082,1.0,100,1.0,1445978.6052962893,0.009999998,,nan,1.0,1445978.6052962893,137.92,1369.3023493949718,,0.01
0.01,-4.888534022029489e-14,100.0,nan,3.5044917e-18,1150.2842,-291.34262,1.0,100,1.0,1336518.9675057414,0.009999998,,nan,1.0,1336518.9675057414,154.81,1537.9840147941711,1.5258789e-05,0.01
0.01,5.456968210637569e-14,100.0,nan,3.5044917e-18,996.8353,-318.37347,1.0,100,1.0,1003717.8868119126,0.009999998,,nan,1.0,1003717.8868119126,122.68,1216.7097573325252,1.2397766e-05,0.01
0.01,2.5465851649641993e-13,100.0,nan,3.5044917e-18,1080.5869,-298.68417,1.0,100,1.0,1179462.7190273867,0.009999998,,nan,1.0,1179462.7190273867,146.12,1451.0851998314572,-3.8146973e-06,0.01
0.01,-7.844391802791505e-14,100.0,nan,3.5044917e-18,1000.20294,-253.17696,1.0,100,1.0,1010510.9072568108,0.009999998,,nan,1.0,1010510.9072568108,124.18,1231.5961355716647,-1.9073486e-06,0.01
0.01,6.480149750132113e-14,100.0,nan,3.5044917e-18,1008.57745,-312.2755,1.0,100,1.0,1027503.6673502973,0.009999998,,nan,1.0,1027503.6673502973,129.97,1289.5952249721536,-2.861023e-06,0.01
0.01,2.660272002685815e-13,100.0,nan,3.5044917e-18,1154.8832,-299.1323,1.0,100,1.0,1347227.421731817,0.009999998,,nan,1.0,1347227.421731817,145.57,1445.6856775310853,1.6212463e-05,0.01
0.01,1.5006662579253317e-13,100.0,nan,3.5044917e-18,1239.2433,-282.7951,1.0,100,1.0,1551236.3874290804,0.009999998,,nan,1.0,1551236.3874290804,164.97,1639.8764126309286,-1.1444092e-05,0.01
0.01,1.1596057447604835e-13,100.0,nan,3.5044917e-18,1249.6626,-296.88974,1.0,100,1.0,1577431.12910052,0.009999998,,nan,1.0,1577431.12910052,148.23,1472.4061520518871,3.8146973e-06,0.01
0.01,8.526512829121202e-14,100.0,nan,3.5044917e-18,1262.2361,-303.8165,1.0,100,1.0,1609333.1895337598,0.009999998,,nan,1.0,1609333.1895337598,139.96,1390.103502026261,7.6293945e-06,0.01
0.01,-2.2282620193436741e-13,100.0,nan,3.5044917e-18,1167.4502,-298.54083,1.0,100,1.0,1376707.042657209,0.009999998,,nan,1.0,1376707.042657209,146.27,1452.788383594439,-7.6293945e-06,0.01
0.01,2.8194335754960775e-13,100.0,nan,3.5044917e-18,1174.8722,-294.1452,1.0,100,1.0,1394267.489032979,0.009999998,,nan,1.0,1394267.489032979,151.49,1504.8884015397864,1.1444092e-05,0.01
0.01,-1.7053025658242404e-13,100.0,nan,3.5044917e-18,1144.4868,-310.97836,1.0,100,1.0,1323080.97367911,0.009999998,,nan,1.0,1323080.9736791097,131.49,1305.0073491669689,9.536743e-06,0.01
0.009999998,-1.6370904631912708e-13,100.0000184640419,nan,8.4107807e-19,1079.1099,-312.6544,0.0024211104,100,0.0024211102,1176240.7831147758,0.009999998,6.1328605e-20,nan,0.0024211106,1176240.7831147755,129.49,1285.0058480813955,-9.536743e-06,0.009999999
0.01,-2.5920599000528453e-13,100.0,nan,3.5044917e-18,1202.0353,-293.65063,1.0,100,1.0,1459483.6993259657,0.009999998,,nan,1.0,1459483.6993259657,152.08,1510.8933693376491,-7.6293945e-06,0.01
0.01,3.069544618483633e-14,100.0,nan,3.5044917e-18,1224.0502,-293.1433,1.0,100,1.0,1513433.1205112152,0.009999998,,nan,1.0,1513433.1205112152,152.69,1516.8076349205553,9.536743e-06,0.01
0.01,-1.1368683772161603e-13,100.0,nan,3.5044917e-18,1086.3865,-301.6115,1.0,100,1.0,1192157.0203918722,0.009999998,,nan,1.0,1192157.020391872,142.63,1416.3028260905794,-8.583069e-06,0.01
0.01,6.821210263296962e-14,100.0,nan,3.5044917e-18,1068.2875,-310.9588,1.0,100,1.0,1152765.740975863,0.009999998,,nan,1.0,1152765.740975863,131.51,1305.10894098502,5.722046e-06,0.01
0.01,1.148237060988322e-13,100.0,nan,3.5044917e-18,1161.9487,-286.12762,1.0,100,1.0,1363762.601663453,0.009999998,,nan,1.0,1363762.6016634535,161.02,1600.0890915963196,-1.9073486e-06,0.01
0.01,-2.1145751816220583e-13,100.0,nan,3.5044917e-18,1244.3119,-290.70212,1.0,100,1.0,1563951.6629743369,0.009999998,,nan,1.0,1563951.6629743369,155.57,1545.781549346577,7.6293945e-06,0.01
0.01,-1.7280399333685637e-13,100.0,nan,3.5044917e-18,1196.7169,-301.08923,1.0,100,1.0,1446597.2627289728,0.009999998,,nan,1.0,1446597.2627289726,143.24,1422.5088814310209,7.6293945e-06,0.01
0.01,-4.1382008930668236e-13,100.0,nan,3.5044917e-18,1085.9407,-291.52502,1.0,100,1.0,1191179.0263845655,0.009999998,,nan,1.0,1191179.0263845655,154.61,1535.9847420407486,5.2452087e-06,0.01
0.01,-1.4097167877480388e-13,100.0,nan,3.5044917e-18,1159.9261,-289.7528,1.0,100,1.0,1359019.0889563563,0.009999998,,nan,1.0,1359019.0889563563,156.7,1557.1033724930126,-7.6293945e-06,0.01
0.01,2.296474121976644e-13,100.0,nan,3.5044917e-18,1198.3064,-314.49564,1.0,100,1.0,1450442.6161991728,0.009999998,,nan,1.0,1450442.6161991726,127.3,1263.216064800083,7.6293945e-06,0.01
0.009999997,-2.512479113647714e-13,100.00005889642858,nan,,1154.1649,-301.1305,0.6800807,100,0.6800807,1345552.6869818717,0.009999997,5.741759e-14,nan,0.68008095,1345552.6869818715,143.18,1421.9037570450926,-3.8146973e-06,0.009999997
0.01,-4.092726157978177e-14,100.0,nan,3.5044917e-18,1239.607,-294.123,1.0,100,1.0,1552147.429753887,0.009999998,,nan,1.0,1552147.429753887,151.49,1505.1061924977794,1.1444092e-05,0.01
0.01,-2.5920599000528453e-13,100.0,nan,3.5044917e-18,1297.3688,-288.79303,1.0,100,1.0,1700167.4883153446,0.009999998,,nan,1.0,1700167.4883153446,157.82,1568.478579661847,-7.6293945e-06,0.01
0.01,-9.094947017729283e-15,100.0,nan,3.5044917e-18,1293.2225,-281.2459,1.0,100,1.0,1689317.667659584,0.009999998,,nan,1.0,1689317.667659584,166.81,1658.2838404586946,1.1444092e-05,0.01
0.01,3.979039320256561e-14,100.0,nan,3.5044917e-18,1150.5028,-307.8647,1.0,100,1.0,1337027.0507798577,0.009999998,,nan,1.0,1337027.0507798577,135.19,1342.0039499843988,1.9073486e-06,0.01
0.01,8.981260180007667e-14,100.0,nan,3.5044917e-18,1131.8297,-315.55823,1.0,100,1.0,1293978.2687218466,0.009999998,,nan,1.0,1293978.2687218466,126.06,1250.501357748673,-5.722046e-06,0.01
0.01,3.183231456205249e-14,100.0,nan,3.5044917e-18,1137.5448,-295.6201,1.0,100,1.0,1307078.9859651146,0.009999998,,nan,1.0,1307078.9859651146,149.75,1487.491909127187,7.6293945e-06,0.01
0.01,4.774847184307873e-14,100.0,nan,3.5044917e-18,1217.7125,-295.0135,1.0,100,1.0,1497801.7703428373,0.009999998,,nan,1.0,1497801.7703428373,150.43,1494.699987271583,8.583069e-06,0.01
0.01,3.54702933691442e-13,100.0,nan,3.5044917e-18,1143.7948,-288.67615,1.0,100,1.0,1321481.3776241036,0.009999998,,nan,1.0,1321481.3776241036,157.99,1569.8769590926015,-8.106232e-06,0.01
0.01,3.035438567167148e-13,100.0,nan,3.5044917e-18,1332.1548,-301.12305,1.0,100,1.0,1792561.8305321499,0.009999998,,nan,1.0,1792561.8305321499,143.19,1422.1066202476652,2.861023e-06,0.01
0.01,-3.54702933691442e-13,100.0,nan,3.5044917e-18,1246.6736,-296.71017,1.0,100,1.0,1569893.990074789,0.009999998,,nan,1.0,1569893.990074789,148.44,1474.5069263127234,1.1444092e-05,0.01
0.01,3.04680725093931e-13,100.0,nan,3.5044917e-18,998.8407,-306.297,1.0,100,1.0,1007760.3696665769,0.009999998,,nan,1.0,1007760.3696665765,137.04,1360.292571013757,7.6293945e-06,0.01
0.01,-2.0691004465334118e-13,100.0,nan,3.5044917e-18,1177.3806,-305.6688,1.0,100,1.0,1400227.486353237,0.009999998,,nan,1.0,1400227.486353237,137.82,1368.095120410811,1.3828278e-05,0.01
0.01,-1.0913936421275138e-13,100.0,nan,3.5044917e-18,1255.4169,-283.15588,1.0,100,1.0,1591991.4905058765,0.009999998,,nan,1.0,1591991.4905058765,164.55,1635.5895005679163,-3.8146973e-06,0.01
0.01,2.2737367544323207e-14,100.0,nan,3.5044917e-18,997.497,-306.7011,1.0,100,1.0,1005050.8776370477,0.009999998,,nan,1.0,1005050.8776370477,136.58,1355.7075387712,,0.01
0.01,1.7280399333685637e-13,100.0,nan,3.5044917e-18,1227.1544,-291.7815,1.0,100,1.0,1521119.2619845772,0.009999998,,nan,1.0,1521119.2619845772,154.3,1533.1011500555253,,0.01
0.01,8.640199666842818e-14,100.00000740757902,nan,3.5044917e-18,1278.4287,-141.6831,6479850.0,100,6479850.0,1650888.6902768717,0.009999998,,nan,6479850.0,1650888.6902768717,150.14,1491.4967483816665,1.9073486e-06,0.01
0.01,2.1600499167107046e-14,100.0,nan,3.5044917e-18,918.84344,-250.01472,1.0,100,1.0,852801.3401198743,0.009999998,,nan,1.0,852801.3401198743,115.92,1149.003456669371,,0.01
0.01,-8.071765478234738e-14,100.0,nan,3.5044917e-18,1214.8684,-299.56332,1.0,100,1.0,1490813.4358707438,0.009999998,,nan,1.0,1490813.4358707438,145.05,1440.5070974939867,1.9073486e-06,0.01
0.01,1.4779288903810084e-13,100.0,nan,3.5044917e-18,1100.0189,-312.76962,1.0,100,1.0,1222264.239891284,0.009999998,,nan,1.0,1222264.239891284,129.37,1283.6057033631048,-1.001358e-05,0.01
0.01,1.6370904631912708e-13,100.0000070050909,nan,3.5044917e-18,1093.3842,-296.01337,1.9811004e-12,100,1.9811004e-12,1207564.7129502965,0.009999998,,nan,1.9811004e-12,1207564.7129502967,149.28,1482.6911128092577,7.6293945e-06,0.01
0.01,-1.1596057447604835e-13,100.0,nan,3.5044917e-18,1127.7107,-304.8009,1.0,100,1.0,1284577.2061775792,0.009999998,,nan,1.0,1284577.2061775792,138.83,1378.4071476768163,-3.8146973e-06,0.01
0.01,-1.568878360558301e-13,100.0,nan,3.5044917e-18,1330.5519,-287.30527,1.0,100,1.0,1788250.792269652,0.009999998,,nan,1.0,1788250.792269652,159.6,1586.2873098704274,,0.01
0.01,2.921751729445532e-13,100.0,nan,3.5044917e-18,1145.0664,-309.36005,1.0,100,1.0,1324421.1888176287,0.009999998,,nan,1.0,1324421.1888176287,133.41,1324.1087622458726,1.9073486e-06,0.01
0.01,-1.3187673175707459e-13,100.0,nan,3.5044917e-18,963.2977,-310.42123,1.0,100,1.0,937315.73824191,0.009999998,,nan,1.0,937315.7382419102,132.15,1311.3945366676298,2.861023e-06,0.01
0.01,1.3642420526593923e-14,100.0,nan,3.5044917e-18,1103.1932,-304.67957,1.0,100,1.0,1229328.5850684312,0.009999998,,nan,1.0,1229328.5850684312,138.98,1379.8055741428443,-7.6293945e-06,0.01
0.009999999,-8.29913915367797e-14,94.73396353671869,nan,8.761229e-19,1173.711,-299.6087,1.0930483e-22,100,1.0930483e-22,1391513.0933025016,0.009999998,,nan,1.0930484e-22,1391513.0933025016,145.0,1440.0989913842861,3.8146973e-06,0.009999999
,7.844391802791505e-14,9.704743042428834,nan,0.0009398221,3115.6277,24160.078,1367.0493,100,,1654356.2894203416,0.010000002,85428.164,nan,95.34055,1654356.2894203416,159.73,1587.6965694237504,263.0774,0.14338592
4.3838124e-11,1.5347723092418165e-13,21.449492440033865,nan,0.00036991056,3909.2795,868992.6,17733.195,100,6.751805e-06,1203222.490148949,0.010000002,8774705.0,nan,1540.1674,1203222.490148949,146.97,1459.688427813056,564.6373,0.115138106
9.781044e-05,-2.864908310584724e-13,1.2555965212886429,nan,0.007943779,891.2826,895638.25,119014.914,100,13.067011,1639971.1350653667,0.010000002,141778080.0,nan,1335.9525,1639971.1350653674,168.27,1672.7886747512246,672.2825,0.89086187
,-6.593836587853729e-14,1.000938711767227,nan,0.009990529,6.0760517,491897.66,19937.244,100,,1911349.3510936012,0.01,3974898.8,nan,199.46602,1911349.3510936012,165.85,1649.0037850729775,2480.2048,0.99953085
,1.9554136088117957e-13,1.0004334167999283,nan,0.009995624,6.8466973,939039.1,55001.375,100,,1593582.07187784,0.01,30251378.0,nan,550.13293,1593582.07187784,152.68,1516.8940974278785,1712.259,0.99978334
,-1.750777300912887e-13,3.3611805371678436,nan,0.002904187,2591.9531,912462.6,118962.03,100,,1182750.3410768204,0.010000002,258419820.0,nan,2982.982,1182750.3410768202,137.14,1361.5059478558212,306.44934,0.3988024
,-4.547473508864641e-15,1.1018239609956306,nan,0.009066529,951.3345,990813.44,61779.7,100,,1591212.1766610688,0.01,38157376.0,nan,648.73724,1591212.1766610688,158.07,1570.8017246682953,1531.5337,0.952307
3.3318597e-24,5.684341886080802e-14,1.8112541132881026,nan,0.0054757944,5723.558,399426.84,43887.945,100,2.1909308e-19,1677478.260679834,0.01,23677234.0,nan,657.56995,1677478.260679834,141.09,1401.1113335742057,610.8514,0.6674263
,-1.6939338820520788e-13,1.111443405884362,nan,0.008987182,1334.3394,1573437.8,81125.91,100,,1042278.504077407,0.010000002,65768972.0,nan,855.45825,1042278.504077407,135.74,1347.2014854675967,1842.6824,0.9483327
,5.911715561524034e-14,3.4872688940390546,nan,0.0027955284,8230.866,639340.06,20606.346,100,,1371109.861124138,0.010000002,9321310.0,nan,577.43945,1371109.8611241383,134.6,1336.2041766844573,1110.058,0.35685724
,-1.5916157281026243e-13,5.11170066060339,nan,0.0018750464,1213.3003,2.1902379e+18,3.0551188e+17,100,,1163608.124752446,0.01,1.1948877e+33,nan,7982841500000000.0,1163608.124752446,149.86,1488.5812953435347,274.3682,0.3827107
0.004967256,-3.183231456205249e-14,36.14521449039998,nan,0.00017844622,1889.9602,1303025.6,920497.75,100,37600.508,1606347.887052732,0.010000002,10224964000.0,nan,75696.74,1606347.887052732,155.03,1540.502255233249,17.220163,0.121603355
,-5.32054400537163e-13,3.8031198880391863,nan,0.0025549694,5274.455,83747540.0,3397250.5,100,,1311559.0968707532,0.01,206610960000.0,nan,89925.69,1311559.0968707532,138.78,1377.6920817278324,931.3146,0.3777842
1.8797164e-06,-7.73070496506989e-14,82.66451822617974,nan,2.1182721e-05,1314.9984,-233.1882,1.7310894,100,0.00021029182,1421599.455131171,0.010000002,0.2651196,nan,1.1187423,1421599.455131171,153.91,1529.0985565867727,78.72722,0.015473531
0.005893533,-2.8194335754960775e-13,32.980170477518804,nan,0.00020526515,4163.7627,-182.28586,11.290123,100,0.5312971,1595556.1074113192,0.01,1.6681638,nan,0.90149164,1595556.1074113196,156.82,1558.3026458158452,357.29663,0.12523824
0.0060389237,2.41016095969826e-13,73.15159083768893,nan,3.7073176e-05,1623.8434,-202.91887,3.22591,100,0.55305463,1641561.5712757378,0.01,0.3109401,nan,0.91581655,1641561.5712757378,167.5,1665.0902252441956,136.7475,0.03522441
0.0013150933,2.0577317627612502e-13,81.70395032053852,nan,2.2619302e-05,1524.4553,-262.91202,2.274068,100,0.12850764,1543335.0693477404,0.01,0.21598521,nan,0.9771751,1543335.0693477404,143.42,1424.5074093579035,71.63625,0.023271859
0.0072292797,1.341504685115069e-13,77.5798202606382,nan,2.919141e-05,2004.7677,-253.75403,4.193661,100,0.75510025,2137378.4147954993,0.01,0.31847417,nan,1.0445027,2137378.4147954998,157.1,1561.6075513111916,71.60642,0.040149834
0.0069721425,2.773958840407431e-13,79.02816802330592,nan,2.68052e-05,1298.3696,-272.86972,4.5625052,100,0.76637495,1284425.0787782578,0.01,0.3238689,nan,1.0991958,1284425.0787782578,140.52,1395.0981789372881,62.228626,0.041507665
6.260989e-10,3.26281224261038e-13,45.54053412128719,nan,0.00012079256,1781.6937,-239.53853,3.043672,100,6.678269e-08,1362923.2321846138,0.009999999,1.3743018,nan,1.0666476,1362923.2321846138,148.52,1475.1922476574402,187.53732,0.028534934
0.0059778243,-4.092726157978177e-14,58.35110736438537,nan,7.2097326e-05,2084.8337,-195.9039,5.2042174,100,0.52633166,1448544.4480262026,0.01,0.5589228,nan,0.8804736,1448544.4480262026,152.78,1517.7877469791983,213.24521,0.05910702
0.007376318,-3.865352482534945e-14,87.14282920352,nan,1.4903185e-05,1446.8629,-294.9107,2.5947948,100,0.74708784,1423879.7032072863,0.01,0.15287733,nan,1.0128194,1423879.7032072863,134.21,1332.2061468614972,35.30918,0.02561952
0.00065144844,5.456968210637569e-14,77.89588395313882,nan,2.8663137e-05,1431.3563,-261.51697,1.7474431,100,0.06055501,1423381.241488236,0.009999999,0.24766456,nan,0.9295442,1423381.241488236,138.69,1377.0933976547376,90.321625,0.018798923
0.004754918,-1.1368683772161604e-14,95.37436575780967,nan,4.8989655e-06,1120.7734,-291.96005,1.2829459,100,0.46290624,1229967.1416812155,0.009999999,0.0464306,nan,0.9735314,1229967.1416812155,142.87,1418.6988450623228,17.11372,0.013178268
0.0038011572,-2.1145751816220583e-13,98.88358041607843,nan,1.1404284e-06,1158.9039,-297.30655,1.0873443,100,0.38263077,1330273.3640334962,0.01,0.011555697,nan,1.0066165,1330273.3640334965,144.51,1435.1027645373395,4.3719673,0.010801972
0.0007128483,2.660272002685815e-13,85.39006406449315,nan,1.7282471e-05,1389.6323,-263.0048,1.5004808,100,0.07318543,1364060.9565304979,0.010000002,0.18216328,nan,1.026662,1364060.9565304976,142.66,1416.7073653673986,61.708637,0.014615139
0.0058317804,5.684341886080801e-13,51.10370931850192,nan,9.6646974e-05,2246.8667,-244.58536,6.6487556,100,0.6091921,1543914.0359118734,0.01,1.0546161,nan,1.0446074,1543914.0359118737,146.26,1452.5929354367588,165.64032,0.063648365
0.00052648893,-8.071765478234738e-14,86.03624202385353,nan,1.6394015e-05,1092.6919,-293.92578,1.54723,100,0.05633955,854943.0020826684,0.010000002,0.18773,nan,1.0700995,854943.0020826681,136.14,1351.2956660755547,34.697342,0.014458749
0.00048303095,-1.4665602066088468e-13,75.0526154470183,nan,3.3575598e-05,1428.1343,-267.16965,2.8562064,100,0.049396962,1285533.0885641382,0.01,0.35113516,nan,1.0226458,1285533.0885641382,134.93,1339.2959952806082,86.501366,0.027929574
2.1156653e-15,-2.7966962079517543e-13,55.75114923826551,nan,8.0170175e-05,1561.2197,-145.10896,2.453684,100,2.0455424e-13,1483596.1593272926,0.01,0.74943835,nan,0.9668554,1483596.1593272926,157.78,1567.796977893211,250.03542,0.025377985
0.0010434164,1.1141310096718371e-13,91.66904444433175,nan,9.179867e-06,1150.7379,-291.45413,1.2516187,100,0.102894634,1221591.6610955738,0.01,0.08927022,nan,0.986132,1221591.6610955738,131.8,1308.1107587415397,33.54032,0.012692202
0.006461562,1.7394086171407253e-13,46.72276212208023,nan,0.00011518026,2110.8145,-213.01201,11.410625,100,0.68107307,1134255.2959148823,0.01,1.2796475,nan,1.0540378,1134255.2959148826,129.13,1281.3995823164164,232.29457,0.108256325
0.0002553839,2.8762769943568853e-13,77.98962995015154,nan,2.8507267e-05,1343.9104,-265.24188,1.6058234,100,0.023992114,1478692.3644823302,0.009999999,0.25159708,nan,0.9394529,1478692.36448233,151.5,1504.990174861703,72.20871,0.017093176
0.00020997529,-2.9103830456733704e-13,79.64285481911116,nan,2.581876e-05,1281.4347,-227.30774,1.6130664,100,0.020916827,1147074.731256366,0.009999998,0.25620678,nan,0.99615663,1147074.7312563658,136.67,1356.4992829249843,61.823032,0.0161929
0.0032728629,2.489741746103391e-13,91.71829070015625,nan,9.120704e-06,1128.5973,-292.19156,1.2942369,100,0.32189998,1103238.469213778,0.01,0.08822966,nan,0.98354256,1103238.469213778,135.14,1341.2983919404383,29.796131,0.013158931
