AvgRet,ESSRenyi,VanillaAvgRet,AvgDiscRet,EpsThisIter,MinVanillaIw,MaxVanillaIw,AvgVanillaIw,VarRet,AvgNormIw,J,VarDiscRet,IterType,ESSClassic,Delta,AvgEpLen,VarNormIw,MinNormIw,eRenyi2,VarJ,BatchSize,MaxNormIw,Bound,VarVanillaIw
-333.655238123,465.457644649,-333.655238123,-333.655238123,100,0.312289,2.77206,1.01703,586.236867561,0.002,-335.378,586.236867561,1,461.097114221,0.6,500.0,3.3816e-07,0.000614118,1.07421,30.3112,500,0.00545127,-355.02,0.0874443
-335.064191612,500.0,-335.064191612,-335.064191612,100,1.0,1.0,1.0,929.312448784,0.01,-335.064,929.312448784,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.3318,500,0.01,-373.05,
-339.562432848,500.0,-339.562432848,-339.562432848,100,1.0,1.0,1.0,981.038670679,0.005,-337.313,981.038670679,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.8331,500,0.005,-364.173,
-339.827381584,500.0,-339.827381584,-339.827381584,100,1.0,1.0,1.0,1021.03890941,0.00333333,-338.151,1021.03890941,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,31.1791,500,0.00333333,-360.082,
-338.251069031,500.0,-338.251069031,-338.251069031,100,1.0,1.0,1.0,825.709133977,0.0025,-338.176,825.709133977,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.5527,500,0.0025,-357.169,
-340.607121653,464.80261893,-340.607121653,-340.607121653,100,0.459599,3.3831,1.01062,865.785828983,0.002,-337.423,865.785828983,1,463.507176313,0.6,500.0,3.1556e-07,0.000909538,1.07573,30.5516,500,0.00669508,-355.042,0.0805746
-332.442130261,500.0,-332.442130261,-332.442130261,100,1.0,1.0,1.0,818.29373107,0.01,-332.442,818.29373107,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.4624,500,0.01,-366.302,
-334.905956976,500.0,-334.905956976,-334.905956976,100,1.0,1.0,1.0,844.520913945,0.005,-333.674,844.520913945,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.716,500,0.005,-360.369,
-341.944204188,500.0,-341.944204188,-341.944204188,100,1.0,1.0,1.0,1108.11093359,0.00333333,-336.431,1108.11093359,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.506,500,0.00333333,-358.547,
-334.704973773,500.0,-334.704973773,-334.704973773,100,1.0,1.0,1.0,698.115964068,0.0025,-335.999,698.115964068,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.5179,500,0.0025,-355.153,
-335.603727629,434.054970723,-335.603727629,-335.603727629,100,0.0659998,2.73315,0.982053,654.155339935,0.002,-333.7,654.155339935,1,425.987636266,0.6,500.0,6.96364e-07,0.000134412,1.15193,31.7173,500,0.00556619,-352.087,0.167898
-331.317769824,500.0,-331.317769824,-331.317769824,100,1.0,1.0,1.0,853.198523122,0.01,-331.318,853.198523122,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.0631,500,0.01,-364.324,
-336.11942418,500.0,-336.11942418,-336.11942418,100,1.0,1.0,1.0,1320.68485131,0.005,-333.719,1320.68485131,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,32.8913,500,0.005,-360.779,
-339.988937599,500.0,-339.988937599,-339.988937599,100,1.0,1.0,1.0,714.84620272,0.00333333,-335.809,714.84620272,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,31.0783,500,0.00333333,-357.904,
-332.892964876,500.0,-332.892964876,-332.892964876,100,1.0,1.0,1.0,832.941372057,0.0025,-335.08,832.941372057,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.531,500,0.0025,-354.214,
-333.435014311,443.240902358,-333.435014311,-333.435014311,100,0.280834,7.30724,1.014,795.075796069,0.002,-332.937,795.075796069,1,417.98122663,0.6,500.0,7.86474e-07,0.000553912,1.12805,32.3484,500,0.0144126,-351.114,0.202164
-342.64374186,500.0,-342.64374186,-342.64374186,100,1.0,1.0,1.0,849.57389392,0.01,-342.644,849.57389392,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.0013,500,0.01,-377.683,
-336.890868857,500.0,-336.890868857,-336.890868857,100,1.0,1.0,1.0,1024.84992445,0.005,-339.767,1024.84992445,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.596,500,0.005,-364.781,
-343.897842619,500.0,-343.897842619,-343.897842619,100,1.0,1.0,1.0,1156.9419835,0.00333333,-341.144,1156.9419835,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,31.7751,500,0.00333333,-363.047,
-340.165647266,500.0,-340.165647266,-340.165647266,100,1.0,1.0,1.0,868.741480075,0.0025,-340.9,868.741480075,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,31.1839,500,0.0025,-359.868,
-342.955384853,470.355139491,-342.955384853,-342.955384853,100,0.274638,2.23248,0.984566,1190.37288319,0.002,-340.241,1190.37288319,1,466.89575982,0.6,500.0,2.84182e-07,0.000557886,1.06303,31.4746,500,0.00453496,-357.733,0.0688693
-337.143471183,500.0,-337.143471183,-337.143471183,100,1.0,1.0,1.0,960.622849899,0.01,-337.143,960.622849899,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.8386,500,0.01,-373.092,
-331.741398999,500.0,-331.741398999,-331.741398999,100,1.0,1.0,1.0,771.87072103,0.005,-334.442,771.87072103,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.4088,500,0.005,-360.231,
-336.779448016,500.0,-336.779448016,-336.779448016,100,1.0,1.0,1.0,1032.89449753,0.00333333,-335.221,1032.89449753,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.3093,500,0.00333333,-356.863,
-336.075286481,500.0,-336.075286481,-336.075286481,100,1.0,1.0,1.0,982.793551708,0.0025,-335.435,982.793551708,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.5347,500,0.0025,-354.177,
-339.947380404,499.998569493,-339.947380404,-339.947380404,100,,1.20554e-07,2.56626e-10,876.264513874,0.002,-309.91,876.264513874,1,1.13132697278,0.6,500.0,0.00176737,,1.0,21.0723,500,0.939529,-326.674,2.90985e-17
-427.469177819,500.0,-427.469177819,-427.469177819,100,1.0,1.0,1.0,12300.7352856,0.01,-427.469,12300.7352856,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,110.353,500,0.01,-492.246,
-439.163820706,500.0,-439.163820706,-439.163820706,100,1.0,1.0,1.0,16563.5351112,0.005,-433.316,16563.5351112,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,119.675,500,0.005,-485.069,
-443.925311292,500.0,-443.925311292,-443.925311292,100,1.0,1.0,1.0,21305.9601041,0.00333333,-436.853,21305.9601041,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,128.856,500,0.00333333,-485.86,
-445.233410839,500.0,-445.233410839,-445.233410839,100,1.0,1.0,1.0,22376.3284956,0.0025,-438.948,22376.3284956,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,134.18,500,0.0025,-494.234,
-420.305505687,260.227085964,-420.305505687,-420.305505687,100,2.79688e-09,4.23719,0.992339,17099.3390374,0.002,-364.885,17099.3390374,1,253.743470611,0.6,500.0,3.88976e-06,5.63694e-12,1.9214,53.7304,500,0.00853979,-433.429,0.957598
-365.105068121,500.0,-365.105068121,-365.105068121,100,1.0,1.0,1.0,1400.45458839,0.01,-365.105,1400.45458839,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,37.2351,500,0.01,-411.697,
-366.859480138,500.0,-366.859480138,-366.859480138,100,1.0,1.0,1.0,1878.85422139,0.005,-365.982,1878.85422139,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,40.2992,500,0.005,-398.928,
-366.055180044,500.0,-366.055180044,-366.055180044,100,1.0,1.0,1.0,1630.68061544,0.00333333,-366.007,1630.68061544,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,40.2593,500,0.00333333,-392.906,
-362.010139109,500.0,-362.010139109,-362.010139109,100,1.0,1.0,1.0,1268.84214772,0.0025,-365.007,1268.84214772,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,39.149,500,0.0025,-388.303,
-364.310786918,272.957892236,-364.310786918,-364.310786918,100,3.59247e-05,3.74175,1.03582,2075.47800278,0.002,-348.154,2075.47800278,1,275.630291767,0.6,500.0,3.26262e-06,6.93651e-08,1.83178,38.4257,500,0.00722475,-377.223,0.875127
-349.054830019,500.0,-349.054830019,-349.054830019,100,1.0,1.0,1.0,991.423761389,0.01,-349.055,991.423761389,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,31.3291,500,0.01,-386.696,
-351.076623814,500.0,-351.076623814,-351.076623814,100,1.0,1.0,1.0,1151.61738935,0.005,-350.066,1151.61738935,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,32.5857,500,0.005,-376.682,
-349.220262647,500.0,-349.220262647,-349.220262647,100,1.0,1.0,1.0,1156.11288843,0.00333333,-349.784,1156.11288843,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,33.0085,500,0.00333333,-371.516,
-354.751213499,500.0,-354.751213499,-354.751213499,100,1.0,1.0,1.0,1221.35606314,0.0025,-351.026,1221.35606314,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,33.5273,500,0.0025,-369.846,
-348.564954265,312.057058407,-348.564954265,-348.564954265,100,3.44766e-06,3.50583,1.00472,1304.76453235,0.002,-340.036,1304.76453235,1,305.598237774,0.6,500.0,2.54964e-06,6.8629e-09,1.60227,36.6117,500,0.0069787,-363.091,0.643445
-345.034223809,500.0,-345.034223809,-345.034223809,100,1.0,1.0,1.0,818.530016601,0.01,-345.034,818.530016601,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.4666,500,0.01,-382.636,
-339.622803758,500.0,-339.622803758,-339.622803758,100,1.0,1.0,1.0,874.398196488,0.005,-342.328,874.398196488,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.0744,500,0.005,-368.917,
-340.734421734,500.0,-340.734421734,-340.734421734,100,1.0,1.0,1.0,682.635578382,0.00333333,-341.797,682.635578382,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.0959,500,0.00333333,-363.507,
-339.187424691,500.0,-339.187424691,-339.187424691,100,1.0,1.0,1.0,639.449596404,0.0025,-341.145,639.449596404,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.4149,500,0.0025,-359.946,
-339.748512663,368.971288655,-339.748512663,-339.748512663,100,0.00723721,4.63772,0.944858,851.913207836,0.002,-335.455,851.913207836,1,344.648932783,0.6,500.0,1.80662e-06,1.53192e-05,1.35512,32.3975,500,0.00981676,-355.031,0.403217
-339.623907693,500.0,-339.623907693,-339.623907693,100,1.0,1.0,1.0,893.872272015,0.01,-339.624,893.872272015,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.7478,500,0.01,-375.478,
-340.338673201,500.0,-340.338673201,-340.338673201,100,1.0,1.0,1.0,780.017410314,0.005,-339.981,780.017410314,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.7872,500,0.005,-366.779,
-339.629205025,500.0,-339.629205025,-339.629205025,100,1.0,1.0,1.0,757.785434745,0.00333333,-339.864,757.785434745,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.3296,500,0.00333333,-361.744,
-344.720980908,500.0,-344.720980908,-344.720980908,100,1.0,1.0,1.0,1322.61449743,0.0025,-341.078,1322.61449743,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.5564,500,0.0025,-360.12,
-342.454062827,298.072314038,-342.454062827,-342.454062827,100,0.0715031,68.5485,1.09608,898.132874415,0.002,-334.964,898.132874415,1,56.0632100119,0.6,500.0,3.17375e-05,0.000130471,1.67745,94.5316,500,0.12508,-357.089,9.53226
-331.729295964,500.0,-331.729295964,-331.729295964,100,1.0,1.0,1.0,778.229559329,0.01,-331.729,778.229559329,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.7569,500,0.01,-368.193,
-335.187072438,500.0,-335.187072438,-335.187072438,100,1.0,1.0,1.0,614.176382101,0.005,-333.458,614.176382101,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.3103,500,0.005,-359.242,
-339.73373463,500.0,-339.73373463,-339.73373463,100,1.0,1.0,1.0,1036.79632943,0.00333333,-335.55,1036.79632943,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.5023,500,0.00333333,-357.179,
-343.899551194,500.0,-343.899551194,-343.899551194,100,1.0,1.0,1.0,1065.14421902,0.0025,-337.637,1065.14421902,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.7654,500,0.0025,-356.369,
-334.353479552,463.771756799,-334.353479552,-334.353479552,100,0.374664,3.35908,1.00692,739.865224292,0.002,-335.654,739.865224292,1,460.61645821,0.6,500.0,3.42692e-07,0.000744181,1.07812,30.5681,500,0.00667201,-353.05,0.0868622
-338.435844114,500.0,-338.435844114,-338.435844114,100,1.0,1.0,1.0,821.449855755,0.01,-338.436,821.449855755,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.5173,500,0.01,-373.307,
-336.674069059,500.0,-336.674069059,-336.674069059,100,1.0,1.0,1.0,680.234950929,0.005,-337.555,680.234950929,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.2784,500,0.005,-362.247,
-335.876172109,500.0,-335.876172109,-335.876172109,100,1.0,1.0,1.0,645.295723512,0.00333333,-336.995,645.295723512,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,26.6392,500,0.00333333,-357.156,
-339.883509246,500.0,-339.883509246,-339.883509246,100,1.0,1.0,1.0,957.210407924,0.0025,-337.717,957.210407924,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.7616,500,0.0025,-356.234,
-335.894786948,452.639520552,-335.894786948,-335.894786948,100,0.284712,2.48031,1.02579,736.464368716,0.002,-335.807,736.464368716,1,451.474736034,0.6,500.0,4.3079e-07,0.000555107,1.10463,28.0271,500,0.0048359,-353.214,0.113325
-334.829358989,500.0,-334.829358989,-334.829358989,100,1.0,1.0,1.0,716.001081357,0.01,-334.829,716.001081357,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,26.6241,500,0.01,-367.697,
-335.487311101,500.0,-335.487311101,-335.487311101,100,1.0,1.0,1.0,982.159558208,0.005,-335.158,982.159558208,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.9948,500,0.005,-361.174,
-338.095380994,500.0,-338.095380994,-338.095380994,100,1.0,1.0,1.0,1026.65082579,0.00333333,-336.137,1026.65082579,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.0196,500,0.00333333,-357.379,
-339.081946607,500.0,-339.081946607,-339.081946607,100,1.0,1.0,1.0,966.359995489,0.0025,-336.873,966.359995489,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.2768,500,0.0025,-355.269,
-334.771561607,475.478632503,-334.771561607,-334.771561607,100,0.433657,2.18333,1.00729,876.120880689,0.002,-335.613,876.120880689,1,472.795008711,0.6,500.0,2.30624e-07,0.000861036,1.05157,30.7829,500,0.00433505,-352.485,0.0584999
-334.40848642,500.0,-334.40848642,-334.40848642,100,1.0,1.0,1.0,837.978578619,0.01,-334.408,837.978578619,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.8028,500,0.01,-369.881,
-342.295839997,500.0,-342.295839997,-342.295839997,100,1.0,1.0,1.0,1016.14741495,0.005,-338.352,1016.14741495,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.5507,500,0.005,-363.435,
-337.894719724,500.0,-337.894719724,-337.894719724,100,1.0,1.0,1.0,963.374425143,0.00333333,-338.2,963.374425143,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,30.6625,500,0.00333333,-360.476,
-333.082678534,500.0,-333.082678534,-333.082678534,100,1.0,1.0,1.0,822.99220519,0.0025,-336.92,822.99220519,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.2282,500,0.0025,-356.212,
-334.718588433,431.581002058,-334.718588433,-334.718588433,100,0.0424741,2.62939,0.999614,594.909161854,0.002,-333.916,594.909161854,1,429.205309704,0.6,500.0,6.61096e-07,8.4981e-05,1.15853,31.0149,500,0.00526081,-352.489,0.165146
-331.4570714,500.0,-331.4570714,-331.4570714,100,1.0,1.0,1.0,675.220686825,0.01,-331.457,675.220686825,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,25.8548,500,0.01,-367.038,
-332.275729395,500.0,-332.275729395,-332.275729395,100,1.0,1.0,1.0,743.482567114,0.005,-331.866,743.482567114,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,26.5033,500,0.005,-358.129,
-332.074539955,500.0,-332.074539955,-332.074539955,100,1.0,1.0,1.0,663.589022112,0.00333333,-331.936,663.589022112,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,26.216,500,0.00333333,-353.379,
-335.622983761,500.0,-335.622983761,-335.622983761,100,1.0,1.0,1.0,830.044520821,0.0025,-332.858,830.044520821,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,26.8969,500,0.0025,-351.428,
-334.627002946,450.494326374,-334.627002946,-334.627002946,100,0.38933,5.21828,1.02808,622.916291394,0.002,-331.435,622.916291394,1,438.251058611,0.6,500.0,5.64724e-07,0.000757394,1.10989,26.0109,500,0.0101515,-348.934,0.149221
-338.017586256,500.0,-338.017586256,-338.017586256,100,1.0,1.0,1.0,717.615720629,0.01,-338.018,717.615720629,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,26.6541,500,0.01,-371.985,
-334.786951098,500.0,-334.786951098,-334.786951098,100,1.0,1.0,1.0,836.924131041,0.005,-336.402,836.924131041,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.7868,500,0.005,-361.625,
-329.33521651,500.0,-329.33521651,-329.33521651,100,1.0,1.0,1.0,795.997788135,0.00333333,-334.047,795.997788135,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.0805,500,0.00333333,-354.641,
-334.161186705,500.0,-334.161186705,-334.161186705,100,1.0,1.0,1.0,629.863367707,0.0025,-334.075,629.863367707,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.3364,500,0.0025,-351.91,
-341.899420981,456.17626487,-341.899420981,-341.899420981,100,0.0197277,1.95302,0.995087,1109.61079291,0.002,-333.883,1109.61079291,1,459.779653258,0.6,500.0,3.50611e-07,3.96502e-05,1.09607,28.8749,500,0.00392532,-351.233,0.0867936
-334.473079014,500.0,-334.473079014,-334.473079014,100,1.0,1.0,1.0,791.347109502,0.01,-334.473,791.347109502,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.9899,500,0.01,-369.123,
-337.421282262,500.0,-337.421282262,-337.421282262,100,1.0,1.0,1.0,931.171939089,0.005,-335.947,931.171939089,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.2373,500,0.005,-361.389,
-333.950351487,500.0,-333.950351487,-333.950351487,100,1.0,1.0,1.0,811.492216417,0.00333333,-335.282,811.492216417,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.9579,500,0.00333333,-356.675,
-329.278227451,500.0,-329.278227451,-329.278227451,100,1.0,1.0,1.0,896.056118235,0.0025,-333.781,896.056118235,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,29.2823,500,0.0025,-352.308,
-336.701398622,454.613877183,-336.701398622,-336.701398622,100,0.332025,3.2274,0.997555,1039.84227069,0.002,-332.658,1039.84227069,1,456.600015243,0.6,500.0,3.80963e-07,0.000665677,1.09983,31.0265,500,0.00647063,-350.513,0.0947756
-332.42615883,500.0,-332.42615883,-332.42615883,100,1.0,1.0,1.0,777.563249678,0.01,-332.426,777.563249678,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,27.745,500,0.01,-365.842,
-336.274259465,500.0,-336.274259465,-336.274259465,100,1.0,1.0,1.0,790.371466589,0.005,-334.35,790.371466589,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.9254,500,0.005,-360.758,
-336.743591282,500.0,-336.743591282,-336.743591282,100,1.0,1.0,1.0,802.111018799,0.00333333,-335.148,802.111018799,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.0331,500,0.00333333,-356.71,
-331.635038223,500.0,-331.635038223,-331.635038223,100,1.0,1.0,1.0,796.482029315,0.0025,-334.27,796.482029315,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.0862,500,0.0025,-352.943,
-334.608619788,441.828265352,-334.608619788,-334.608619788,100,0.0471488,3.20631,1.00957,979.615320109,0.002,-332.007,979.615320109,1,436.644877165,0.6,500.0,5.81548e-07,9.3404e-05,1.13166,28.713,500,0.00635186,-349.774,0.148182
-334.42288012,500.0,-334.42288012,-334.42288012,100,1.0,1.0,1.0,795.505270457,0.01,-334.423,795.505270457,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.0633,500,0.01,-368.658,
-332.094007436,500.0,-332.094007436,-332.094007436,100,1.0,1.0,1.0,811.900942838,0.005,-333.258,811.900942838,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,28.2316,500,0.005,-358.352,
-338.815524574,500.0,-338.815524574,-338.815524574,100,1.0,1.0,1.0,1301.79304499,0.00333333,-335.111,1301.79304499,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,31.1095,500,0.00333333,-358.219,
-337.081400744,500.0,-337.081400744,-337.081400744,100,1.0,1.0,1.0,941.608700059,0.0025,-335.603,941.608700059,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,30.9779,500,0.0025,-355.616,
-336.649720492,462.234518195,-336.649720492,-336.649720492,100,0.238931,2.54781,0.994734,750.274064949,0.002,-334.418,750.274064949,1,459.986062834,0.6,500.0,3.48653e-07,0.000480392,1.0817,29.5446,500,0.0051226,-353.034,0.0862476
-335.481796558,500.0,-335.481796558,-335.481796558,100,1.0,1.0,1.0,837.546145042,0.01,-335.482,837.546145042,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.7953,500,0.01,-369.737,
-338.750514345,500.0,-338.750514345,-338.750514345,100,1.0,1.0,1.0,877.167373592,0.005,-337.116,877.167373592,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.1797,500,0.005,-361.784,
-330.595986944,500.0,-330.595986944,-330.595986944,100,1.0,1.0,1.0,686.05636049,0.00333333,-334.943,686.05636049,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.3458,500,0.00333333,-355.084,
-331.040906531,500.0,-331.040906531,-331.040906531,100,1.0,1.0,1.0,916.686449649,0.0025,-333.967,916.686449649,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.8504,500,0.0025,-351.943,
-333.856865466,457.545195949,-333.856865466,-333.856865466,100,0.342966,2.6498,1.01068,1106.35509938,0.002,-332.472,1106.35509938,1,456.713626948,0.6,500.0,3.79871e-07,0.000678681,1.09279,30.3354,500,0.00524358,-349.28,0.0970077
-335.684493635,500.0,-335.684493635,-335.684493635,100,1.0,1.0,1.0,897.456312804,0.01,-335.684,897.456312804,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,29.8074,500,0.01,-372.271,
-338.234991081,500.0,-338.234991081,-338.234991081,100,1.0,1.0,1.0,930.080698946,0.005,-336.96,930.080698946,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.1041,500,0.005,-364.811,
-330.51162438,500.0,-330.51162438,-330.51162438,100,1.0,1.0,1.0,720.408243668,0.00333333,-334.81,720.408243668,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,29.1744,500,0.00333333,-357.55,
-336.090856165,500.0,-336.090856165,-336.090856165,100,1.0,1.0,1.0,1323.92545489,0.0025,-335.13,1323.92545489,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,31.086,500,0.0025,-356.377,
-333.247137409,475.168684552,-333.247137409,-333.247137409,100,0.408028,1.75636,0.981413,611.410330897,0.002,-333.723,611.410330897,1,476.294308539,0.6,500.0,1.99483e-07,0.000831512,1.05226,28.9804,500,0.00357926,-353.217,0.0480341
-331.411435996,500.0,-331.411435996,-331.411435996,100,1.0,1.0,1.0,1057.91946283,0.01,-331.411,1057.91946283,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,32.3626,500,0.01,-367.952,
-333.661744561,500.0,-333.661744561,-333.661744561,100,1.0,1.0,1.0,840.465842554,0.005,-332.537,840.465842554,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,30.6752,500,0.005,-358.871,
-337.833052259,500.0,-337.833052259,-337.833052259,100,1.0,1.0,1.0,1099.34699658,0.00333333,-334.302,1099.34699658,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,31.5647,500,0.00333333,-355.804,
-338.651175784,500.0,-338.651175784,-338.651175784,100,1.0,1.0,1.0,877.112315407,0.0025,-335.389,877.112315407,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,31.1108,500,0.0025,-354.011,
-330.80579724,378.122927923,-330.80579724,-330.80579724,100,0.101977,10.4358,0.995729,789.98242882,0.002,-330.065,789.98242882,1,329.341338521,0.6,500.0,2.07688e-06,0.000204829,1.32232,37.6319,500,0.0209611,-349.218,0.514795
-329.612434097,500.0,-329.612434097,-329.612434097,100,1.0,1.0,1.0,920.418706052,0.01,-329.612,920.418706052,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,30.1863,500,0.01,-364.656,
-328.450910544,500.0,-328.450910544,-328.450910544,100,1.0,1.0,1.0,639.116391722,0.005,-329.032,639.116391722,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,27.7904,500,0.005,-353.812,
-333.892082017,500.0,-333.892082017,-333.892082017,100,1.0,1.0,1.0,688.370892178,0.00333333,-330.652,688.370892178,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,27.3365,500,0.00333333,-350.884,
-339.029641275,500.0,-339.029641275,-339.029641275,100,1.0,1.0,1.0,1028.93703127,0.0025,-332.746,1028.93703127,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,28.7799,500,0.0025,-351.732,
-335.184923078,477.434706373,-335.184923078,-335.184923078,100,0.577709,2.13989,0.989489,1505.97859815,0.002,-332.35,1505.97859815,1,481.652543939,0.6,500.0,1.52677e-07,0.00116769,1.04726,31.5589,500,0.00432524,-351.009,0.0373712
-330.361704725,500.0,-330.361704725,-330.361704725,100,1.0,1.0,1.0,830.647515431,0.01,-330.362,830.647515431,2,100.0,0.6,500.0,3.50449e-18,0.01,1.0,28.6765,500,0.01,-363.365,
-339.124521623,500.0,-339.124521623,-339.124521623,100,1.0,1.0,1.0,878.790009943,0.005,-334.743,878.790009943,2,200.000000102,0.6,500.0,2.1793e-19,0.005,1.0,29.4171,500,0.005,-359.522,
-335.689823797,500.0,-335.689823797,-335.689823797,100,1.0,1.0,1.0,679.150696433,0.00333333,-335.059,679.150696433,2,299.999969474,0.6,500.0,5.43914e-20,0.00333333,1.0,28.306,500,0.00333333,-355.291,
-332.270221103,500.0,-332.270221103,-332.270221103,100,1.0,1.0,1.0,678.708852335,0.0025,-334.362,678.708852335,2,400.0,0.6,500.0,5.4346e-20,0.0025,1.0,27.7554,500,0.0025,-351.883,
-331.529726458,482.512324225,-331.529726458,-331.529726458,100,0.670562,2.30567,1.00103,742.54421048,0.002,-333.232,742.54421048,1,483.693596159,0.6,500.0,1.35121e-07,0.00133975,1.03624,27.6375,500,0.00460661,-349.185,0.0338497
